"","Cancer","Stroma","Ductal"
"1x42",0.315128576210252,0.441664574861329,0.243206848928419
"1x43",0.332163792912504,0.594996393481653,0.0728398136058429
"1x44",0.218001467515046,0.508551526264895,0.273447006220059
"1x45",0.437550037655817,0.408207781528065,0.154242180816119
"1x46",0.480000748495634,0.295349078826814,0.224650172677552
"1x47",0.288930090392269,0.434569593082701,0.27650031652503
"1x48",0.425489340265471,0.178833842287204,0.395676817447324
"1x49",0.531065154233039,0.331996620259476,0.136938225507485
"2x0",0.828592582201732,0.104511473228728,0.0668959445695398
"2x1",0.883742697171345,0.0943300395486475,0.0219272632800073
"2x2",0.84333199709561,0.0329404832950131,0.123727519609377
"2x3",0.888568551403991,0.00519018789794927,0.106241260698059
"2x4",0.849438078416674,0.0179654836499397,0.132596437933387
"2x5",0.772641571997244,0.163105131620541,0.0642532963822148
"2x6",0.500928507364843,0.459973453198333,0.039098039436825
"2x7",0.97570844029022,0.0010132099305091,0.0232783497792704
"2x8",0.984553204473407,0.0127783755973632,0.00266841992922979
"2x9",0.978063742377557,0.0119424813047434,0.0099937763176995
"2x10",0.925062125797622,0.0210704943976455,0.0538673798047321
"2x11",0.8925470921118,0.00418125506252747,0.103271652825672
"2x12",1,0,0
"2x13",0.211256563799516,0.685863177862219,0.102880258338265
"2x14",0.943850983159494,0.00567393065407461,0.0504750861864312
"2x15",0.949959342620678,0,0.0500406573793223
"2x16",0.719693506796109,0.234871601020788,0.0454348921831024
"2x17",0.885945909003553,0.0737259361010876,0.0403281548953589
"2x18",0.738638392142935,0.244641425715398,0.0167201821416668
"2x19",0.580238509436379,0.131075976874481,0.288685513689139
"2x20",0.864612116767573,0.131731480814346,0.00365640241808142
"2x21",0.60351320349285,0.215037325749917,0.181449470757233
"2x22",0.726227687260783,0.145751715138753,0.128020597600464
"2x23",0.65631046933832,0.246539483282655,0.0971500473790252
"2x24",0.714448062829768,0.244491153355496,0.0410607838147362
"2x25",0.564557442413204,0.267140572273008,0.168301985313789
"2x26",0.645886172513948,0.235157679757697,0.118956147728355
"2x27",0.609780625702112,0.338742814608143,0.0514765596897448
"2x28",0.258386757441541,0.626746427061998,0.114866815496461
"2x29",0.605148972746443,0.194668991153302,0.200182036100254
"2x30",0.427757325963601,0.240173186656942,0.332069487379457
"2x31",0.384595559700502,0.453043317906118,0.16236112239338
