,r,reference,method
13x48,0.9249616258341619,Internal,stsc
13x49,0.9519997384342089,Internal,stsc
14x0,0.9925435355075767,Internal,stsc
14x1,0.8816109735370713,Internal,stsc
14x2,0.9998785335469152,Internal,stsc
14x3,1.0,Internal,stsc
14x4,1.0,Internal,stsc
14x5,1.0,Internal,stsc
14x6,1.0,Internal,stsc
14x7,1.0,Internal,stsc
14x8,1.0,Internal,stsc
14x9,1.0,Internal,stsc
14x10,1.0,Internal,stsc
14x11,1.0,Internal,stsc
14x12,1.0,Internal,stsc
14x13,1.0,Internal,stsc
14x14,0.9999999999999999,Internal,stsc
14x15,1.0,Internal,stsc
14x16,1.0,Internal,stsc
14x17,1.0,Internal,stsc
14x18,1.0,Internal,stsc
14x19,0.9808411485724754,Internal,stsc
14x20,0.9492602247093752,Internal,stsc
14x21,0.9771173454688415,Internal,stsc
14x22,0.806902714310634,Internal,stsc
14x23,0.8306629261237984,Internal,stsc
14x24,0.738594778428115,Internal,stsc
14x25,0.8959064332384372,Internal,stsc
14x26,0.9041294679147938,Internal,stsc
14x27,0.5812167773709507,Internal,stsc
14x28,0.896873638818347,Internal,stsc
14x29,0.7671069422508281,Internal,stsc
14x30,0.7703067774938007,Internal,stsc
14x31,0.8100921576987804,Internal,stsc
14x32,0.6135703948355026,Internal,stsc
14x33,0.8389560631887298,Internal,stsc
14x34,0.7796130846732641,Internal,stsc
14x35,0.8486986897509922,Internal,stsc
14x36,0.7191552666068597,Internal,stsc
14x37,0.8403743765699987,Internal,stsc
14x38,0.858043362562684,Internal,stsc
14x39,0.9232138307900799,Internal,stsc
14x40,0.6176663656358018,Internal,stsc
14x41,0.9442099428459774,Internal,stsc
14x42,-0.06836095041529192,Internal,stsc
14x43,0.8035000531113734,Internal,stsc
14x44,0.9706751955495421,Internal,stsc
14x45,0.7304571912636738,Internal,stsc
14x46,0.8775404237016324,Internal,stsc
14x47,0.8636041983522489,Internal,stsc
14x48,0.8420264366059715,Internal,stsc
14x49,0.8934605549215952,Internal,stsc
15x0,0.9659853504429959,Internal,stsc
15x1,0.9604783679082761,Internal,stsc
15x2,0.9709264828414689,Internal,stsc
15x3,0.9999999999999999,Internal,stsc
15x4,0.9803328817571406,Internal,stsc
15x5,1.0,Internal,stsc
15x6,1.0,Internal,stsc
15x7,1.0,Internal,stsc
15x8,1.0,Internal,stsc
15x9,1.0,Internal,stsc
15x10,1.0,Internal,stsc
15x11,0.9514477596023658,Internal,stsc
15x12,1.0,Internal,stsc
15x13,1.0,Internal,stsc
15x14,1.0,Internal,stsc
15x15,0.835514023708426,Internal,stsc
15x16,1.0,Internal,stsc
15x17,1.0,Internal,stsc
15x18,0.9375241976791391,Internal,stsc
15x19,0.9494598537855284,Internal,stsc
15x20,0.9647951505541167,Internal,stsc
15x21,0.8952732676521882,Internal,stsc
15x22,0.5629583370200298,Internal,stsc
15x23,0.921148893184,Internal,stsc
15x24,0.8358980092362933,Internal,stsc
15x25,0.9639049052462307,Internal,stsc
15x26,0.68958658108953,Internal,stsc
15x27,0.9374442225534607,Internal,stsc
15x28,0.938347418587927,Internal,stsc
15x29,0.8966086657294661,Internal,stsc
15x30,0.9009395077904736,Internal,stsc
15x31,0.8698815116119774,Internal,stsc
15x32,0.921105581893646,Internal,stsc
15x33,0.8344781965544629,Internal,stsc
15x34,0.668426807529851,Internal,stsc
15x35,0.8278856437339631,Internal,stsc
15x36,0.8518592839932174,Internal,stsc
15x37,0.8630157568063379,Internal,stsc
15x38,0.9524631528318755,Internal,stsc
15x39,0.910042644762463,Internal,stsc
15x40,0.9251819125207374,Internal,stsc
15x41,0.9056572500385325,Internal,stsc
15x42,0.7756324693220855,Internal,stsc
15x43,0.6799249470452955,Internal,stsc
15x44,0.8918462483357134,Internal,stsc
15x45,0.642850173766071,Internal,stsc
15x46,0.7074075685375282,Internal,stsc
15x47,0.5281336029861281,Internal,stsc
15x48,0.7528397157328975,Internal,stsc
15x49,0.8226645050980255,Internal,stsc
16x0,0.9358538171552916,Internal,stsc
16x1,0.9889725932498878,Internal,stsc
16x2,0.9801916974776964,Internal,stsc
16x3,0.9459671409078366,Internal,stsc
16x4,1.0,Internal,stsc
16x5,1.0,Internal,stsc
16x6,1.0,Internal,stsc
16x7,1.0,Internal,stsc
16x8,1.0,Internal,stsc
16x9,1.0,Internal,stsc
16x10,1.0,Internal,stsc
16x11,0.8766956686378786,Internal,stsc
16x12,1.0,Internal,stsc
16x13,1.0,Internal,stsc
16x14,1.0,Internal,stsc
16x15,0.942086480906201,Internal,stsc
16x16,0.8848229524854762,Internal,stsc
16x17,0.8596069026803289,Internal,stsc
16x18,0.9266105355124188,Internal,stsc
16x19,0.8881868914600355,Internal,stsc
16x20,0.9464769498974601,Internal,stsc
16x21,0.9559912910121936,Internal,stsc
16x22,0.9698609963631004,Internal,stsc
16x23,0.7781175308391663,Internal,stsc
16x24,0.6643523343786673,Internal,stsc
16x25,0.9386756267381151,Internal,stsc
16x26,0.7979179229409401,Internal,stsc
16x27,0.9435691815255987,Internal,stsc
16x28,0.8641057335904055,Internal,stsc
16x29,0.7318354289243362,Internal,stsc
16x30,0.8248749742629498,Internal,stsc
16x31,0.8009130118749349,Internal,stsc
16x32,0.7645699710212441,Internal,stsc
16x33,0.8536112535286997,Internal,stsc
16x34,0.842028224131508,Internal,stsc
16x35,0.9050028955830753,Internal,stsc
16x36,0.9146906336760364,Internal,stsc
16x37,0.8045413302005686,Internal,stsc
16x38,0.9112939657925001,Internal,stsc
16x39,0.8510587686305078,Internal,stsc
16x40,0.6725223193746266,Internal,stsc
16x41,0.6264096620239059,Internal,stsc
16x42,0.9635802750270959,Internal,stsc
16x43,0.901048565782606,Internal,stsc
16x44,0.913799244789898,Internal,stsc
16x45,0.6879001566192061,Internal,stsc
16x46,0.8001648564807966,Internal,stsc
16x47,0.8036155927136774,Internal,stsc
16x48,0.9596980600396225,Internal,stsc
16x49,0.7503016259660742,Internal,stsc
17x0,0.9823019210005614,Internal,stsc
17x1,0.953781060222704,Internal,stsc
17x2,0.989030152361002,Internal,stsc
17x3,1.0,Internal,stsc
17x4,0.932716432857021,Internal,stsc
17x5,0.9557226569727334,Internal,stsc
17x6,1.0,Internal,stsc
17x7,1.0,Internal,stsc
17x8,1.0,Internal,stsc
17x9,0.9473242377997235,Internal,stsc
17x10,1.0,Internal,stsc
17x11,1.0,Internal,stsc
17x12,1.0,Internal,stsc
17x13,1.0,Internal,stsc
17x14,0.9526788711808161,Internal,stsc
17x15,1.0,Internal,stsc
17x16,0.9170777536656644,Internal,stsc
17x17,0.9860975365670458,Internal,stsc
17x18,0.6055433301515157,Internal,stsc
17x19,0.9498286005203547,Internal,stsc
17x20,0.9692889921635528,Internal,stsc
17x21,0.6157692817694397,Internal,stsc
17x22,0.7728850869597176,Internal,stsc
17x23,0.9235707673233831,Internal,stsc
17x24,0.7394099956845053,Internal,stsc
17x25,0.9460273885420444,Internal,stsc
17x26,0.9127899463859777,Internal,stsc
17x27,0.7339956088311033,Internal,stsc
17x28,0.9527020887619077,Internal,stsc
17x29,0.8434259833182258,Internal,stsc
17x30,0.8982288747146434,Internal,stsc
17x31,0.850180211035621,Internal,stsc
17x32,0.9237091077096465,Internal,stsc
17x33,0.9184347815265079,Internal,stsc
17x34,0.7855333258658542,Internal,stsc
17x35,0.8078982317937793,Internal,stsc
17x36,0.8573014569389855,Internal,stsc
17x37,0.8654012055159908,Internal,stsc
17x38,0.7209114921817941,Internal,stsc
17x39,0.7931802761440203,Internal,stsc
17x40,0.44915838083874754,Internal,stsc
17x41,0.9516540536448672,Internal,stsc
17x42,-0.07736797436147402,Internal,stsc
17x43,0.21664838163515393,Internal,stsc
17x44,0.22209050452638096,Internal,stsc
17x45,0.8637545116677545,Internal,stsc
17x46,-0.2382452621831792,Internal,stsc
17x47,0.8536808183574496,Internal,stsc
17x48,0.8855013830435813,Internal,stsc
17x49,0.912417889170194,Internal,stsc
18x0,0.7826226470171994,Internal,stsc
18x1,0.9476767863495738,Internal,stsc
18x2,0.8316535793995504,Internal,stsc
18x3,0.8794633655586227,Internal,stsc
18x4,1.0,Internal,stsc
18x5,1.0,Internal,stsc
18x6,1.0,Internal,stsc
18x7,1.0,Internal,stsc
18x8,1.0,Internal,stsc
18x9,1.0,Internal,stsc
18x10,1.0,Internal,stsc
18x11,0.9989735947002166,Internal,stsc
18x12,1.0,Internal,stsc
18x13,1.0,Internal,stsc
18x14,1.0,Internal,stsc
18x15,0.989778266563336,Internal,stsc
18x16,0.9836990039687218,Internal,stsc
18x17,0.8136542645854844,Internal,stsc
18x18,0.7887995994810886,Internal,stsc
18x19,0.9040357982567337,Internal,stsc
18x20,0.9691044557441426,Internal,stsc
18x21,0.922516577629256,Internal,stsc
18x22,0.5845986136812155,Internal,stsc
18x23,0.6494607199613615,Internal,stsc
18x24,0.9178783002463582,Internal,stsc
18x25,0.9356808247595972,Internal,stsc
18x26,0.818119179714,Internal,stsc
18x27,0.7248368579683938,Internal,stsc
18x28,0.9086584805322938,Internal,stsc
18x29,0.8163918143082831,Internal,stsc
18x30,0.823170011279738,Internal,stsc
18x31,0.6893266292071586,Internal,stsc
18x32,0.8435847891340105,Internal,stsc
18x33,0.8054067541804643,Internal,stsc
18x34,0.8175652623437435,Internal,stsc
18x35,0.8082994802681838,Internal,stsc
18x36,0.6690904768970971,Internal,stsc
18x37,0.7567093402231901,Internal,stsc
18x38,0.9452332147489337,Internal,stsc
18x39,0.8333410877155891,Internal,stsc
18x40,0.8912442628772888,Internal,stsc
18x41,0.9378567632625214,Internal,stsc
18x42,0.7593869742511781,Internal,stsc
18x43,0.4465311996527194,Internal,stsc
18x44,0.6279528958581078,Internal,stsc
18x45,0.7846728420333527,Internal,stsc
18x46,0.8238496804953284,Internal,stsc
18x47,0.7084416789183243,Internal,stsc
18x48,0.7579643116570824,Internal,stsc
18x49,0.9619885490737483,Internal,stsc
19x0,0.9201996568277085,Internal,stsc
19x1,0.9876247079089283,Internal,stsc
19x2,0.8718096872082097,Internal,stsc
19x3,0.7322855803058406,Internal,stsc
19x4,0.983964776625958,Internal,stsc
19x5,0.9123186602287724,Internal,stsc
19x6,0.9590188954017188,Internal,stsc
19x7,0.9602271795169284,Internal,stsc
19x8,0.9574707117679936,Internal,stsc
19x9,0.9921370085513981,Internal,stsc
19x10,1.0,Internal,stsc
19x11,0.9999964333480139,Internal,stsc
19x12,1.0,Internal,stsc
19x13,0.965891236330901,Internal,stsc
19x14,0.9854640301711741,Internal,stsc
19x15,0.8886988550041981,Internal,stsc
19x16,0.9136309075867662,Internal,stsc
19x17,0.9753458259869063,Internal,stsc
19x18,0.8672797217975093,Internal,stsc
19x19,0.843858776504276,Internal,stsc
19x20,0.9816906711541563,Internal,stsc
19x21,0.42441329787481175,Internal,stsc
19x22,0.9739044729543667,Internal,stsc
19x23,0.9837337237173329,Internal,stsc
19x24,0.6925308305747853,Internal,stsc
19x25,0.7746415947931429,Internal,stsc
19x26,0.9159141547542662,Internal,stsc
19x27,0.8700605785014217,Internal,stsc
19x28,0.831658467923986,Internal,stsc
19x29,0.6314191554860665,Internal,stsc
19x30,0.9567581260038109,Internal,stsc
19x31,0.9073360224378091,Internal,stsc
19x32,0.835997276487371,Internal,stsc
19x33,0.8412854822201141,Internal,stsc
19x34,0.7085298604687124,Internal,stsc
19x35,0.8769607453734667,Internal,stsc
19x36,0.7636465762522966,Internal,stsc
19x37,0.7696703885267059,Internal,stsc
19x38,0.8715940309417439,Internal,stsc
19x39,0.8356112178112467,Internal,stsc
19x40,0.9781782656072476,Internal,stsc
19x41,0.8995086154849551,Internal,stsc
19x42,0.8826635893509295,Internal,stsc
19x43,0.7279725062072104,Internal,stsc
19x44,0.8911779969109718,Internal,stsc
19x45,0.9139553781685333,Internal,stsc
19x46,0.6708237516944636,Internal,stsc
19x47,0.9792401780154751,Internal,stsc
19x48,0.7888879508089328,Internal,stsc
19x49,0.9687246222888075,Internal,stsc
20x0,0.982683069788353,Internal,stsc
20x1,0.9531534330933062,Internal,stsc
20x2,0.8075548331840463,Internal,stsc
20x3,0.957553029441955,Internal,stsc
20x4,0.968788934039031,Internal,stsc
20x5,0.9732465321344466,Internal,stsc
20x6,0.9998218309420259,Internal,stsc
20x7,0.9932990364794498,Internal,stsc
20x8,0.9651066407170167,Internal,stsc
20x9,0.912572859991824,Internal,stsc
20x10,0.8629409668459475,Internal,stsc
20x11,0.8216206257791197,Internal,stsc
20x12,0.9966061434605231,Internal,stsc
20x13,0.9382793692952967,Internal,stsc
20x14,0.9541462974126984,Internal,stsc
20x15,0.9198008493185661,Internal,stsc
20x16,0.9136531882626591,Internal,stsc
20x17,0.662951875273783,Internal,stsc
20x18,0.8326100341155568,Internal,stsc
20x19,0.8861362697916164,Internal,stsc
20x20,0.8211073250440568,Internal,stsc
20x21,0.8826946617778192,Internal,stsc
20x22,0.8755031246903493,Internal,stsc
20x23,0.8574314361564741,Internal,stsc
20x24,0.7694973071146126,Internal,stsc
20x25,0.8680181729781984,Internal,stsc
20x26,0.8076764308337978,Internal,stsc
20x27,0.9139397269368968,Internal,stsc
20x28,0.8337987559972331,Internal,stsc
20x29,0.6975059300571438,Internal,stsc
20x30,0.8602293113176382,Internal,stsc
20x31,0.884870121689076,Internal,stsc
20x32,0.943840294555195,Internal,stsc
20x33,0.9087400328534376,Internal,stsc
20x34,0.9540147734025302,Internal,stsc
20x35,0.884515622994638,Internal,stsc
20x36,0.8223262557766283,Internal,stsc
20x37,0.720519315745583,Internal,stsc
20x38,0.8713165430618752,Internal,stsc
20x39,0.8573166720707492,Internal,stsc
20x40,0.9043777396194406,Internal,stsc
20x41,0.8558075990419507,Internal,stsc
20x42,0.6015505780527188,Internal,stsc
20x43,0.8777829271591929,Internal,stsc
20x44,0.5776181102036688,Internal,stsc
20x45,0.8607283198821195,Internal,stsc
20x46,0.6152428153853979,Internal,stsc
20x47,0.4888593580735497,Internal,stsc
20x48,0.7713270924959279,Internal,stsc
20x49,0.9533118359761495,Internal,stsc
21x0,0.6343052915738974,Internal,stsc
21x1,0.8576052497576945,Internal,stsc
21x2,0.7995857953716795,Internal,stsc
21x3,0.8806079277281389,Internal,stsc
21x4,0.9520246258425626,Internal,stsc
21x5,0.9509422000986771,Internal,stsc
21x6,0.947511408161473,Internal,stsc
21x7,0.9613462393806063,Internal,stsc
21x8,0.9684351654732987,Internal,stsc
21x9,0.9511596165353723,Internal,stsc
21x10,0.7555926697236462,Internal,stsc
21x11,0.9531053287614681,Internal,stsc
21x12,0.8782100641144108,Internal,stsc
21x13,0.7555488187123186,Internal,stsc
21x14,0.9814708987796907,Internal,stsc
21x15,-0.16260347827965288,Internal,stsc
21x16,0.8924957460694741,Internal,stsc
21x17,0.9372259598265863,Internal,stsc
21x18,0.7007935841348079,Internal,stsc
21x19,0.614328342497837,Internal,stsc
21x20,0.8404853961207764,Internal,stsc
21x21,0.7448587017724256,Internal,stsc
21x22,0.7282221710688572,Internal,stsc
21x23,0.6564721637934254,Internal,stsc
21x24,0.900614753332269,Internal,stsc
21x25,0.8855738160406053,Internal,stsc
21x26,0.7749384731674976,Internal,stsc
21x27,0.7395603961634107,Internal,stsc
21x28,0.8618297314490797,Internal,stsc
21x29,0.8509916357611577,Internal,stsc
21x30,0.8750476361901048,Internal,stsc
21x31,0.7809563252048008,Internal,stsc
21x32,0.8985213879600041,Internal,stsc
21x33,0.7465053563830935,Internal,stsc
21x34,0.8344172298432581,Internal,stsc
21x35,0.7383909800694484,Internal,stsc
21x36,0.8955991426164248,Internal,stsc
21x37,0.8417741786171834,Internal,stsc
21x38,0.7606767359021595,Internal,stsc
21x39,0.8796080208302355,Internal,stsc
21x40,0.8412783949883932,Internal,stsc
21x41,0.9250274829664988,Internal,stsc
21x42,0.9600813032965474,Internal,stsc
21x43,0.007233642634454397,Internal,stsc
21x44,-0.2573802165887912,Internal,stsc
21x45,0.6895831898560106,Internal,stsc
21x46,0.872701331703402,Internal,stsc
21x47,0.5686855190502672,Internal,stsc
21x48,0.9307261344565664,Internal,stsc
21x49,0.813053739773348,Internal,stsc
22x0,0.9695828060667872,Internal,stsc
22x1,0.9671511357903338,Internal,stsc
22x2,0.850921214656653,Internal,stsc
22x3,0.8628664428497894,Internal,stsc
22x4,0.9362462864937919,Internal,stsc
22x5,0.9750967912645524,Internal,stsc
22x6,0.9688930866972222,Internal,stsc
22x7,0.937822637348203,Internal,stsc
22x8,0.8889095274489739,Internal,stsc
22x9,0.8597625360240968,Internal,stsc
22x10,0.9285359643617305,Internal,stsc
22x11,0.9227807771608991,Internal,stsc
22x12,0.9031637490369806,Internal,stsc
22x13,0.6912276754330832,Internal,stsc
22x14,0.8085361651473089,Internal,stsc
22x15,0.9095041057109897,Internal,stsc
22x16,0.9609191933643814,Internal,stsc
22x17,0.8970652369256445,Internal,stsc
22x18,0.8340577384402202,Internal,stsc
22x19,0.5805103191550229,Internal,stsc
22x20,0.7430783038466975,Internal,stsc
22x21,0.13524828756867255,Internal,stsc
22x22,0.8959000672235784,Internal,stsc
22x23,0.8592266073040806,Internal,stsc
22x24,0.8611404498832824,Internal,stsc
22x25,0.7422702833831922,Internal,stsc
22x26,0.947680435826121,Internal,stsc
22x27,0.7907212062864803,Internal,stsc
22x28,0.7927264987033344,Internal,stsc
22x29,0.83834648745798,Internal,stsc
22x30,0.9358948172676529,Internal,stsc
22x31,0.8532611553387679,Internal,stsc
22x32,0.8110322423163282,Internal,stsc
22x33,0.8790382301071749,Internal,stsc
22x34,0.9169124686824364,Internal,stsc
22x35,0.8889797294967425,Internal,stsc
22x36,0.7850004063698092,Internal,stsc
22x37,0.8443157139766068,Internal,stsc
22x38,0.9246212532029104,Internal,stsc
22x39,0.7996364447941889,Internal,stsc
22x40,0.40789766217213114,Internal,stsc
22x41,0.965880332641806,Internal,stsc
22x42,0.8702220904284197,Internal,stsc
22x43,0.42639979944998607,Internal,stsc
22x44,0.9097328912125284,Internal,stsc
22x45,0.8637360481299461,Internal,stsc
22x46,0.7167773150419633,Internal,stsc
22x47,0.6811222987862002,Internal,stsc
22x48,0.8769854766534928,Internal,stsc
22x49,0.8919592810174789,Internal,stsc
23x0,0.9219973245914117,Internal,stsc
23x1,0.9633675746376698,Internal,stsc
23x2,0.8932622992268932,Internal,stsc
23x3,0.970346564994258,Internal,stsc
23x4,0.7930855695610233,Internal,stsc
23x5,0.8868951348482785,Internal,stsc
23x6,0.9665959047100717,Internal,stsc
23x7,0.9348529788390925,Internal,stsc
23x8,0.8806900716411232,Internal,stsc
23x9,0.882872338610543,Internal,stsc
23x10,0.7984104362205051,Internal,stsc
23x11,0.9998112171761359,Internal,stsc
23x12,0.7936700546723617,Internal,stsc
23x13,0.8498524902859351,Internal,stsc
23x14,0.7698058250076223,Internal,stsc
23x15,0.8386662469572945,Internal,stsc
23x16,0.5779701175953361,Internal,stsc
23x17,0.7742124191736688,Internal,stsc
23x18,0.7264031584334736,Internal,stsc
23x19,0.7421014064908513,Internal,stsc
23x20,0.8608029678743051,Internal,stsc
23x21,0.7906715284699047,Internal,stsc
23x22,0.8908354844718682,Internal,stsc
23x23,0.7521012688960453,Internal,stsc
23x24,0.9017757574040433,Internal,stsc
23x25,0.8418999063777312,Internal,stsc
23x26,0.9137880844016677,Internal,stsc
23x27,0.7981338252009806,Internal,stsc
23x28,0.958232122469771,Internal,stsc
23x29,0.7583633240666113,Internal,stsc
23x30,0.6885836785509039,Internal,stsc
23x31,0.9332210535712416,Internal,stsc
23x32,0.7970970886432905,Internal,stsc
23x33,0.9319547788880718,Internal,stsc
23x34,0.8155684806174104,Internal,stsc
23x35,0.8113318951913436,Internal,stsc
23x36,0.9212401425719619,Internal,stsc
23x37,0.8042937625996911,Internal,stsc
23x38,0.937950132407655,Internal,stsc
23x39,0.8550588816782017,Internal,stsc
23x40,0.9018316980705193,Internal,stsc
23x41,0.7820273359437457,Internal,stsc
23x42,0.8405174522948902,Internal,stsc
23x43,0.9528095515457102,Internal,stsc
23x44,0.6287836805810576,Internal,stsc
23x45,0.927130702484893,Internal,stsc
23x46,0.7797519236212359,Internal,stsc
23x47,0.8030875168964188,Internal,stsc
23x48,0.7294538870081513,Internal,stsc
23x49,0.9413166816859642,Internal,stsc
24x0,0.648409409502191,Internal,stsc
24x1,0.894815148657235,Internal,stsc
24x2,0.9217736875364422,Internal,stsc
24x3,0.8994467689134009,Internal,stsc
24x4,0.9635443961977773,Internal,stsc
24x5,0.8885396249453935,Internal,stsc
24x6,0.918958030641282,Internal,stsc
24x7,0.9334374545333698,Internal,stsc
24x8,0.7412233836202549,Internal,stsc
24x9,0.9445639479589502,Internal,stsc
24x10,0.9654180328449941,Internal,stsc
24x11,0.8905559581264644,Internal,stsc
24x12,0.9647728502264148,Internal,stsc
24x13,0.9428612467520925,Internal,stsc
24x14,0.8360498717354573,Internal,stsc
24x15,0.8573676491772407,Internal,stsc
24x16,0.8874221203641681,Internal,stsc
24x17,0.5225101406727846,Internal,stsc
24x18,0.8851482848917005,Internal,stsc
24x19,0.7425070844064724,Internal,stsc
24x20,0.8481851025030374,Internal,stsc
24x21,0.6827304098645139,Internal,stsc
24x22,0.33426233520941756,Internal,stsc
24x23,0.6688755947857197,Internal,stsc
24x24,0.5251058019868783,Internal,stsc
24x25,0.968015324012977,Internal,stsc
24x26,0.9420505018139943,Internal,stsc
24x27,0.8414473475617381,Internal,stsc
24x28,0.8881680233400779,Internal,stsc
24x29,0.9608158387151937,Internal,stsc
24x30,0.869067959115921,Internal,stsc
24x31,0.8293943033522442,Internal,stsc
24x32,0.8889355810185555,Internal,stsc
24x33,0.8910112357229003,Internal,stsc
24x34,0.782254884044441,Internal,stsc
24x35,0.839346224770545,Internal,stsc
24x36,0.8202137661853498,Internal,stsc
24x37,0.8440083790872864,Internal,stsc
24x38,0.9421627698126003,Internal,stsc
24x39,0.6718008925593917,Internal,stsc
24x40,0.8929255123842604,Internal,stsc
24x41,0.769043700474563,Internal,stsc
24x42,0.8077474783104728,Internal,stsc
24x43,0.5181077160743891,Internal,stsc
24x44,0.758676864120277,Internal,stsc
24x45,0.6091705659264912,Internal,stsc
24x46,0.7586794563606611,Internal,stsc
