Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
76x24,0.0518098938678618,0,0,0.0139829105125276,0,0.203491586424513,0.097533729981678,0.0356931634848733,0,0.030287829720957,0.162361119378824,0,0,0.0358264619120483,0.0371533798110256,0.0229135339660357,0.0545110768870778,0.0411107609523726,0.213324553100206,0,0,0,0,-0.0321087565964285,1.10201051595754
92x50,0.137826227276618,0,0,0,0,0.182105278042721,0.00204842068523699,0,0.054403170373966,0.00162367924309614,0.111904713591463,0,0.131910437266282,0.00212527695716496,0.0624078952539114,0,0.240923149647393,0,0,0.0727217516621474,0,0,0,0.218693561440038,0.989524972612857
39x47,0.105239235544339,0.0277221339209648,0,0.0715473962868963,0,0.109349023524148,0,0.0493405643030247,0.0810347375896239,0,0.177686527791431,0,0.0952578183582084,0,0.035175730466728,0,0.132020719968228,0.00428624364813906,0,0.111339868598268,0,0,0,0.034908666438044,1.08126795661854
42x48,0.0110907367813889,0.0426550471472322,0.290185734261707,0.0355660438238736,0.0383506888911079,0,0,0.00796330044270579,0.0051389172739903,0.00840471842410047,0,0.0308740300558596,0,0.0452830561794752,0.0173631954312845,0.0424978884210965,0.0673479140719204,0,0,0.342817997808912,0,0.0144607309853458,0,0.0695976987999232,1.11753128641226
40x24,0.11616043456639,0,0,0,0,0.279466783729765,0.104420818712654,0.00637378101657919,0.0236358278351938,0,0.0738918055953408,0,0.190806132359966,0.0084356311795621,0.0215783378430148,0,0.0766762778589504,0.00877860471705255,0,0.0656612141834684,0,0.0241143504020638,0,0.038286761358727,1.06477520677864
74x36,0.149596500303149,0,0,0.00476953555935797,0,0.192659302046178,0.182990293149855,0,0,0,0.196892499582221,0,0.0536171555394282,0.0992519642323713,0,0,0,0.0509959670737581,0.00939989580184192,0,0.0598268867118397,0,0,-0.0444301821412934,1.11554899440875
10x22,0,0.190332016554634,0.0639788861019106,0,0.0574280028064771,0.0809049664445372,0,0.0270323786684664,0,0,0.194957322055271,0,0.0943718563652893,0,0,0,0.102244269856878,0.0470927109861704,0,0.127092404247241,0,0.0145651859131253,0,-0.0210591516009948,1.09677563947821
61x55,0.185830862309762,0,0.0155326688539358,0.010649721153134,0,0,0.0411091953778548,0.0382620512447017,0.00197003735157445,0.0198283896667064,0.037807956488359,0,0,0.198979464050993,0.115446740273494,0.103660357459201,0.0250512022125453,0.00333247625011177,0.0674408986036611,0,0,0.135097978703965,0,0.0134068232334425,1.09273446455356
44x38,0.0940759542239782,0,0.0542448401583085,0.102140822324955,0.168739913417914,0,0.0945062231516331,0,0.0296815383447666,0.013694483417578,0,0.0320161334673054,0.0661918856322949,0.040932906859189,0.0577673654549992,0,0.0647363214236508,0.0328367475191716,0.148434864604255,0,0,0,0,-0.0328688767017072,1.09046199895474
92x60,0,0.11125990220814,0,0,0,0.12344506144365,0.00509791639445429,0.00856685423514918,0.0306516584761675,0,0.226073585097017,0,0,0,0.0370061838576382,0,0.281995730608652,0,0,0.0257670371062219,0.096856575776271,0.0532794947966387,0,0.0524832772484564,1.0628782853911
93x35,0,0.0643851585332373,0.00842765671987132,0,0,0.119512815475607,0,0.0252837492306769,0,0,0.027306819080777,0,0,0,0.0637376238576746,0,0.577633473257215,0,0,0.0702902688469108,0.0434224349980304,0,0,0.124890206507979,1.03703088984733
41x53,0,0.0127601504480506,0.000792782309693584,0,0,0.175727448954059,0,0,0.0354388641222008,0.00315446908857795,0.228095852752117,0,0.131242704743372,0,0.140593928067669,0,0.102392630984402,0,0,0.169801168529859,0,0,0,0.0933040137858542,1.07480084373259
18x18,0.0505434787339671,0,0.0556426273767206,0,0,0.278000484577971,0,0.0805941836621487,0,0,0.0706487070914987,0.0123702923390923,0.212858325226581,0.00111008213295093,0.00575647130031706,0,0.127681933808484,0.0586402139784288,0,0.043814110699071,0,0.00233908907276895,0,0.135516270483257,1.02407403587577
27x29,0.0975926384940423,0,0.583064324641445,0,0.0280414708477002,0,0.00310635874400688,0.0217786134688333,0,0.0346003810229558,0,0.00305574722180125,0,0.123765361543521,0,0.0661261335472852,0,0,0.00304720867465132,0.00393545722230281,0,0.0318863045714558,0,0.686291625351465,0.732868368147782
6x62,0.188430887405297,0,0.0427642974734573,0,0,0.0988883133249775,0.00567550245423924,0,0,0.0939932156607394,0.0731189278570748,0,0.0173515809784353,0,0.0135105345621719,0.034230275447564,0.184491112644799,0,0,0.169288262441052,0.0513149558223352,0.0269421339278571,0,0.0195022310299703,1.07941379748317
54x60,0.00168972884710873,0,0,0.00440637809565656,0,0,0.00181301396575023,0.00690252194606514,0.000587931400058911,0.000334331893382185,0,0.00553959486484245,0.371908719159795,0,0.0486797401109699,0,0.505963609946488,0,0.0521744297698828,0,0,0,0,0.177250679866171,1.02219098495879
68x36,0.0107429897999003,0.0810164259954226,0,0,0,0.0307044157065693,0,0.0485356579216222,0.00353404532917074,0.0271830477550817,0.0848549531118854,0,0,0,0.0407802442948357,0,0.53328357395709,0,0,0.0655476009833508,0,0.0738170451450711,0,0.0411738663938011,1.0668918063598
27x27,0.153578425600467,0,0.028103169967583,0.0455382874973593,0,0.10927399100837,0,0.133547208904252,0,0.0304211252364727,0,0.00369296945103809,0,0.188693385243006,0.0203744824720938,0.117301106919256,0,0.00835093325384869,0.0081332593770378,0.0397698134263334,0,0.113221841642882,0,0.0910725995178064,1.05906266328364
77x35,0,0.0520669155262279,0.021986287079749,0.0168462886204809,0.00409072754305062,0,0,0.019498737868202,0.0127029495480783,0.0131091002967495,0,0.0120174059195241,0.00239641823370892,0,0.0106551400701868,0,0.645753270824636,0,0,0.177081011661574,0,0.0117957468078321,0,0.0315458585932806,1.09587317806094
29x39,0.0175729096690309,0.0211943636428579,0,0.0750767086972836,0,0,0,0.0287991332674604,0.00258242358563587,0,0,0.0209132949858247,0.0965164802657224,0,0.0124565821350345,0,0.178762377910847,0,0,0.528178014137841,0,0.0179477117024621,0,0.145651691644672,1.10689666043069
80x36,0.0622096354521969,0,0.00740923049775053,0.415671050966754,0,0,0,0,0.0829749130708562,0,0.122847127009138,0,0.0475321609713028,0,0.0103434217116688,0.0765299141297239,0,0,0,0.0997363112181665,0.074746234972442,0,0,0.0283948624279705,1.12734667737494
39x59,0,0.094821550052038,0,0,0,0.0805181699609193,0.052985202676686,0,0,0.00882443967385085,0.145702145901885,0,0.364935427356962,0,0.0723587019792532,0.107594765265974,0,0,0,0.0722595971324322,0,0,0,0.0867964330696255,1.04241251163871
73x59,0,0.173832827100722,0,0.249042569708943,0.10042667581013,0,0,0.0469474870646998,0.0242517629699243,0,0,0,0,0.0251932146185356,0,0.140324871660142,0,0.0257747659583394,0,0.0854986294472958,0.0714687097284922,0.0572384859327754,0,0.00330202998692967,1.09870102825972
69x53,0.169382103503783,0,0.0721211112621034,0.0944972496806408,0,0.145230239525175,0,0.0475888201624563,0.0526364516694794,0,0.106458598894474,0,0.142931695343481,0.0862756049343285,0,0,0,0.0439809287911313,0.0234999943111279,0.0127827906679338,0.00261441125388606,0,0,0.0988280755062677,1.05380504261366
23x65,0,0,0.00929807776260562,0.281520726360832,0,0,0.192401646669377,0,0,0,0.138703128757699,0.0751910885904719,0.109870090731291,0,0.0841846479752641,0.0554113751181772,0.0126969070560429,0,0,0.0119642154737509,0.028758095504489,0,0,0.112882237405503,1.08887815678471
35x57,0.0390524355667125,0.0714989848876239,0,0.0303128805610019,0,0.103159579257891,0.0293268519323352,0.0545412884618875,0,0.069373897458955,0,0,0.0183874686099292,0.0606703611883896,0.251042041092596,0.0162080082748425,0.112990413804625,0,0,0.127585967385911,0,0.0158498215172997,0,0.105439632243271,1.08608562256564
68x50,0,0.0693433801313103,0,0,0.0611068337319404,0.0204496111642367,0,0.0425697121927632,0,0.0470718343147768,0,0.0254688708340211,0,0,0.0168655519446183,0,0.280171921624747,0.00898347537704577,0,0.399762944878947,0,0.0282058638055941,0,0.191094803538049,1.04143099143
73x35,0,0.100641525245049,0,0.000819576402565824,0,0,0.00870347162038709,0,0,0.00499756635356491,0.0104875975864616,0,0.208912858653569,0.00426966744972547,0.0497527482286043,0,0.521650924111584,0,0,0,0.0897640643484895,0,0,0.0913421879252439,1.05506010135771
81x57,0,0.0825847868606441,0,0.051451078036902,0.0960677779120453,0,0,0.0406576484152739,0.0435048712148407,0.0589882824982268,0,0.0431960319943472,0.10149518521404,0,0.0347005093688448,0,0,0.0235112419325039,0,0.419223684946882,0.00461890160544914,0,0,0.0891597805183725,1.11024740514222
87x27,0,0,0.00603756745595079,0.00109217284790544,0.0181567289406131,0,0.0111266343660672,0,0.000704362481006423,0,0,0.00511308543442251,0.0232333233853036,0.00418772070641192,0.0660811935349628,0,0.764478557028975,0,0.0463233913816377,0,0.0534652624367436,0,0,0.07900837584004,1.08846915210799
38x24,0.151488300082603,0,0,0.0411908163175952,0.104914147511143,0,0.0632209328676682,0.00231271398834358,0.0564277935506575,0.111972538713723,0,0,0,0.0910703623845697,0.0175599835198804,0.125360983842418,0,0.0682459247036998,0.0334927250738335,0.0413197416977434,0.0521561791651606,0.0392668565809604,0,0.00563181071261055,1.07739089664147
46x30,0.0640398323564247,0.0189091766086602,0.0170427598874229,0.0173661949236426,0.00252182174908581,0.00327577841821532,0.0232084507197194,0.044920132432968,0,0.22151454867121,0,0.104456648059181,0,0.033279866188404,0.0482309163835876,0.0466788656604891,0.0856690534588658,0.0570432237046469,0.0789266883004488,0,0,0.132916042477029,0,0.230342394758731,1.0030283740549
21x63,0,0.00121770589232329,0,0.0414903079394594,0.0107479055811209,0,0.037826399900095,0,0,0,0.00522706389985948,0,0.473772727956904,0.0238928799879994,0.237227622436477,0,0.0275414630610048,0,0.110521130140197,0,0.0305347932045593,0,0,0.0533740834731507,1.09821335481203
26x60,0,0.075840070427262,0.0252977104457606,0,0,0.0428955975113304,0,0.0477661300226382,0.0194819628015246,0.0565671674593648,0.0715938143663286,0,0.0762031184964058,0.0366760832461967,0.0586590728821272,0,0.397731865855155,0,0,0.0912874064859064,0,0,0,0.0676270141867042,1.04858465687859
1x59,0.00520777341435727,0,0.388553872613281,0.0730073455479537,0.119653400509037,0,0.0742992571487266,0.0194259309878793,0,0,0,0.02510536116337,0,0.0146167414526465,0.0263580533930394,0.0886040897266879,0,0.0162977858481558,0.0800649120445763,0,0,0.0688054761502889,0,0.0419879920014575,1.10691594181387
81x25,0,0.142572453518564,6.73776323685653e-05,0,0.0459259597911709,0,0.02019739947938,0,0.008842265097408,0.00292293156936979,0.0242453449761175,0,0.158305700698695,0,0.0131829353283404,0.191439883780586,0.326450980896866,0,0,0,0.0658467672311346,0,0,0.109467079991096,1.03649116611792
92x44,0.00322050287375088,0,0.00179188786977066,0,0,0.0559521634992883,0,0,0.0216870187984999,0,0.0191380901531785,0,0.437259795164901,0,0.179103073289296,0,0.0682058434467207,0,0,0.213641624904594,0,0,0,0.350007340336036,0.947538236198709
31x33,0.109744334947343,0,0.0377041603575074,0.121234157039475,0,0.134394730033648,0.00788259974141139,0.0428277193984803,0.029662824373949,0,0,0.0629038739315764,0.203986464162457,0.0793504387070594,0.0275813228743122,0,0.0416692659033604,0.0149213912668915,0.0531134002854403,0,0,0.033023316977089,0,0.044252376717714,1.06258728023411
25x41,0.11934169667569,0,0,0,0,0.243180252388466,0,0.0286468110654943,0,0,0.15477885014423,0,0.177793091902478,0.0097426772964325,0.0982248797044954,0,0.0933192616532969,0,0,0.0749724791694167,0,0,0,-0.023743254054334,1.09510605937161
48x62,0.0559737688344908,0,0,0.0169482287546348,0,0.0606918242024308,0.00806999571955301,0,0,0,0,0.0264434110890634,0,0,0.225998458843665,0,0.422220652818543,0,0,0.183653659737619,0,0,0,0.0979773078365992,1.09212098189133
10x28,0.139455493717754,0,0.166052316176466,0.136741149036613,0.0361032376350003,0,0.0344220551006824,0.0398853694895744,0,0,0,0.072095051490089,0,0.0220440647423286,0.0196556937324685,0.0666961338214122,0.0875206526188489,0.00177034447409246,0.100257171474802,0,0,0.0773012664898684,0,0.335572679205275,0.946273334540834
27x49,0.0338830051902098,0,0,0,0,0.0793039272110485,0.0112314340883767,0,0,0,0.0459233588320802,0,0,0.000530127496430435,0.102157898096429,0,0.722084028591145,0,0,0.00488622049427972,0,0,0,0.316145344176283,0.965361645166218
80x52,0.164032852952775,0,0.0962427066595326,0.00629785964903757,0,0.0807521907358914,0.198422125696118,0.0555624742506627,0,0.00804713686429389,0.0498381191149469,0.00708526202069376,0.116643636807346,0.0054616810465046,0.0220992605807567,0,0.0484704804250465,0.00810181179115671,0.132942401405237,0,0,0,0,0.0561076819301787,1.05434652577228
85x57,0.0167541681424042,0,0.0741865639658157,0,0,0.0849487411470462,0,0.0622973584049425,0.0471113957215164,0.0526898016137513,0,0,0,0,0.114028237001491,0,0.506403299931433,0,0,0,0.0120715348658173,0.0295088992057824,0,0.155167871097146,1.02366784373215
34x46,0.0613902159821153,0,0.0197488132423991,0.0319980198421871,0,0.089476865517975,0,0.0595822831387196,0,0,0,0.0696867180198019,0.0979392887240984,0,0.0397581701815385,0,0.208802956385116,0.011052084811371,0,0.310564584154679,0,0,0,0.0939204224804432,1.06999543175672
30x36,0.129178833417112,0,0,0,0.0474572932811623,0,0.0614917440206099,0.115437725250188,0.07583558901084,0,0.0629899982104384,0,0,0.300511212680461,0.0438812518178121,0.0524841165271413,0,0,0,0.052455482934929,0.0140613876938222,0.0442153651554843,0,0.184117130872172,1.02474506666249
38x52,0,0.161609899594346,0,0.00937805436821335,0,0.0916221066096029,0,0,0,0,0.0790810538394792,0,0.273489443671834,0,0.198218717739346,0,0.119360323616713,0,0,0.0672404005604651,0,0,0,0.183345271047147,1.02150106478816
19x23,0,0.14728197750213,0.0786889440839549,0.131902120996128,0.147421099273637,0,0.0749563858743517,0,0.0224956003350996,0.0539056272302088,0,0.030080066904497,0.0985035646423402,0,0,0,0.03737487113697,0.00623067730875222,0.0937371429867263,0.00381002744750274,0,0.0736118942777016,0,0.027026344242027,1.08110364714831
37x67,0,0.0749848691778876,0,0.0088729847158779,0,0.000341642786704844,0,0,0.0127076245445029,0.000496714256084678,0,0.0158111812146901,0.195835286879465,0.0158437719328286,0.474288101241115,0,0.0775975496569042,0,0,0.038953696680683,0.0842665769132561,0,0,0.164404577707793,1.19631301269145
46x52,0,0.0144215844681606,0.0584825794923917,0.302473035433473,0,0,0.0449507807321885,0.00330447468246355,0,0,0.0347848001936717,0.0240516088890487,0,0,0.0240727299355629,0.0342466105663093,0.364262962912506,0,0,0.0949488326942241,0,0,0,0.03215163024079,1.07670269097095
86x48,0,0.0766279853728262,0,0,0,0.00999822218441022,0,0.000925430778454454,0.00535816405571219,0.0287967425016001,0.0095330735236274,0,0.179114013789247,0,0.0823722062059417,0,0.383568926301891,0,0,0.22370523528629,0,0,0,0.15794214544691,1.02901731875638
57x57,0.0134311464326436,0,0.00349724771520254,0.00174833924287046,0,0.0258026517196314,0,0,0,0.00569133873250384,0.000906359713902868,0,0.379851498346208,0,0.150970241566733,0,0.079321794470576,0,0,0.277901539475448,0.0608778425842815,0,0,0.18256683283637,1.03761560291335
7x25,0.122808906222777,0,0.0807889150656722,0.0247611801959795,0,0.106847684994285,0,0.101198585886024,0.0538426623435253,0,0.108724538782033,0.00660010969594354,0,0.00278901541465727,0.046506639488989,0,0.192924544841022,0.0188241744156782,0,0.0836893564513104,0,0.049693686202103,0,0.0471616280915093,1.06499137594992
2x46,0.0777886383248909,0,0.0875523933896332,0.0794212736881758,0,0.084313202059852,0.0286722945746068,0.0555021816707587,0.0545633452246677,0,0,0.062450994113874,0.000129930624158295,0.0266417088102122,0.0689253727706408,0,0.13305586454706,0.0631264518992013,0.121022606669701,0,0,0.0568337416325666,0,0.0416909450597236,1.06020951305645
33x69,0,0.032523108085248,0,0,0,0.110025887690096,0,0,0.0240315785437788,0,0.0300839267862974,0,0.111370665025279,0,0.128379100558485,0,0.16424949171444,0,0,0.392598791736199,0.00673744986017634,0,0,0.0790288491612594,1.10285466067144
79x39,0,0.212135351872507,2.46605023541891e-05,0,0.0193047331842476,0,0.0497612341487129,0.000948833885991442,0,0,0.00103894879967428,0.00309137922287311,0.0264243838649358,0,0.13754136347067,0,0.308324311342316,0,0,0.241404799705717,0,0,0,0.0386989200989501,1.09450366496314
16x52,0,0.0871104529426468,0.0349166492614119,0.0562253647001375,0.139907800792226,0,0.075690169128373,0.00931470173529522,0,0.0100118694807608,0,0,0.165970769987632,0,0.0447432872376645,0.0462653028474799,0.240704861612165,0,0.0443201854164554,0.00164824583974398,0.0431703390180082,0,0,0.0318402269612943,1.04952159036549
92x32,0,0.0851913907614745,0,0,0,0.0414176447546632,0.0434839481385939,0,0.0385534365186666,0,0.0388916718674899,0.00421977826603767,0,0.0101993775158627,0.0395140524933314,0,0.653862618624162,0,0,0.0248673867841863,0,0.0197986942755315,0,0.190980365805821,1.01511887459157
15x51,0,0.123557195755447,0.0799162825696599,0.0713910301103946,0.167141817992441,0,0.0491178807536018,0.0908394011720275,0,0,0,0.0561850186298565,0,0,0.0118043098681275,0.0662954911774007,0.0336576941850556,0.0557713296778777,0.141072985016894,0,0.0394054949928316,0.013844068098384,0,-0.00827116563483016,1.08791573698902
30x48,0,0.199303085215202,0.0338135282400688,0.00634838750358581,0,0.113660009041256,0,0,0.0325690833266333,0,0.0427632836514358,0,0.0439408937572169,0,0.0938989117944722,0,0.365571887694966,0,0,0.0342347645295226,0.0338961652456413,0,0,0.136276965784963,1.02560957683277
78x44,0,0.280296480656391,0,0,0.0557042386220342,0,0,0.0897522516641694,0,0.0102074720735301,0.151665129521959,0,0,0,0.0230833140879685,0.0166901697442433,0.0909083182564136,0.0177634004245963,0,0.154313693108929,0,0.109615531839766,0,-0.0534248089085358,1.11798384503311
59x25,0,0.0750919784885609,0,0.00654460622787121,0,0.332755135271423,0.00240605168894548,0.0460786055545757,0,0.0341180163887562,0.0433537902906411,0,0.0143208950957697,0,0.0448464616372692,0,0.270355111998865,0.0653347832765101,0,0.0292593296827515,0.018325606621312,0.0172096277767485,0,-0.018720179843769,1.09546597540314
16x30,0,0.177346334561891,0.0896004730189372,0.0266706753116842,0.24666185238552,0,0.0559784861529092,0,0.020178491312434,0,0.104108089813037,0,0.144519072129949,0.0153573347339506,0.00854418522211786,0,0.0212687767109335,0.0219549150811143,0,0.0108435613871273,0.0569677521783944,0,0,0.136899822337426,1.03677797530594
35x19,0.0242830974819145,0,0.0498939323159494,0,0,0.271416175317643,0,0.0284964251171534,0.040712961723191,0,0.104689454206152,0,0.233944040725432,0.0609192323431487,0.0114992451189355,0,0.0881807006440789,0.025505059010564,0,0.0499061290964316,0,0.010553546899406,0,0.125336957970065,1.02781783224152
9x65,0,0.025986992824602,0.00146701260631054,0,0,0.033474012382851,0,0.00214608170392406,0,0,0,0.0762244225817889,0.0713591151650697,0,0.128436579141672,0,0.621368455112294,0,0,0.0395373284814879,0,0,0,0.111071731506768,1.06383060547389
27x55,0,0,0.0661813084037591,0.000382280196036988,0,0.075842594134368,0.0316543753389841,0,0,0,0.122636183102662,0,0.0514878142314318,0,0.117762676354584,0,0.463908342979419,0,0,0.0469985795528371,0.023145845705917,0,0,0.157228004483356,1.02195420823943
32x66,0,0.135544564334022,0.0444790368304001,0.0471676638493594,0.138052089199986,0,0.00360600258850053,0.0540570153841315,0,0.00620561673534352,0,0.119547040904492,0.0751804200644887,0.0623215484953334,0.0577597120009969,0,0.0508046583664406,0.0476370550342226,0.157637576212283,0,0,0,0,-0.0384886554840954,1.0972735415689
50x40,0.121607627509093,0,0.0493786703882916,0.240484244798545,0.0120686826489088,0,0.0586144879282887,0,0.0239327310801371,0,0,0.114169346451796,0,0.00540471077770181,0.0449335571816033,0.0547814580741297,0.0616800483073662,0.00767662182547706,0.144896119985209,0,0,0.0603716930434519,0,0.00381966936780775,1.09599442513048
66x58,0.00713895291768123,0,0.0130957459322758,0,0,0.108301876454171,0,0.0234230101308743,0.0375568432858131,0.0557413199792159,0,0.04272145657156,0.0775407225999518,0,0.0412192531886598,0,0.162396240631422,0,0,0.416507672523326,0,0.0143569057850491,0,0.09694791307125,1.09905282732099
5x59,0,0.102428093878838,0.0303564256910178,0.0967748167374306,0,0,0,0.0317066426514273,0.28562884369685,0,0.148071557229662,0,0,0,0.0194271760866069,0.17882289437827,0,0.0351833839061619,0,0.0553336509418908,0.0162665148018452,0,0,-0.0225565301271147,1.12633249009419
63x51,0.0290095049409451,0,0,0.00433346606629635,0.0014420520204826,0,0,0.00953578925898035,0.0105731385980741,0.00025713722330662,0,0.0101698757110351,0.0478258175415252,0,0.0550542787437668,0,0.719125687350825,0,0,0.112673252544763,0,0,0,0.307776984694406,0.972465307005777
9x63,0,0.24829381395515,0,0.350770183504757,0,0,0,0.0175271114050614,0.00344875061991433,0,0.0119858621573458,0.014473186807287,0.199418832567518,0.0343204621749161,0.0533591378067437,0,0.0160531428387987,0,0.0157311166810799,0.0346183994814279,0,0,0,0.0166347513467486,1.10072502471716
58x66,0.0363461024101165,0,0.00201301192939246,0.00537052093649998,0,0,0,0.00976336049288023,0.0416349152330357,0.0285115887720947,0,0.0593613654273099,0.102009063406661,0,0.00184474408989415,0,0.0281360227604996,0.0120614235731398,0,0.672947880968476,0,0,0,0.0559678522256127,1.24761507510426
63x49,0,0.010775880597381,0.00046817284157793,0.0150472296072133,0.00437730378717021,0.00923906357405994,0,0,0,0,0.00188248770166896,0,0.0293208493676246,0,0.0367953882752201,0,0.557012669270351,0,0,0.297500392554177,0.0375805624235556,0,0,0.183498495900822,1.04181836441575
83x45,0.00440778386344449,0.000506707971495729,0,0.032452852149346,0.00303850341039255,0,0.0126489874038078,0,0.00279070267770151,0,0.0132670374664644,0,0,0,0.0633046133856391,0,0.795008300576525,0,0.0459375856967606,0,0.0255800076430009,0.00105691775542134,0,0.0738204852464487,1.09225501889901
9x67,0,0.17321320536363,0,0.0299741389937574,0.00731306535032724,0,0.191331558466121,0,0,0,0.115215891355022,0,0.309992319861256,0.0445900405613257,0.0374716509180957,0.0658436710238289,0,0,0.0250544581066362,0,0,0,0,-0.0111990768711883,1.07312783714798
16x64,0,0.0328557536204038,0,0.0237519204287804,0,0.0725732005809038,0,0,0.00598135293396017,0,0,0.0672590653380928,0.29826112502886,0,0.238939803886956,0.0424973976825188,0,0,0,0.217880380499524,0,0,0,0.289383785069793,0.998699184845514
97x63,0,0.0427428535417092,0.112051067799269,0.0548084815078122,0.12406370391084,0,0.109109679543783,0.028152074111553,0.0122933939774253,0.00480158108271816,0,0.0472123781284711,0,0.00820174390489438,0.0237124134681085,0.0893171721395877,0.0541876892008705,0.0579689614512209,0.115832924183548,0,0.0716107065114555,0.0439331755367324,0,0.136769281044933,1.01717099113867
82x50,0,0.0563494080774745,0,0,0,0.154980115725595,0,0,0.00724342150429307,0,0.0468564295083445,0,0,0.00985878919803942,0.0328605836327776,0,0.636059911212694,0,0,0.0520580837188147,0,0.00373325742196706,0,0.213858272157677,1.00405610701855
72x32,0.00249504259515519,0,0,0.0818588362672098,0.0191414138488921,0,0.0976133901333642,0,0,0,0,0.0325445826902879,0.0898766690468752,0,0.256490367956389,0,0.287568346863524,0,0,0.132411350598302,0,0,0,0.108602149260419,1.09048691748773
30x22,0.0471128159540496,0.0326919563284092,0,0.109274046143561,0,0,0.0336638147866572,0.0683722144779136,0,0.0441608135203699,0,0.0499445242690879,0,0.176780275148747,0.0313568920296381,0.158856819410026,0,0.0705433946162995,0.105865589962393,0,0,0.0713768433528477,0,0.157100599567888,1.02037568122765
26x30,0.123668505262924,0,0.353923135438384,0.0437794124584493,0.0940725895399127,0,0.0661564956894711,0.0165978198201558,0,0.0830560952810102,0,0.016430547239806,0,0,0.0010549122986531,0.135284874601024,0,0.0197446334937729,0.00777568033146691,0,0,0.0384552985449705,0,0.70465002403751,0.722602270880508
1x37,0.150627482269408,0,0.176939752400476,0.0425814817771319,0.0231634999630527,0,0.0565803312798177,0.0621111899055064,0.00480128878169264,0,0,0.081433784574272,0,0,0.0183231514192438,0.147665795456845,0,0.0140067391467729,0.114575833608311,0,0.00366018640734799,0.103529483010122,0,0.175885735737653,1.01833208589257
75x49,0.0178954171842664,0,0,0,0.00476280313859447,0,0.0110943496191496,0.000785147992849862,0.011071725208382,0.00111209596014411,0.012877233823954,0,0,0.26324089287938,0.0643740264096943,0,0.56325519156358,0,0.0358583135868152,0,0.0132667994524375,0.000406003180752905,0,0.175610291360862,1.054417267522
37x29,0.110499149526653,0,0,0.0806203927933431,0,0,0.0555854623839537,0.10585658216388,0.0396571779598367,0.00739509342513697,0.00122547680453129,0,0,0.340561115128872,0.0297372744608624,0.15520763983687,0,0.0274473320453527,0.0439709596969102,0,0,0.00223634377379871,0,0.307837483733288,0.968970604843633
87x61,0,0.0937628848353519,0.0142227383848265,0,0,0.188546630889401,0,0.0329886306226431,0,0,0.187072394624284,0,0.0365560243708066,0,0,0,0.216287702720258,0,0,0.146556930076227,0,0.0840060634762029,0,0.0630232159855211,1.06143494362764
76x44,0,0.0408005487592488,0.0467931256706843,0.0348555944735838,0.138201840317609,0,0.195946116417884,0,0,0,0,0.0968674650758474,0.0783347528629024,0.0958464360710405,0.0807414224820567,0,0.0672451613536763,0,0.119120284266622,0,0.00524725224884424,0,0,-0.0272802141198268,1.09030467533593
32x36,0,0.122521387707082,0.030680278251716,0.00712684369065511,0.021378305095684,0.0878704374433873,0,0,0,0,0.09871762844915,0,0,0.507482599868276,0.000720401869661558,0,0,0,0,0.0584632078097555,0.0227675543274802,0.0422713554871513,0,0.335407395805598,0.976817564657722
31x57,0,0.0525898151377536,0.00226891581603496,0,0,0.0417622938958943,0,0,0.0225971582204142,0,0.0248709678675786,0,0.31204879330485,0,0.222344815000487,0,0.0804122296733097,0,0,0.200109367622859,0.0409956434608188,0,0,0.267512437836551,0.996689650396555
82x28,0,0.33106550430337,0,0,0,0.0565195055680712,0.0606032149099466,0,0.000656895600921415,0.0108105381164066,0.137636397474915,0,0.0531497294643774,0.0556288153596749,0.10942235052106,0.00108888976966223,0.0862533774755992,0,0,0.0474799412927736,0.0496848401432221,0,0,0.0351200536208851,1.08481118112801
90x44,0,0.00725199161902657,0,0.473929670612086,0,0,0.0473945842786582,0,0,0,0.237531877824445,0.0499545211943867,0.0677581761692854,0,0.0300935357212,0.0303699558201301,0,0.000738123120674535,0,0.0549775636401083,0,0,0,0.0332634109303807,1.19657247714826
16x60,0,0.183406205399568,0,0.0207437350193066,0,0.0529128246122049,0.0207233276326082,0,0,0,0.0297136334503201,0,0.348232544447912,0.0560922168910392,0.173856131794476,0,0.0428137124357374,0,0.071505668316828,0,0,0,0,0.157922364360051,1.02523179008395
39x19,0,0.119502958874186,0.0594380021589891,0.122272857493039,0.279291513032242,0,0.0198424061677607,0,0,0,0.0169617846053724,0.00454759629762102,0.196523938971417,0.0608775102515311,0.0234306087955527,0,0.0551222400377029,0,0,0.0130329657801818,0,0.0291556175344038,0,0.00627176028364741,1.092673154685
17x65,0,0.018547275463465,0.021943034655839,0.0686932770621795,0,0,0.111807344375394,0.0144915908268053,0,0,0,0.00487914556680743,0.0929535570884246,0,0.107204773311431,0,0.530863193880481,0,0,0.0286168077691733,0,0,0,0.229079036618293,0.992980389995913
