,Cancer,Ductal,Stroma
7x39,0.4800783,0.15892082,0.36100084
7x40,0.15721692,0.3382587,0.50452435
7x41,0.32358614,0.19521,0.4812039
7x42,0.36455467,0.096038714,0.53940666
7x43,0.36034796,0.2643604,0.37529168
7x44,0.35058334,0.18374728,0.46566936
7x45,0.37009677,0.11366719,0.51623607
7x46,0.12540087,0.05631272,0.8182864
7x47,0.20973518,0.19798978,0.5922751
7x48,0.3487254,0.30100212,0.3502725
7x49,0.4634093,0.32829598,0.20829466
8x0,0.8778216,0.12125357,0.00092477596
8x1,0.78867865,0.12992966,0.08139164
8x2,0.83875644,0.16055782,0.00068578456
8x3,0.72416556,0.27551118,0.00032331693
8x4,0.77159405,0.22792006,0.00048592073
8x5,0.78930146,0.2104159,0.00028272375
8x6,0.8237057,0.175408,0.00088636106
8x7,0.7775964,0.22181766,0.0005858449
8x8,0.83806914,0.16140658,0.00052425725
8x9,0.72100294,0.27850455,0.0004924561
8x10,0.8286444,0.17111811,0.00023754148
8x11,0.80562305,0.1936904,0.0006865871
8x12,0.8129917,0.18636236,0.00064595777
8x13,0.85995275,0.13913351,0.0009136805
8x14,0.82304287,0.17658255,0.00037463102
8x15,0.78076553,0.2187252,0.00050931977
8x16,0.77485526,0.22461364,0.00053110457
8x17,0.86951625,0.12982437,0.0006593363
8x18,0.71350026,0.27709073,0.009409011
8x19,0.61236095,0.15093556,0.23670347
8x20,0.653488,0.26039186,0.08612019
8x21,0.47458532,0.0720153,0.4533994
8x22,0.52404374,0.11009715,0.36585912
8x23,0.4962822,0.15567797,0.34803975
8x24,0.5360413,0.19472285,0.2692358
8x25,0.316843,0.23847082,0.44468617
8x26,0.31474945,0.10048879,0.5847618
8x27,0.5038466,0.10490512,0.3912483
8x28,0.2162247,0.14993103,0.6338442
8x29,0.1678499,0.010037997,0.8221121
8x30,0.20743014,0.24652709,0.54604286
8x31,0.2306056,0.11707684,0.6523176
8x32,0.22095981,0.007654894,0.77138525
8x33,0.2406935,0.06820022,0.69110626
8x34,0.08596204,0.10538859,0.80864936
8x35,0.36753622,0.110452905,0.5220109
8x36,0.5119984,0.12165751,0.36634403
8x37,0.29145062,0.11700397,0.59154534
8x38,0.37024546,0.09008746,0.53966707
8x39,0.36159652,0.18247908,0.45592436
8x40,0.30391225,0.050917063,0.64517075
8x41,0.082254216,0.41861552,0.49913028
8x42,0.2073372,0.0892811,0.7033817
8x43,0.35534182,0.2215873,0.42307088
8x44,0.18841968,0.13396794,0.67761236
8x45,0.2508548,0.28609282,0.4630524
8x46,0.22039734,0.028073201,0.7515294
8x47,0.38605294,0.25877106,0.35517603
8x48,0.39516398,0.19929501,0.40554103
8x49,0.26752257,0.33460125,0.39787608
9x0,0.81894386,0.11774104,0.06331513
9x1,0.8380671,0.16076067,0.0011721968
9x2,0.82260513,0.17644253,0.0009523345
9x3,0.7235572,0.2760481,0.0003947789
9x4,0.7612285,0.23788312,0.0008883997
9x5,0.8546275,0.12534729,0.020025188
9x6,0.7078617,0.2916638,0.00047450504
9x7,0.8305785,0.16873176,0.00068970723
9x8,0.8080099,0.19161898,0.0003710301
9x9,0.818495,0.18105532,0.00044967615
9x10,0.820777,0.17858484,0.00063813606
9x11,0.7887716,0.21091361,0.00031468738
9x12,0.7676885,0.23049039,0.0018210488
9x13,0.7339174,0.263761,0.002321561
9x14,0.7746677,0.22407131,0.0012610154
9x15,0.797942,0.20160154,0.00045647245
9x16,0.78339237,0.21608801,0.0005196306
9x17,0.7725714,0.22605577,0.001372809
9x18,0.805929,0.19343364,0.00063739327
9x19,0.64174616,0.35788906,0.00036477705
9x20,0.75068814,0.1144787,0.13483316
9x21,0.5188161,0.22810942,0.25307444
9x22,0.7042074,0.13005847,0.16573413
9x23,0.6196508,0.067838356,0.31251094
9x24,0.29998723,0.094747856,0.6052649
9x25,0.41035005,0.049362954,0.54028696
9x26,0.45780835,0.11903202,0.4231596
9x27,0.4989358,0.02641912,0.47464505
9x28,0.23225413,0.0071362955,0.76060957
9x29,0.34790772,0.20112737,0.4509649
9x30,0.3715807,0.16027494,0.4681444
9x31,0.08532885,0.08408091,0.83059025
9x32,0.13463753,0.10804558,0.75731695
9x33,0.19113731,0.013656836,0.7952059
9x34,0.15506557,0.009652326,0.83528215
9x35,0.1571236,0.17012295,0.6727535
9x36,0.11276959,0.23596264,0.6512678
9x37,0.22112307,0.27666533,0.50221163
9x38,0.064416796,0.06013731,0.8754459
9x39,0.12004366,0.07878999,0.80116636
9x40,0.28740856,0.13992728,0.57266414
9x41,0.19649331,0.16500682,0.63849986
9x42,0.015177345,0.09965313,0.8851695
9x43,0.20370221,0.30549577,0.49080208
9x44,0.24371639,0.13401939,0.62226427
9x45,0.17547773,0.15100813,0.6735141
9x46,0.19931686,0.29876226,0.5019209
9x47,0.14849186,0.1582634,0.6932447
9x48,0.18972951,0.1423912,0.6678793
9x49,0.19352797,0.13179609,0.6746759
10x0,0.7919578,0.16394378,0.04409842
10x1,0.7339266,0.26570523,0.00036816887
10x2,0.75254947,0.23155493,0.015895607
10x3,0.81746036,0.182157,0.00038267346
10x4,0.8475912,0.15189445,0.00051430624
10x5,0.85867155,0.14095634,0.0003720585
10x6,0.780894,0.21882237,0.00028369031
10x7,0.86391985,0.13571928,0.0003608711
10x8,0.74688226,0.25220683,0.0009108834
10x9,0.8050848,0.19305234,0.0018628716
10x10,0.828145,0.17146342,0.00039152926
10x11,0.7882977,0.20518406,0.006518232
10x12,0.8258866,0.17265376,0.0014597102
10x13,0.82857203,0.17096004,0.00046786765
10x14,0.8074144,0.19209503,0.0004905573
10x15,0.7653442,0.23436531,0.00029047663
10x16,0.84082234,0.15869613,0.00048150244
10x17,0.7949509,0.20424834,0.0008006925
10x18,0.78747195,0.21183252,0.00069547433
10x19,0.8021125,0.19754227,0.0003451977
10x20,0.57603365,0.28816637,0.13580005
10x21,0.5825368,0.13984321,0.27762
10x22,0.5265912,0.03886646,0.43454233
10x23,0.35854053,0.2088468,0.43261272
10x24,0.35890198,0.059171934,0.5819261
10x25,0.22771625,0.110371105,0.6619127
10x26,0.21191537,0.055896726,0.73218787
10x27,0.2710051,0.007132562,0.7218623
10x28,0.18462391,0.016595155,0.798781
10x29,0.1969254,0.06228931,0.74078524
10x30,0.042499073,0.06671626,0.8907846
10x31,0.21515374,0.09303826,0.6918079
10x32,0.11037394,0.037381053,0.852245
10x33,0.52009344,0.14345017,0.33645642
10x34,0.14838964,0.004512717,0.84709764
10x35,0.118237704,0.0048823566,0.87687993
10x36,0.33610493,0.015112882,0.6487822
10x37,0.35770392,0.1972861,0.44500998
10x38,0.2569691,0.11788726,0.6251436
10x39,0.1441379,0.13109472,0.7247673
10x40,0.20340508,0.18539765,0.61119723
10x41,0.24856529,0.03550448,0.7159302
10x42,0.2254368,0.20897238,0.56559086
10x43,0.34323895,0.21769245,0.43906856
10x44,0.34576207,0.208247,0.44599086
10x45,0.15703133,0.18016465,0.662804
10x46,0.41981497,0.11950646,0.46067858
10x47,0.24610992,0.13486336,0.61902666
10x48,0.10552804,0.2913115,0.60316044
10x49,0.2283703,0.28728363,0.48434615
11x0,0.6041703,0.2913027,0.1045269
11x1,0.6505411,0.19991857,0.1495403
11x2,0.73544246,0.2636715,0.0008860382
11x3,0.7796293,0.21953931,0.0008313604
11x4,0.84126943,0.15807721,0.000653322
11x5,0.8187266,0.17986627,0.0014070999
11x6,0.8367581,0.16276975,0.00047207414
11x7,0.6698783,0.32963592,0.000485773
11x8,0.76651126,0.23307583,0.000412894
11x9,0.8231615,0.17628582,0.00055269094
11x10,0.8408734,0.15867865,0.00044786852
11x11,0.80248386,0.19666407,0.0008520996
11x12,0.8251731,0.17444953,0.0003773693
11x13,0.83295566,0.1666022,0.00044212074
11x14,0.7690584,0.22651327,0.0044282787
11x15,0.86293864,0.13643894,0.0006224498
11x16,0.8350702,0.16364893,0.0012809512
11x17,0.76018405,0.2224747,0.017341277
11x18,0.8096429,0.18961436,0.00074274413
11x19,0.72323483,0.12303282,0.15373239
11x20,0.54511255,0.08546795,0.36941954
11x21,0.64428437,0.2121086,0.14360704
11x22,0.6446101,0.16082686,0.19456312
11x23,0.5469574,0.017987436,0.4350552
11x24,0.31049627,0.060977913,0.62852585
11x25,0.2644506,0.17692558,0.5586238
11x26,0.21079858,0.0074743573,0.7817271
11x27,0.21044478,0.033714417,0.7558408
11x28,0.32676315,0.06472843,0.6085084
11x29,0.32108825,0.100542285,0.57836944
11x30,0.01797954,0.15114917,0.8308713
11x31,0.22424935,0.032449145,0.7433016
11x32,0.39079195,0.085637435,0.5235706
11x33,0.14644328,0.033388052,0.8201687
11x34,0.054707944,0.0056890687,0.939603
11x35,0.05346603,0.10823133,0.8383026
11x36,0.15217502,0.025835976,0.82198906
11x37,0.18479668,0.13265297,0.6825503
11x38,0.22606839,0.2096395,0.56429213
11x39,0.27464575,0.13823919,0.5871151
11x40,0.089611895,0.19085073,0.7195374
11x41,0.3435857,0.13418445,0.52222985
11x42,0.1813194,0.057857715,0.7608229
11x43,0.2747973,0.19730362,0.5278991
11x44,0.1889694,0.1952931,0.6157375
11x45,0.3003808,0.116752885,0.5828664
11x46,0.14504461,0.34595674,0.5089987
11x47,0.3195109,0.19176538,0.48872373
11x48,0.25023088,0.25750688,0.49226224
11x49,0.18535084,0.3668576,0.44779155
12x0,0.7060238,0.17754914,0.11642706
12x1,0.71665,0.2181417,0.065208256
12x2,0.8382922,0.16116092,0.0005469644
12x3,0.86069393,0.13902475,0.0002813023
12x4,0.85870445,0.14056903,0.00072653074
12x5,0.7687256,0.23085098,0.00042337613
12x6,0.72158355,0.27792406,0.00049235084
12x7,0.8424753,0.15696254,0.0005622442
12x8,0.7126143,0.2870513,0.0003344724
12x9,0.84499633,0.15424152,0.00076208235
12x10,0.8045162,0.19403952,0.001444295
12x11,0.7360912,0.2626756,0.0012332136
12x12,0.8020596,0.19762377,0.0003166923
12x13,0.89889485,0.09981762,0.001287641
12x14,0.8534948,0.14541307,0.0010920797
12x15,0.89547324,0.10351398,0.0010127884
12x16,0.8531291,0.14630555,0.00056541327
12x17,0.7931793,0.20643233,0.00038844557
12x18,0.7542307,0.24532317,0.00044618433
12x19,0.79012185,0.123843744,0.0860344
12x20,0.6350549,0.17360127,0.19134381
12x21,0.49420992,0.2730212,0.2327689
12x22,0.5234483,0.16447334,0.31207845
12x23,0.42037314,0.16903895,0.4105879
12x24,0.2568127,0.0415263,0.70166105
12x25,0.08687353,0.005455252,0.9076712
