,r,reference,method
16x7,1.0,Internal,RCTD
16x8,0.9999426379605805,Internal,RCTD
16x9,1.0,Internal,RCTD
16x10,0.9992501503951426,Internal,RCTD
16x11,0.9715672633929258,Internal,RCTD
16x12,0.9999950925484486,Internal,RCTD
16x13,1.0,Internal,RCTD
16x14,0.9999830160814721,Internal,RCTD
16x15,0.9795653472991499,Internal,RCTD
16x16,0.8660238431037262,Internal,RCTD
17x3,1.0,Internal,RCTD
17x5,0.9896178001569353,Internal,RCTD
17x6,0.9999702856816353,Internal,RCTD
17x7,1.0,Internal,RCTD
17x8,0.9999999881307663,Internal,RCTD
17x9,0.999962346967851,Internal,RCTD
17x10,0.9999207264443333,Internal,RCTD
17x11,0.9999967933887869,Internal,RCTD
17x12,0.9999046080380392,Internal,RCTD
17x13,1.0,Internal,RCTD
17x14,0.9999584620969979,Internal,RCTD
17x15,1.0,Internal,RCTD
18x4,0.9999999999999999,Internal,RCTD
18x5,0.9994454312157214,Internal,RCTD
18x6,0.9999999979864742,Internal,RCTD
18x7,1.0,Internal,RCTD
18x8,1.0,Internal,RCTD
18x9,1.0,Internal,RCTD
18x10,0.9999973125100046,Internal,RCTD
18x11,0.9999994569045526,Internal,RCTD
18x12,0.9998954190274063,Internal,RCTD
18x13,0.9999994230367228,Internal,RCTD
18x14,1.0,Internal,RCTD
19x10,0.9996918677241876,Internal,RCTD
19x12,0.9989369346967328,Internal,RCTD
20x6,0.9999960870634877,Internal,RCTD
0x8,0.8982383886616176,External,RCTD
0x10,0.9134206031057153,External,RCTD
0x14,0.8786273157967905,External,RCTD
1x6,0.8889923190294595,External,RCTD
1x7,0.9047516958204096,External,RCTD
1x9,0.9507652037989758,External,RCTD
1x10,0.9903389168797083,External,RCTD
2x3,0.9353668348395814,External,RCTD
2x6,0.8942649489209549,External,RCTD
2x7,0.9429120052190385,External,RCTD
2x8,0.9588595734286567,External,RCTD
2x9,0.9003067272156724,External,RCTD
2x10,0.8849769475262065,External,RCTD
2x11,0.8755034527234666,External,RCTD
2x12,0.9917915429874931,External,RCTD
2x13,0.9988577807371863,External,RCTD
2x14,0.8671655027626717,External,RCTD
2x15,0.9592428177675766,External,RCTD
3x4,0.9384406414075708,External,RCTD
3x5,0.9195597225597874,External,RCTD
3x6,0.8925596941186842,External,RCTD
3x7,0.96037742638987,External,RCTD
3x8,0.9939969027715768,External,RCTD
3x9,0.7884234955184808,External,RCTD
3x10,0.9599562825493629,External,RCTD
3x11,0.9460519137516894,External,RCTD
3x12,0.7389201095580386,External,RCTD
3x13,0.8867867892830864,External,RCTD
3x14,0.982447375891294,External,RCTD
3x15,0.8387553479932458,External,RCTD
3x17,0.8174852632925689,External,RCTD
4x4,0.9058855525749829,External,RCTD
4x5,0.942013647695199,External,RCTD
4x6,0.9633288697877913,External,RCTD
4x7,0.9336608556802535,External,RCTD
4x8,0.9550618333198866,External,RCTD
4x9,0.8741050387088953,External,RCTD
4x10,0.834212453446936,External,RCTD
4x11,0.9340564059836431,External,RCTD
4x12,0.7167214971775999,External,RCTD
4x13,0.9657241486820913,External,RCTD
4x14,0.759619684705376,External,RCTD
4x15,0.7954040379539171,External,RCTD
4x16,0.9256937446412943,External,RCTD
5x2,0.8495056790671578,External,RCTD
5x3,0.9711785080523869,External,RCTD
5x4,0.9006975547577871,External,RCTD
5x5,0.9918062019317926,External,RCTD
5x6,0.9429628908372789,External,RCTD
5x7,0.9797473665731802,External,RCTD
5x8,0.8930835663687426,External,RCTD
5x9,0.9587822772559855,External,RCTD
5x10,0.917499645389259,External,RCTD
5x11,0.9233558125913365,External,RCTD
5x12,0.9831060555827552,External,RCTD
5x13,0.828724330302361,External,RCTD
5x14,0.9330409723420423,External,RCTD
5x15,0.9705944883125599,External,RCTD
5x16,0.9927417283226134,External,RCTD
5x17,0.8592523272231019,External,RCTD
6x2,0.9014888750880541,External,RCTD
6x3,0.9519833408137519,External,RCTD
6x4,0.9521639149705707,External,RCTD
6x5,0.9499903390276478,External,RCTD
6x6,0.8862389766499617,External,RCTD
6x7,0.7576649788737744,External,RCTD
6x8,0.8922351296018907,External,RCTD
6x9,0.8731106718629369,External,RCTD
6x10,0.93130485868986,External,RCTD
6x11,0.9433216364626947,External,RCTD
6x12,0.9843697290994251,External,RCTD
6x13,0.9395508681137797,External,RCTD
6x14,0.986195374372584,External,RCTD
6x15,0.9582937196530764,External,RCTD
6x16,0.9678775998169478,External,RCTD
6x17,0.9153695672655107,External,RCTD
6x18,0.8911682501540202,External,RCTD
6x19,0.8968738661444662,External,RCTD
7x2,0.982520224892068,External,RCTD
7x3,0.9994589661671894,External,RCTD
7x4,0.6293129490176613,External,RCTD
7x5,0.9630753459594911,External,RCTD
7x6,0.9749563577530717,External,RCTD
7x7,0.8964606655557095,External,RCTD
7x8,0.9690559403052565,External,RCTD
7x9,0.9059550256589013,External,RCTD
7x10,0.9254839748567201,External,RCTD
7x11,0.8496115519163205,External,RCTD
7x12,0.6660018907385824,External,RCTD
7x13,0.9150596155394987,External,RCTD
7x14,0.9765918600532535,External,RCTD
7x15,0.9883591787927579,External,RCTD
7x16,0.6927077887247224,External,RCTD
7x17,0.8750543523142099,External,RCTD
7x18,0.9069900041901681,External,RCTD
8x0,0.9531494304951742,External,RCTD
8x2,0.9867602429134812,External,RCTD
8x3,0.7954372630421674,External,RCTD
8x4,0.9441844679730689,External,RCTD
8x5,0.9132803951873567,External,RCTD
8x6,0.8813067963198773,External,RCTD
8x7,0.9325217554454,External,RCTD
8x8,0.9500535825252386,External,RCTD
8x9,0.7845440807730095,External,RCTD
8x10,0.9134219191671791,External,RCTD
8x11,0.8927334881541659,External,RCTD
8x12,0.9477413786504796,External,RCTD
8x13,0.977727147564428,External,RCTD
8x14,0.9075540997196998,External,RCTD
8x15,0.9336280217763333,External,RCTD
8x16,0.9138879853310612,External,RCTD
8x17,0.9762407822215178,External,RCTD
8x18,0.7241055430515461,External,RCTD
9x2,0.8690085499646978,External,RCTD
9x3,0.7375586777320626,External,RCTD
9x4,0.9112712991555444,External,RCTD
9x5,0.9912420177258748,External,RCTD
9x6,0.977716483560063,External,RCTD
9x7,0.9585064076947014,External,RCTD
9x8,0.9385376664070023,External,RCTD
9x9,0.9523025087490883,External,RCTD
9x10,0.9487001920016906,External,RCTD
9x11,0.8901771920114909,External,RCTD
9x12,0.8904170125865796,External,RCTD
9x13,0.9885263922190544,External,RCTD
9x14,0.9384186707564572,External,RCTD
9x15,0.9444007662872517,External,RCTD
9x16,0.8092150818785908,External,RCTD
9x17,0.8197467351154909,External,RCTD
9x18,0.7771414271394401,External,RCTD
10x1,0.7890406632391586,External,RCTD
10x2,0.9032206473854203,External,RCTD
10x3,0.9024501326638468,External,RCTD
10x4,0.9838436184239141,External,RCTD
10x5,0.9497898023540896,External,RCTD
10x6,0.9417937985555169,External,RCTD
10x7,0.9392921860943741,External,RCTD
10x8,0.7944176404302582,External,RCTD
10x9,0.9429191280496968,External,RCTD
10x10,0.9788810069961424,External,RCTD
10x11,0.9602551956649152,External,RCTD
10x12,0.9791813643631926,External,RCTD
10x13,0.9237884813409292,External,RCTD
10x14,0.9188664405496043,External,RCTD
10x15,0.8110093654652828,External,RCTD
10x16,0.9336780478463036,External,RCTD
10x17,0.8479953166416166,External,RCTD
10x18,0.9412493390022159,External,RCTD
10x19,0.9312303649289366,External,RCTD
11x2,0.9076441639542806,External,RCTD
11x3,0.9221552301088769,External,RCTD
11x4,0.9248954136065536,External,RCTD
11x5,0.8740124307422754,External,RCTD
11x6,0.9583741035310558,External,RCTD
11x7,0.7481402096041891,External,RCTD
11x8,0.9245489854998454,External,RCTD
11x9,0.9601525488387179,External,RCTD
11x10,0.9461521349643799,External,RCTD
11x11,0.9636139294943225,External,RCTD
11x12,0.9168581180114885,External,RCTD
11x13,0.9144139246430252,External,RCTD
11x14,0.925512379152186,External,RCTD
11x15,0.9529784535195795,External,RCTD
11x16,0.9479576936339517,External,RCTD
11x17,0.8920142437381151,External,RCTD
11x18,0.9677531512669147,External,RCTD
12x2,0.9599444188309817,External,RCTD
12x3,0.9425818293554853,External,RCTD
12x4,0.9804986230805377,External,RCTD
12x5,0.9738490288100564,External,RCTD
12x6,0.7757851083145644,External,RCTD
12x7,0.7332435398657613,External,RCTD
12x8,0.932423771655206,External,RCTD
12x9,0.9863536956708655,External,RCTD
12x10,0.942006469269898,External,RCTD
12x11,0.8616576884225331,External,RCTD
12x12,0.8874823361944896,External,RCTD
12x13,0.9867361677544496,External,RCTD
12x14,0.9924689644021003,External,RCTD
12x15,0.9636975221369375,External,RCTD
12x16,0.9354193445969758,External,RCTD
12x17,0.9128211303370217,External,RCTD
12x18,0.8118046755315622,External,RCTD
13x1,0.8684506480825678,External,RCTD
13x2,0.7479075548489622,External,RCTD
13x3,0.9534759226945995,External,RCTD
13x4,0.8003198766989275,External,RCTD
13x5,0.9384331929066805,External,RCTD
13x6,0.9673293953609419,External,RCTD
13x7,0.9455978738423664,External,RCTD
13x8,0.9425692762946135,External,RCTD
13x9,0.8559113687836415,External,RCTD
13x10,0.9432377356129359,External,RCTD
13x11,0.8405555098729709,External,RCTD
13x12,0.9509332572228176,External,RCTD
13x13,0.9864478088425493,External,RCTD
13x14,0.9664517013454997,External,RCTD
13x15,0.8687965786565128,External,RCTD
13x16,0.7084156745929094,External,RCTD
13x17,0.9158572197467885,External,RCTD
13x18,0.8380068875094253,External,RCTD
14x2,0.8681449692350526,External,RCTD
14x3,0.9134194699970279,External,RCTD
14x4,0.8933177796621854,External,RCTD
14x5,0.9569145052593004,External,RCTD
14x6,0.8630929889531018,External,RCTD
14x7,0.9305484355871364,External,RCTD
14x8,0.9260411487777548,External,RCTD
14x9,0.9572542895849693,External,RCTD
14x10,0.9326043260332333,External,RCTD
14x11,0.9373294693433167,External,RCTD
14x12,0.9314180314043563,External,RCTD
14x13,0.8318096739044057,External,RCTD
14x14,0.9398534531693776,External,RCTD
14x15,0.8949830802757,External,RCTD
14x16,0.9940546966828787,External,RCTD
14x17,0.9016990983570725,External,RCTD
14x18,0.9548510494717085,External,RCTD
15x3,0.7892461390430867,External,RCTD
15x4,0.7280965626988103,External,RCTD
15x5,0.980990422254449,External,RCTD
15x6,0.9038024095036084,External,RCTD
15x7,0.8706352949088352,External,RCTD
15x8,0.9832071807367739,External,RCTD
15x9,0.9534867215267577,External,RCTD
15x10,0.9536130711545554,External,RCTD
15x11,0.91131585715138,External,RCTD
15x12,0.9391211258917471,External,RCTD
15x13,0.9559197115731537,External,RCTD
15x14,0.7187697042064232,External,RCTD
15x15,0.9950873237636407,External,RCTD
15x16,0.8909359584352305,External,RCTD
15x17,0.8928693821658955,External,RCTD
16x4,0.9029078800563136,External,RCTD
16x5,0.9704516882694303,External,RCTD
16x6,0.9504551034568045,External,RCTD
16x7,0.9108574429369027,External,RCTD
16x8,0.8916150119941199,External,RCTD
16x9,0.9461965518066975,External,RCTD
16x10,0.8836005769098371,External,RCTD
16x11,0.821168598070634,External,RCTD
16x12,0.8108429332012919,External,RCTD
16x13,0.8586172466230734,External,RCTD
16x14,0.9123961231940759,External,RCTD
16x15,0.9999535322207526,External,RCTD
16x16,0.8791850102162436,External,RCTD
17x3,0.9160982046407924,External,RCTD
17x5,0.9888305822331339,External,RCTD
17x6,0.8313416200358412,External,RCTD
17x7,0.9604349018950842,External,RCTD
17x8,0.9815898460127325,External,RCTD
17x9,0.9180170302550665,External,RCTD
17x10,0.9109975190298185,External,RCTD
17x11,0.9161825583463064,External,RCTD
17x12,0.8162707418196931,External,RCTD
17x13,0.9178515382603943,External,RCTD
17x14,0.988832389878214,External,RCTD
17x15,0.9538156546527718,External,RCTD
18x4,0.9919662942113525,External,RCTD
18x5,0.6550070036134712,External,RCTD
18x6,0.9306460057233441,External,RCTD
18x7,0.9801625904531532,External,RCTD
18x8,0.9465663216121725,External,RCTD
18x9,0.8678092500318086,External,RCTD
18x10,0.9823433142849518,External,RCTD
18x11,0.9378402847649556,External,RCTD
18x12,0.8188750058859287,External,RCTD
18x13,0.966596999365073,External,RCTD
18x14,0.9808359460768374,External,RCTD
19x10,0.8751389031734618,External,RCTD
19x12,0.7657001779566579,External,RCTD
20x6,0.9125984204566091,External,RCTD
0x8,1.0,ReSort,RCTD
0x10,0.9927585688254931,ReSort,RCTD
0x14,0.9996855281768279,ReSort,RCTD
1x6,1.0,ReSort,RCTD
1x7,1.0,ReSort,RCTD
1x9,1.0,ReSort,RCTD
1x10,0.997363761189388,ReSort,RCTD
2x3,1.0,ReSort,RCTD
2x6,0.7359718996928813,ReSort,RCTD
2x7,1.0,ReSort,RCTD
2x8,1.0,ReSort,RCTD
2x9,1.0,ReSort,RCTD
2x10,1.0,ReSort,RCTD
2x11,1.0,ReSort,RCTD
2x12,1.0,ReSort,RCTD
2x13,0.9985252649583207,ReSort,RCTD
2x14,1.0,ReSort,RCTD
2x15,1.0,ReSort,RCTD
3x4,1.0,ReSort,RCTD
3x5,1.0,ReSort,RCTD
3x6,1.0,ReSort,RCTD
3x7,1.0,ReSort,RCTD
3x8,0.9706320576448223,ReSort,RCTD
3x9,0.9996077132654171,ReSort,RCTD
3x10,1.0,ReSort,RCTD
3x11,1.0,ReSort,RCTD
3x12,0.9957832648723244,ReSort,RCTD
3x13,1.0,ReSort,RCTD
3x14,0.9483622725944072,ReSort,RCTD
3x15,1.0,ReSort,RCTD
3x17,1.0,ReSort,RCTD
4x4,1.0,ReSort,RCTD
4x5,1.0,ReSort,RCTD
4x6,1.0,ReSort,RCTD
4x7,1.0,ReSort,RCTD
4x8,1.0,ReSort,RCTD
4x9,1.0,ReSort,RCTD
4x10,1.0,ReSort,RCTD
4x11,1.0,ReSort,RCTD
4x12,0.9999375869177523,ReSort,RCTD
4x13,1.0,ReSort,RCTD
4x14,1.0,ReSort,RCTD
4x15,1.0,ReSort,RCTD
4x16,1.0,ReSort,RCTD
5x2,1.0,ReSort,RCTD
5x3,0.9999999986033282,ReSort,RCTD
5x4,0.999535562013518,ReSort,RCTD
5x5,1.0,ReSort,RCTD
5x6,0.9881639652363432,ReSort,RCTD
5x7,1.0,ReSort,RCTD
5x8,1.0,ReSort,RCTD
5x9,1.0,ReSort,RCTD
5x10,1.0,ReSort,RCTD
5x11,1.0,ReSort,RCTD
5x12,1.0,ReSort,RCTD
5x13,1.0,ReSort,RCTD
5x14,1.0,ReSort,RCTD
5x15,1.0,ReSort,RCTD
5x16,1.0,ReSort,RCTD
5x17,0.9999481468274725,ReSort,RCTD
6x2,1.0,ReSort,RCTD
6x3,1.0,ReSort,RCTD
6x4,1.0,ReSort,RCTD
6x5,1.0,ReSort,RCTD
6x6,0.9993835613882238,ReSort,RCTD
6x7,0.7695704236249072,ReSort,RCTD
6x8,1.0,ReSort,RCTD
6x9,1.0,ReSort,RCTD
6x10,1.0,ReSort,RCTD
6x11,1.0,ReSort,RCTD
6x12,1.0,ReSort,RCTD
6x13,1.0,ReSort,RCTD
6x14,0.9804431889045282,ReSort,RCTD
6x15,1.0,ReSort,RCTD
6x16,0.9999999999999999,ReSort,RCTD
6x17,1.0,ReSort,RCTD
6x18,0.9939860624728505,ReSort,RCTD
6x19,1.0,ReSort,RCTD
7x2,1.0,ReSort,RCTD
7x3,0.9984717572612866,ReSort,RCTD
7x4,0.5961237200518322,ReSort,RCTD
7x5,1.0,ReSort,RCTD
7x6,1.0,ReSort,RCTD
7x7,1.0,ReSort,RCTD
7x8,1.0,ReSort,RCTD
7x9,1.0,ReSort,RCTD
7x10,1.0,ReSort,RCTD
7x11,1.0,ReSort,RCTD
7x12,0.7426881477273102,ReSort,RCTD
7x13,1.0,ReSort,RCTD
7x14,1.0,ReSort,RCTD
7x15,1.0,ReSort,RCTD
7x16,1.0,ReSort,RCTD
7x17,1.0,ReSort,RCTD
7x18,1.0,ReSort,RCTD
8x0,1.0,ReSort,RCTD
8x2,1.0,ReSort,RCTD
8x3,1.0,ReSort,RCTD
8x4,1.0,ReSort,RCTD
8x5,1.0,ReSort,RCTD
8x6,1.0,ReSort,RCTD
8x7,1.0,ReSort,RCTD
8x8,1.0,ReSort,RCTD
8x9,1.0,ReSort,RCTD
8x10,1.0,ReSort,RCTD
8x11,1.0,ReSort,RCTD
8x12,1.0,ReSort,RCTD
8x13,1.0,ReSort,RCTD
8x14,0.9994733042753507,ReSort,RCTD
8x15,1.0,ReSort,RCTD
8x16,0.9200169454666797,ReSort,RCTD
8x17,1.0,ReSort,RCTD
8x18,1.0,ReSort,RCTD
9x2,1.0,ReSort,RCTD
9x3,0.9996693495798566,ReSort,RCTD
9x4,0.9997232312186821,ReSort,RCTD
9x5,1.0,ReSort,RCTD
9x6,1.0,ReSort,RCTD
9x7,1.0,ReSort,RCTD
9x8,0.99983549137255,ReSort,RCTD
9x9,0.9999992771153378,ReSort,RCTD
9x10,1.0,ReSort,RCTD
9x11,1.0,ReSort,RCTD
9x12,1.0,ReSort,RCTD
9x13,0.9935833373298124,ReSort,RCTD
9x14,1.0,ReSort,RCTD
9x15,1.0,ReSort,RCTD
9x16,0.9016724922553021,ReSort,RCTD
9x17,1.0,ReSort,RCTD
9x18,1.0,ReSort,RCTD
10x1,1.0,ReSort,RCTD
10x2,1.0,ReSort,RCTD
10x3,1.0,ReSort,RCTD
10x4,1.0,ReSort,RCTD
10x5,1.0,ReSort,RCTD
10x6,1.0,ReSort,RCTD
10x7,1.0,ReSort,RCTD
10x8,1.0,ReSort,RCTD
10x9,1.0,ReSort,RCTD
10x10,0.9960622502142892,ReSort,RCTD
10x11,1.0,ReSort,RCTD
10x12,1.0,ReSort,RCTD
10x13,1.0,ReSort,RCTD
10x14,1.0,ReSort,RCTD
10x15,0.9999999841664061,ReSort,RCTD
10x16,1.0,ReSort,RCTD
10x17,1.0,ReSort,RCTD
10x18,1.0,ReSort,RCTD
10x19,1.0,ReSort,RCTD
11x2,1.0,ReSort,RCTD
11x3,1.0,ReSort,RCTD
11x4,1.0,ReSort,RCTD
11x5,1.0,ReSort,RCTD
11x6,1.0,ReSort,RCTD
11x7,0.999953936279064,ReSort,RCTD
11x8,1.0,ReSort,RCTD
11x9,1.0,ReSort,RCTD
11x10,1.0,ReSort,RCTD
11x11,1.0,ReSort,RCTD
11x12,1.0,ReSort,RCTD
11x13,1.0,ReSort,RCTD
11x14,1.0,ReSort,RCTD
11x15,1.0,ReSort,RCTD
11x16,1.0,ReSort,RCTD
11x17,0.9999920167039064,ReSort,RCTD
11x18,1.0,ReSort,RCTD
12x2,1.0,ReSort,RCTD
12x3,1.0,ReSort,RCTD
12x4,1.0,ReSort,RCTD
12x5,1.0,ReSort,RCTD
12x6,0.9963864730051115,ReSort,RCTD
12x7,0.7902235351064305,ReSort,RCTD
12x8,1.0,ReSort,RCTD
12x9,1.0,ReSort,RCTD
12x10,1.0,ReSort,RCTD
12x11,1.0,ReSort,RCTD
12x12,1.0,ReSort,RCTD
12x13,1.0,ReSort,RCTD
12x14,1.0,ReSort,RCTD
12x15,1.0,ReSort,RCTD
12x16,1.0,ReSort,RCTD
12x17,1.0,ReSort,RCTD
12x18,1.0,ReSort,RCTD
13x1,1.0,ReSort,RCTD
13x2,1.0,ReSort,RCTD
13x3,1.0,ReSort,RCTD
13x4,1.0,ReSort,RCTD
13x5,1.0,ReSort,RCTD
13x6,1.0,ReSort,RCTD
13x7,1.0,ReSort,RCTD
13x8,1.0,ReSort,RCTD
13x9,1.0,ReSort,RCTD
13x10,1.0,ReSort,RCTD
13x11,0.9995420104464277,ReSort,RCTD
13x12,1.0,ReSort,RCTD
13x13,1.0,ReSort,RCTD
13x14,1.0,ReSort,RCTD
13x15,1.0,ReSort,RCTD
13x16,0.9997356972053189,ReSort,RCTD
13x17,1.0,ReSort,RCTD
13x18,1.0,ReSort,RCTD
14x2,1.0,ReSort,RCTD
14x3,1.0,ReSort,RCTD
14x4,1.0,ReSort,RCTD
14x5,1.0,ReSort,RCTD
14x6,0.9999894678717693,ReSort,RCTD
14x7,1.0,ReSort,RCTD
14x8,1.0,ReSort,RCTD
14x9,1.0,ReSort,RCTD
14x10,1.0,ReSort,RCTD
14x11,1.0,ReSort,RCTD
14x12,1.0,ReSort,RCTD
14x13,1.0,ReSort,RCTD
14x14,1.0,ReSort,RCTD
14x15,1.0,ReSort,RCTD
14x16,1.0,ReSort,RCTD
14x17,1.0,ReSort,RCTD
14x18,1.0,ReSort,RCTD
15x3,1.0,ReSort,RCTD
15x4,1.0,ReSort,RCTD
15x5,1.0,ReSort,RCTD
15x6,1.0,ReSort,RCTD
15x7,1.0,ReSort,RCTD
15x8,1.0,ReSort,RCTD
15x9,1.0,ReSort,RCTD
15x10,1.0,ReSort,RCTD
15x11,0.9955058410380472,ReSort,RCTD
15x12,1.0,ReSort,RCTD
15x13,1.0,ReSort,RCTD
15x14,0.9995988160102123,ReSort,RCTD
15x15,0.9967476204371211,ReSort,RCTD
15x16,1.0,ReSort,RCTD
15x17,1.0,ReSort,RCTD
16x4,1.0,ReSort,RCTD
16x5,1.0,ReSort,RCTD
16x6,1.0,ReSort,RCTD
16x7,1.0,ReSort,RCTD
16x8,1.0,ReSort,RCTD
16x9,1.0,ReSort,RCTD
16x10,0.9997286705987776,ReSort,RCTD
16x11,0.9720252181148703,ReSort,RCTD
16x12,1.0,ReSort,RCTD
16x13,1.0,ReSort,RCTD
16x14,1.0,ReSort,RCTD
16x15,0.9959901994215454,ReSort,RCTD
16x16,0.8949263748202945,ReSort,RCTD
17x3,1.0,ReSort,RCTD
17x5,0.9878175898713726,ReSort,RCTD
17x6,1.0,ReSort,RCTD
17x7,1.0,ReSort,RCTD
17x8,1.0,ReSort,RCTD
17x9,1.0,ReSort,RCTD
17x10,1.0,ReSort,RCTD
17x11,1.0,ReSort,RCTD
17x12,1.0,ReSort,RCTD
17x13,1.0,ReSort,RCTD
17x14,1.0,ReSort,RCTD
17x15,1.0,ReSort,RCTD
18x4,1.0,ReSort,RCTD
18x5,0.999997206621137,ReSort,RCTD
18x6,1.0,ReSort,RCTD
18x7,1.0,ReSort,RCTD
18x8,1.0,ReSort,RCTD
18x9,1.0,ReSort,RCTD
18x10,1.0,ReSort,RCTD
18x11,1.0,ReSort,RCTD
18x12,1.0,ReSort,RCTD
18x13,1.0,ReSort,RCTD
18x14,1.0,ReSort,RCTD
19x10,0.9999984371014184,ReSort,RCTD
19x12,0.9997169976649746,ReSort,RCTD
20x6,1.0,ReSort,RCTD
0x8,0.9999999721701998,Internal,cell2loc
0x10,0.9997063196111639,Internal,cell2loc
0x14,0.9974356861932303,Internal,cell2loc
1x6,0.9999998419474115,Internal,cell2loc
1x7,0.9999999343513718,Internal,cell2loc
1x9,0.9999980975294799,Internal,cell2loc
1x10,0.9893520633420299,Internal,cell2loc
2x3,0.9999991338230325,Internal,cell2loc
2x6,0.8718009915668876,Internal,cell2loc
2x7,0.9999999137554851,Internal,cell2loc
2x8,0.9998640562508734,Internal,cell2loc
2x9,0.999997493867987,Internal,cell2loc
2x10,0.9999523101626777,Internal,cell2loc
2x11,0.9999442043623763,Internal,cell2loc
2x12,0.9999999397324363,Internal,cell2loc
2x13,0.9999548923614145,Internal,cell2loc
2x14,0.999999129552801,Internal,cell2loc
2x15,0.9999998781865774,Internal,cell2loc
3x4,0.9999997494276665,Internal,cell2loc
3x5,0.999996349275682,Internal,cell2loc
3x6,0.9999873161717854,Internal,cell2loc
3x7,0.9999998174520354,Internal,cell2loc
3x8,0.9996315820909614,Internal,cell2loc
3x9,0.9958589726802174,Internal,cell2loc
3x10,0.9999816729030109,Internal,cell2loc
3x11,0.9999999303549951,Internal,cell2loc
3x12,0.9979651447097866,Internal,cell2loc
3x13,0.9996515279220435,Internal,cell2loc
3x14,0.9968148007093353,Internal,cell2loc
3x15,0.9999992454568849,Internal,cell2loc
3x17,0.9999969749310786,Internal,cell2loc
4x4,0.9999939420436817,Internal,cell2loc
4x5,0.9999990784723883,Internal,cell2loc
4x6,0.9999997898883728,Internal,cell2loc
4x7,0.9999998333563183,Internal,cell2loc
4x8,0.9999995354280473,Internal,cell2loc
4x9,0.999999643431081,Internal,cell2loc
4x10,0.9999995976443088,Internal,cell2loc
4x11,0.9999721658895266,Internal,cell2loc
4x12,0.9996257556912904,Internal,cell2loc
4x13,0.9999999142008204,Internal,cell2loc
4x14,0.9999962985508168,Internal,cell2loc
4x15,0.9999997272327265,Internal,cell2loc
4x16,0.9999994377014171,Internal,cell2loc
5x2,0.9999980053943445,Internal,cell2loc
5x3,0.9998974022992403,Internal,cell2loc
5x4,0.997485534909738,Internal,cell2loc
5x5,0.99999999236978,Internal,cell2loc
5x6,0.9958726436491776,Internal,cell2loc
5x7,0.9999999126167397,Internal,cell2loc
5x8,0.9999994486274271,Internal,cell2loc
5x9,0.9999978906923539,Internal,cell2loc
5x10,0.9999997967374618,Internal,cell2loc
5x11,0.999999927909643,Internal,cell2loc
5x12,0.9999999352760098,Internal,cell2loc
5x13,0.9997648256500364,Internal,cell2loc
5x14,0.999995865179823,Internal,cell2loc
5x15,0.9999999390983794,Internal,cell2loc
5x16,0.999999792209772,Internal,cell2loc
5x17,0.999661937011747,Internal,cell2loc
6x2,0.9999996863673607,Internal,cell2loc
6x3,0.9999980487933426,Internal,cell2loc
6x4,0.999981635924349,Internal,cell2loc
6x5,0.9999997920297491,Internal,cell2loc
6x6,0.9884275137591658,Internal,cell2loc
6x7,0.870843530806974,Internal,cell2loc
6x8,0.9999989418176031,Internal,cell2loc
6x9,0.999999696179933,Internal,cell2loc
6x10,0.9999998275567429,Internal,cell2loc
6x11,0.9999998832627924,Internal,cell2loc
6x12,0.9998802458727081,Internal,cell2loc
6x13,0.9999846868060411,Internal,cell2loc
6x14,0.9990528930791176,Internal,cell2loc
6x15,0.9999999982487585,Internal,cell2loc
6x16,0.9999999995549499,Internal,cell2loc
6x17,0.9999999071949994,Internal,cell2loc
6x18,0.8984039200036584,Internal,cell2loc
6x19,0.9999284144260289,Internal,cell2loc
7x2,0.9999998277089119,Internal,cell2loc
7x3,0.9969491475564531,Internal,cell2loc
7x4,0.803264494102466,Internal,cell2loc
7x5,0.9999996607328848,Internal,cell2loc
7x6,0.9999999153501455,Internal,cell2loc
7x7,0.9999950069384868,Internal,cell2loc
7x8,0.9999999911363814,Internal,cell2loc
7x9,0.999985798654021,Internal,cell2loc
7x10,0.9999985149110947,Internal,cell2loc
7x11,0.9999998064013613,Internal,cell2loc
7x12,0.8569135254452768,Internal,cell2loc
7x13,0.9999996995610774,Internal,cell2loc
7x14,0.9999996550344795,Internal,cell2loc
7x15,0.9999999352177429,Internal,cell2loc
7x16,0.9999789397988488,Internal,cell2loc
7x17,0.9999560129905661,Internal,cell2loc
7x18,0.9999049060149466,Internal,cell2loc
8x0,0.9999939391713174,Internal,cell2loc
8x2,0.9999998840417852,Internal,cell2loc
8x3,0.999971427940201,Internal,cell2loc
8x4,0.9999997842765395,Internal,cell2loc
8x5,0.9999945001011982,Internal,cell2loc
8x6,0.9999995076263916,Internal,cell2loc
8x7,0.9999995618326234,Internal,cell2loc
8x8,0.999999791755505,Internal,cell2loc
8x9,0.9999809966485776,Internal,cell2loc
8x10,0.9999934982104405,Internal,cell2loc
8x11,0.9999998063384488,Internal,cell2loc
8x12,0.9999999672774876,Internal,cell2loc
8x13,0.9999998449719482,Internal,cell2loc
8x14,0.9983784712631648,Internal,cell2loc
8x15,0.9999996311502748,Internal,cell2loc
8x16,0.9773937859925586,Internal,cell2loc
8x17,0.9999999493340621,Internal,cell2loc
8x18,0.9999842633101169,Internal,cell2loc
9x2,0.9999750266462164,Internal,cell2loc
