,r,reference,method
35x32,0.9994856436355886,Internal,stereoscope
35x33,0.9997676671491826,Internal,stereoscope
35x34,1.0,Internal,stereoscope
35x35,1.0,Internal,stereoscope
35x36,1.0,Internal,stereoscope
35x37,1.0,Internal,stereoscope
35x38,0.9999893765961105,Internal,stereoscope
35x39,0.9997442149768698,Internal,stereoscope
35x40,0.9999809285035637,Internal,stereoscope
35x41,0.9999963027094335,Internal,stereoscope
35x42,0.9999989546425363,Internal,stereoscope
35x43,1.0,Internal,stereoscope
35x44,0.9954420756621942,Internal,stereoscope
35x45,0.9755159010235532,Internal,stereoscope
35x46,0.9994282074378138,Internal,stereoscope
35x47,0.9986452717864879,Internal,stereoscope
35x48,0.9690279874056615,Internal,stereoscope
35x49,0.9885995822768847,Internal,stereoscope
36x0,0.9592187825798879,Internal,stereoscope
36x1,0.8956522718382092,Internal,stereoscope
36x2,0.6314914238072848,Internal,stereoscope
36x3,-0.42511813591148706,Internal,stereoscope
36x4,0.999392601634312,Internal,stereoscope
36x5,0.983098906404906,Internal,stereoscope
36x6,0.9893994554783985,Internal,stereoscope
36x7,0.9797997512883815,Internal,stereoscope
36x8,0.9314473489560288,Internal,stereoscope
36x9,0.9499296174976203,Internal,stereoscope
36x10,0.996160965780003,Internal,stereoscope
36x11,0.8515733835237013,Internal,stereoscope
36x12,0.9918461302025497,Internal,stereoscope
36x13,0.9907945838211136,Internal,stereoscope
36x14,0.9889718120410722,Internal,stereoscope
36x15,0.9925904469426641,Internal,stereoscope
36x16,0.9973309834276936,Internal,stereoscope
36x17,0.9995145799083331,Internal,stereoscope
36x18,0.9998452296685694,Internal,stereoscope
36x19,1.0,Internal,stereoscope
36x20,1.0,Internal,stereoscope
36x21,1.0,Internal,stereoscope
36x22,0.9991486238266174,Internal,stereoscope
36x23,0.999732457974283,Internal,stereoscope
36x24,0.9990674936137185,Internal,stereoscope
36x25,1.0,Internal,stereoscope
36x26,0.999537316954908,Internal,stereoscope
36x27,0.9950292556718063,Internal,stereoscope
36x28,0.9991074200035417,Internal,stereoscope
36x29,0.9999346178711701,Internal,stereoscope
36x30,1.0,Internal,stereoscope
36x31,0.9999994982603043,Internal,stereoscope
36x32,0.9999927764154303,Internal,stereoscope
36x33,1.0,Internal,stereoscope
36x34,0.9991529123850412,Internal,stereoscope
36x35,1.0,Internal,stereoscope
36x36,1.0,Internal,stereoscope
36x37,0.9997542513869222,Internal,stereoscope
36x38,1.0,Internal,stereoscope
36x39,0.998946942186027,Internal,stereoscope
36x40,0.9999836737849908,Internal,stereoscope
36x41,0.9978369381007924,Internal,stereoscope
36x42,0.9999700148046932,Internal,stereoscope
36x43,0.9987414838570774,Internal,stereoscope
36x44,0.9964135508970802,Internal,stereoscope
36x45,0.9343640690116733,Internal,stereoscope
36x46,0.9993949944238224,Internal,stereoscope
36x47,0.9953930285728994,Internal,stereoscope
36x48,0.9703488882672994,Internal,stereoscope
36x49,0.9561738783934148,Internal,stereoscope
37x0,0.8335733918267378,Internal,stereoscope
37x1,,Internal,stereoscope
37x2,0.9653025089166059,Internal,stereoscope
37x3,0.9588848222762547,Internal,stereoscope
37x4,0.9997000161549254,Internal,stereoscope
37x5,0.45158333236688286,Internal,stereoscope
37x6,0.9752886090203039,Internal,stereoscope
37x7,0.8584009736264042,Internal,stereoscope
37x8,0.9052572289634434,Internal,stereoscope
37x9,0.9133611035713998,Internal,stereoscope
37x10,0.927671091826685,Internal,stereoscope
37x11,0.9818629443371716,Internal,stereoscope
37x12,0.9952330515316778,Internal,stereoscope
37x13,0.9990401565664496,Internal,stereoscope
37x14,0.8905791206605216,Internal,stereoscope
37x15,0.9781739299206091,Internal,stereoscope
37x16,0.9998359105600173,Internal,stereoscope
37x17,0.9963970502377131,Internal,stereoscope
37x18,1.0,Internal,stereoscope
37x19,1.0,Internal,stereoscope
37x20,0.9999594864010515,Internal,stereoscope
37x21,0.9999638391482933,Internal,stereoscope
37x22,0.9961010668256729,Internal,stereoscope
37x23,1.0,Internal,stereoscope
37x24,0.9995675556676877,Internal,stereoscope
37x25,0.9987529043071747,Internal,stereoscope
37x26,1.0,Internal,stereoscope
37x27,0.9999477758793588,Internal,stereoscope
37x28,0.9973986039261342,Internal,stereoscope
37x29,1.0,Internal,stereoscope
37x30,0.9995384747675669,Internal,stereoscope
37x31,1.0,Internal,stereoscope
37x32,1.0,Internal,stereoscope
37x33,1.0,Internal,stereoscope
37x34,1.0,Internal,stereoscope
37x35,1.0,Internal,stereoscope
37x36,0.9999980741382838,Internal,stereoscope
37x37,1.0,Internal,stereoscope
37x38,0.9999580856474017,Internal,stereoscope
37x39,0.9998760866265939,Internal,stereoscope
37x40,0.9990787965521177,Internal,stereoscope
37x41,0.9999577209262043,Internal,stereoscope
37x42,0.9974053668147147,Internal,stereoscope
37x43,0.9985228830108727,Internal,stereoscope
37x44,0.9993699275813259,Internal,stereoscope
37x45,0.9996918100105762,Internal,stereoscope
37x46,0.9853820827619646,Internal,stereoscope
37x47,0.9989118280301447,Internal,stereoscope
37x48,0.9973394243926897,Internal,stereoscope
37x49,0.9814367325275737,Internal,stereoscope
38x0,,Internal,stereoscope
38x1,0.9998748269654746,Internal,stereoscope
38x2,0.9746017380054472,Internal,stereoscope
38x3,0.8500335850315182,Internal,stereoscope
38x4,,Internal,stereoscope
38x5,0.8777584117293293,Internal,stereoscope
38x6,0.9985079946105488,Internal,stereoscope
38x7,0.6331802317812383,Internal,stereoscope
38x8,0.1919925269631376,Internal,stereoscope
38x9,0.7662756904807426,Internal,stereoscope
38x10,0.9246334389398678,Internal,stereoscope
38x11,0.6215837340092853,Internal,stereoscope
38x12,0.9977156347328089,Internal,stereoscope
38x13,0.8236490857772197,Internal,stereoscope
38x14,0.9999998679135824,Internal,stereoscope
38x15,0.9994032790136346,Internal,stereoscope
38x16,0.9881712579505574,Internal,stereoscope
38x17,0.9969996948824036,Internal,stereoscope
38x18,1.0,Internal,stereoscope
38x19,0.9968957579868064,Internal,stereoscope
38x20,0.9961258476714236,Internal,stereoscope
38x21,0.9999512556183289,Internal,stereoscope
38x22,0.9997795241182835,Internal,stereoscope
38x23,0.9998576761944087,Internal,stereoscope
38x24,0.9997210837956763,Internal,stereoscope
38x25,0.9829380430584425,Internal,stereoscope
38x26,0.9988892734389958,Internal,stereoscope
38x27,0.9999685644066744,Internal,stereoscope
38x28,0.9999905315390968,Internal,stereoscope
38x29,0.9999907386291531,Internal,stereoscope
38x30,1.0,Internal,stereoscope
38x31,1.0,Internal,stereoscope
38x32,0.9979703240197701,Internal,stereoscope
38x33,0.9963328786364756,Internal,stereoscope
38x34,0.9947341628164408,Internal,stereoscope
38x35,0.9974737540516625,Internal,stereoscope
38x36,0.9998505727223306,Internal,stereoscope
38x37,0.9999871000330165,Internal,stereoscope
38x38,0.9996361345020426,Internal,stereoscope
38x39,0.999939742592722,Internal,stereoscope
38x40,0.9992986897437597,Internal,stereoscope
38x41,0.99992160102164,Internal,stereoscope
38x42,0.999996698481129,Internal,stereoscope
38x43,0.9977998326767715,Internal,stereoscope
38x44,0.9989679785993766,Internal,stereoscope
38x45,0.9967445978627633,Internal,stereoscope
38x46,0.9985621855138836,Internal,stereoscope
38x47,0.9869784834810346,Internal,stereoscope
38x48,0.9994591096158847,Internal,stereoscope
38x49,0.9873651991121044,Internal,stereoscope
39x0,0.8874349265267483,Internal,stereoscope
39x1,0.475323647691372,Internal,stereoscope
39x2,0.9703100636394469,Internal,stereoscope
39x3,0.683505293691338,Internal,stereoscope
39x4,0.840421664879772,Internal,stereoscope
39x5,0.6531998982656333,Internal,stereoscope
39x6,0.8677098511415942,Internal,stereoscope
39x7,0.9723852513961309,Internal,stereoscope
39x8,0.994117843150141,Internal,stereoscope
39x9,0.9892853608083158,Internal,stereoscope
39x10,0.7930351203300217,Internal,stereoscope
39x11,0.9380797070159399,Internal,stereoscope
39x12,0.9658100961257818,Internal,stereoscope
39x13,0.9904405476004471,Internal,stereoscope
39x14,0.999757821747078,Internal,stereoscope
39x15,0.9978120391951859,Internal,stereoscope
39x16,0.9960252307853652,Internal,stereoscope
39x17,0.9993818569026793,Internal,stereoscope
39x18,1.0,Internal,stereoscope
39x19,0.9999026234876294,Internal,stereoscope
39x20,0.9973344243014347,Internal,stereoscope
39x21,0.9999380792126558,Internal,stereoscope
39x22,0.999999854279472,Internal,stereoscope
39x23,0.9999825005206383,Internal,stereoscope
39x24,0.9988153301706023,Internal,stereoscope
39x25,0.9968074633212163,Internal,stereoscope
39x26,0.9984641823780536,Internal,stereoscope
39x27,0.9997413165451651,Internal,stereoscope
39x28,1.0,Internal,stereoscope
39x29,1.0,Internal,stereoscope
39x30,0.9997741183540171,Internal,stereoscope
39x31,0.9999995445113841,Internal,stereoscope
39x32,0.991994079698203,Internal,stereoscope
39x33,0.9995720473222561,Internal,stereoscope
39x34,0.9999413139006562,Internal,stereoscope
39x35,0.9999796787250332,Internal,stereoscope
39x36,0.9999994245083551,Internal,stereoscope
39x37,0.9997152063616455,Internal,stereoscope
39x38,0.9999600430916962,Internal,stereoscope
39x39,1.0,Internal,stereoscope
39x40,0.993848646613656,Internal,stereoscope
39x41,1.0,Internal,stereoscope
39x42,0.9981042688118998,Internal,stereoscope
39x43,0.9991709151968327,Internal,stereoscope
39x44,0.9937465314226497,Internal,stereoscope
39x45,0.998415593196119,Internal,stereoscope
39x46,0.9897415735513455,Internal,stereoscope
39x47,0.9510676759947465,Internal,stereoscope
39x48,0.9813804173262612,Internal,stereoscope
39x49,0.9361000249707283,Internal,stereoscope
40x0,,Internal,stereoscope
40x1,0.9997460297002849,Internal,stereoscope
40x2,0.9846379028056449,Internal,stereoscope
40x3,0.9788214834084509,Internal,stereoscope
40x4,0.9972103650196988,Internal,stereoscope
40x5,0.9942188929191239,Internal,stereoscope
40x6,0.9975409439416199,Internal,stereoscope
40x7,0.9995787043958478,Internal,stereoscope
40x8,0.8692137522926213,Internal,stereoscope
40x9,0.986401920986968,Internal,stereoscope
40x10,0.4542459222337386,Internal,stereoscope
40x11,0.9996713067254953,Internal,stereoscope
40x12,0.9301596043465141,Internal,stereoscope
40x13,0.9764722367963798,Internal,stereoscope
40x14,0.9867095518211542,Internal,stereoscope
40x15,0.9273707911267627,Internal,stereoscope
40x16,0.9953818766670504,Internal,stereoscope
40x17,0.998936277158097,Internal,stereoscope
40x18,0.9998166068156356,Internal,stereoscope
40x19,0.998372513565301,Internal,stereoscope
40x20,0.9999940794092095,Internal,stereoscope
40x21,1.0,Internal,stereoscope
40x22,0.9983969496791574,Internal,stereoscope
40x23,1.0,Internal,stereoscope
40x24,0.9996992870974718,Internal,stereoscope
40x25,1.0,Internal,stereoscope
40x26,1.0,Internal,stereoscope
40x27,0.997618900784227,Internal,stereoscope
40x28,1.0,Internal,stereoscope
40x29,0.9989225669410587,Internal,stereoscope
40x30,0.9999941085322455,Internal,stereoscope
40x31,0.999503186513794,Internal,stereoscope
40x32,1.0,Internal,stereoscope
40x33,0.9998847859043029,Internal,stereoscope
40x34,0.999985156110948,Internal,stereoscope
40x35,0.9999627174591093,Internal,stereoscope
40x36,0.9996058959540106,Internal,stereoscope
40x37,0.9998319617438761,Internal,stereoscope
40x38,0.9999899606267751,Internal,stereoscope
40x39,0.994367630172276,Internal,stereoscope
40x40,1.0,Internal,stereoscope
40x41,0.9999900446924401,Internal,stereoscope
40x42,0.9999538546608843,Internal,stereoscope
40x43,0.9992317641146787,Internal,stereoscope
40x44,0.9924788545507467,Internal,stereoscope
40x45,0.997630602263228,Internal,stereoscope
40x46,0.9894657648096452,Internal,stereoscope
40x47,0.9962939496320646,Internal,stereoscope
40x48,0.9867466778805952,Internal,stereoscope
40x49,0.9933561143742644,Internal,stereoscope
41x0,0.7443140302157629,Internal,stereoscope
41x1,-0.11143372396306317,Internal,stereoscope
41x2,0.9551440292373251,Internal,stereoscope
41x3,-0.24557620114470172,Internal,stereoscope
41x4,0.9697141533365684,Internal,stereoscope
41x5,0.996360462704761,Internal,stereoscope
41x6,0.999401432920712,Internal,stereoscope
41x7,-0.9577145572417148,Internal,stereoscope
41x8,0.810744337446727,Internal,stereoscope
41x9,0.9779478420154951,Internal,stereoscope
41x10,0.8568785110487835,Internal,stereoscope
41x11,0.5503448692727941,Internal,stereoscope
41x12,0.9400534153337436,Internal,stereoscope
41x13,0.9990943603910707,Internal,stereoscope
41x14,0.99947899048103,Internal,stereoscope
41x15,0.9593434608909721,Internal,stereoscope
41x16,0.9572464355019397,Internal,stereoscope
41x17,0.9999686961852119,Internal,stereoscope
41x18,1.0,Internal,stereoscope
41x19,0.9999530962689455,Internal,stereoscope
41x20,0.9989261219891348,Internal,stereoscope
41x21,0.9999759208996085,Internal,stereoscope
41x22,0.9999990974351705,Internal,stereoscope
41x23,1.0,Internal,stereoscope
41x24,0.9914010152053844,Internal,stereoscope
41x25,1.0,Internal,stereoscope
41x26,0.9999605525813409,Internal,stereoscope
41x27,1.0,Internal,stereoscope
41x28,1.0,Internal,stereoscope
41x29,0.9986788602669645,Internal,stereoscope
41x30,0.9988889224028321,Internal,stereoscope
41x31,0.9987233196528309,Internal,stereoscope
41x32,1.0,Internal,stereoscope
41x33,1.0,Internal,stereoscope
41x34,1.0,Internal,stereoscope
41x35,1.0,Internal,stereoscope
41x36,1.0,Internal,stereoscope
41x37,0.9999997935314441,Internal,stereoscope
41x38,0.9983589303218598,Internal,stereoscope
41x39,0.9999299249839203,Internal,stereoscope
41x40,0.9999450703111155,Internal,stereoscope
41x41,1.0,Internal,stereoscope
41x42,0.9974510025755905,Internal,stereoscope
41x43,0.9962128368444767,Internal,stereoscope
41x44,0.9817632302034249,Internal,stereoscope
41x45,0.9987853785211015,Internal,stereoscope
41x46,0.987973923195161,Internal,stereoscope
41x47,0.997041161822041,Internal,stereoscope
41x48,0.9574356246532622,Internal,stereoscope
41x49,0.9981794362386286,Internal,stereoscope
42x0,,Internal,stereoscope
42x1,0.7783536198088127,Internal,stereoscope
42x2,0.9866410111020432,Internal,stereoscope
42x3,0.7307341530484028,Internal,stereoscope
42x4,0.9616242397898471,Internal,stereoscope
42x5,0.977488173647098,Internal,stereoscope
42x6,0.6862907187077358,Internal,stereoscope
42x7,0.9917799374291676,Internal,stereoscope
42x8,0.9845495358791448,Internal,stereoscope
42x9,0.30011094754237977,Internal,stereoscope
42x10,0.9922942533022887,Internal,stereoscope
42x11,0.9998941137654497,Internal,stereoscope
42x12,0.9666090703522177,Internal,stereoscope
42x13,0.9655386397608063,Internal,stereoscope
42x14,0.9955062233179341,Internal,stereoscope
42x15,0.9596873506127195,Internal,stereoscope
42x16,0.9917346794540691,Internal,stereoscope
42x17,0.9891155691296027,Internal,stereoscope
42x18,0.9995246412911101,Internal,stereoscope
42x19,0.9999999750875279,Internal,stereoscope
42x20,0.9999982425692125,Internal,stereoscope
42x21,1.0,Internal,stereoscope
42x22,0.9992707623638751,Internal,stereoscope
42x23,1.0,Internal,stereoscope
42x24,1.0,Internal,stereoscope
42x25,0.9999989180223272,Internal,stereoscope
42x26,0.9999867231635703,Internal,stereoscope
42x27,0.9958809168963153,Internal,stereoscope
42x28,0.9939505580958875,Internal,stereoscope
42x29,0.9999900638426859,Internal,stereoscope
42x30,1.0,Internal,stereoscope
42x31,1.0,Internal,stereoscope
42x32,0.9961161215130557,Internal,stereoscope
42x33,0.9999521031760674,Internal,stereoscope
42x34,1.0,Internal,stereoscope
42x35,0.9967389558277316,Internal,stereoscope
42x36,0.9998180112264874,Internal,stereoscope
42x37,1.0,Internal,stereoscope
42x38,1.0,Internal,stereoscope
42x39,0.9999887503137517,Internal,stereoscope
42x40,0.9999151898051738,Internal,stereoscope
42x41,0.9998811506991274,Internal,stereoscope
42x42,0.9990241130826993,Internal,stereoscope
42x43,0.999859377383455,Internal,stereoscope
42x44,0.9973889147938191,Internal,stereoscope
42x45,0.9946864517703207,Internal,stereoscope
42x46,0.99976998262013,Internal,stereoscope
42x47,0.9754979744563224,Internal,stereoscope
42x48,0.964287933448759,Internal,stereoscope
42x49,0.9926741753391087,Internal,stereoscope
43x0,0.9565936001196249,Internal,stereoscope
43x1,-0.8971216586258427,Internal,stereoscope
43x2,0.973699475401083,Internal,stereoscope
43x3,0.6049711156655042,Internal,stereoscope
43x4,0.7028921558037935,Internal,stereoscope
43x5,0.9965946259599057,Internal,stereoscope
43x6,0.9007311831667155,Internal,stereoscope
43x7,0.9715029778369988,Internal,stereoscope
43x8,0.9143813414081073,Internal,stereoscope
43x9,0.9951038997191415,Internal,stereoscope
43x10,0.9275793962033004,Internal,stereoscope
43x11,0.9998846908855648,Internal,stereoscope
43x12,0.8477464203043593,Internal,stereoscope
43x13,0.9854089935054463,Internal,stereoscope
43x14,0.9999994870537885,Internal,stereoscope
43x15,0.9985821618065615,Internal,stereoscope
43x16,0.9988809454639893,Internal,stereoscope
43x17,0.9954432336358305,Internal,stereoscope
43x18,1.0,Internal,stereoscope
43x19,0.9999998437434163,Internal,stereoscope
43x20,0.9999233917139018,Internal,stereoscope
43x21,0.9997507452633009,Internal,stereoscope
43x22,0.999974604286018,Internal,stereoscope
43x23,0.9997415709890534,Internal,stereoscope
43x24,0.9999717013943136,Internal,stereoscope
43x25,0.9986402096267476,Internal,stereoscope
43x26,0.9998981784008416,Internal,stereoscope
43x27,0.9947245810476315,Internal,stereoscope
43x28,1.0,Internal,stereoscope
43x29,0.9999993246062748,Internal,stereoscope
43x30,0.9999743502479868,Internal,stereoscope
43x31,0.9998689951299997,Internal,stereoscope
43x32,1.0,Internal,stereoscope
43x33,1.0,Internal,stereoscope
43x34,1.0,Internal,stereoscope
43x35,0.990510947448028,Internal,stereoscope
