	Cancer	Ductal	Stroma
11x23	0.5374438	8.2647295e-13	0.46255618
11x24	0.38656747	2.5438705e-12	0.6134325
11x25	0.35033983	0.040302385	0.6093578
11x26	0.2258892	9.937552e-13	0.7741108
11x27	0.25873294	3.8774428e-11	0.741267
11x28	0.36155522	0.032560565	0.6058842
11x29	0.25047827	0.20743695	0.5420848
11x30	5.1940355e-11	0.23430942	0.7656906
11x31	0.28217918	0.039703608	0.6781173
11x32	0.34013164	0.108656056	0.55121225
11x33	0.17656486	0.055436313	0.7679989
11x34	0.087601446	1.879971e-12	0.9123986
11x35	4.5729948e-12	0.19028145	0.80971855
11x36	0.16357125	2.6522144e-11	0.83642876
11x37	0.15129548	0.22772422	0.62098026
11x38	0.2057616	0.23054144	0.563697
11x39	0.24684642	0.15107803	0.6020756
11x40	0.04934629	0.3179919	0.63266176
11x41	0.23704007	0.23544265	0.52751726
11x42	0.16968307	0.14760767	0.6827092
11x43	0.19172753	0.28784218	0.52043027
11x44	0.15849388	0.23108189	0.6104243
11x45	0.31770706	0.10084704	0.58144593
11x46	0.034314614	0.4753235	0.4903619
11x47	0.23550496	0.2685849	0.49591014
11x48	0.24248752	0.32561627	0.43189618
11x49	0.12812275	0.4207078	0.45116946
12x0	0.8102388	0.05616535	0.13359594
12x1	0.8395918	0.10845192	0.051956363
12x2	0.9999999	1.2657202e-07	6.531984e-13
12x3	1.0	4.3377628e-11	6.5636575e-13
