"","Cancer","Stroma","Ductal","coordX","coordY"
"5x20",0.57142666532899,0.24315836645165,0.185414968219359,5,20
"5x21",0.539267390811427,0.243994784145319,0.216737825043254,5,21
"5x22",0.430581859543066,0.377352635720132,0.192065504736802,5,22
"5x23",0.4167345384539,0.430047917124434,0.153217544421666,5,23
"5x24",0.394300569775003,0.446740447579803,0.158958982645194,5,24
"5x25",0.352422133713911,0.490824978905434,0.156752887380655,5,25
"5x26",0.392650459205193,0.442004234041646,0.165345306753161,5,26
"5x27",0.394163206899826,0.352638852647293,0.253197940452881,5,27
"5x28",0.299447024098314,0.616504932451628,0.0840480434500575,5,28
"5x29",0.317627863428791,0.551213313469752,0.131158823101457,5,29
"5x30",0.406005465566673,0.448466948328133,0.145527586105194,5,30
"5x31",0.329708096843962,0.521647048175107,0.148644854980931,5,31
"5x32",0.337973205056946,0.348432377706597,0.313594417236457,5,32
"5x33",0.319881773383576,0.414829572726805,0.26528865388962,5,33
"5x34",0.211848217190541,0.582947502419754,0.205204280389704,5,34
"5x35",0.238325145477169,0.577574064230306,0.184100790292524,5,35
"5x36",0.337817224755402,0.422186350491023,0.239996424753575,5,36
"5x37",0.265929457041897,0.608410869031973,0.125659673926131,5,37
"5x38",0.251983655807705,0.493158163285076,0.254858180907218,5,38
"5x39",0.283422622064491,0.46040542977157,0.256171948163938,5,39
"5x40",0.356678497373857,0.485846318947359,0.157475183678784,5,40
"5x41",0.326388337928477,0.530088051331597,0.143523610739927,5,41
"5x42",0.0975055838161552,0.633546933006082,0.268947483177763,5,42
"5x43",0.197544278642151,0.591105975710269,0.21134974564758,5,43
"5x44",0.276421743377054,0.50675641197025,0.216821844652696,5,44
"5x45",0.29556296794833,0.436085640305718,0.268351391745952,5,45
"5x46",0.298462191576399,0.409696885914137,0.291840922509464,5,46
"5x47",0.327673922517486,0.457147034293344,0.21517904318917,5,47
