"","Cancer","Ductal","Stroma","coordX","coordY"
"1x8",0.442772477687494,0.393891145944696,0.163336376367811,1,8
"1x9",0.500457219527673,0.306185514801948,0.193357265670378,1,9
"1x10",0.173297861054461,0.175890122928389,0.65081201601715,1,10
"1x11",0.437744408828954,0.329353606829298,0.232901984341748,1,11
"1x12",0.352419575383595,0.415538417599724,0.232042007016681,1,12
"1x13",0.451976733427153,0.280754346756147,0.2672689198167,1,13
"1x14",0.413533955564957,0.329241004070683,0.257225040364361,1,14
"1x15",0.433264484012887,0.369918685806548,0.196816830180565,1,15
"1x16",0.388187503388807,0.26462256885799,0.347189927753203,1,16
"1x17",0.43490313016468,0.348346500462543,0.216750369372776,1,17
"1x18",0.452903358837056,0.263607180520256,0.283489460642688,1,18
"1x19",0.441716705286217,0.270706682051556,0.287576612662228,1,19
"1x20",0.334390507121939,0.27726183220939,0.388347660668671,1,20
"1x21",0.417390696110301,0.292802483609086,0.289806820280613,1,21
"1x22",0.333384077080479,0.319756716750963,0.346859206168558,1,22
"1x23",0.402602497698229,0.181106528143473,0.416290974158298,1,23
"1x24",0.324084230589868,0.309068200035464,0.366847569374668,1,24
"1x25",0.346698645921513,0.227037846674595,0.426263507403893,1,25
"1x26",0.313767507883873,0.248797400114025,0.437435092002102,1,26
"1x27",0.27234998858084,0.313691815117488,0.413958196301673,1,27
"1x28",0.302070220545354,0.296025887067681,0.401903892386966,1,28
"1x29",0.243217315318238,0.258156551455712,0.49862613322605,1,29
"1x30",0.275641110537311,0.208126861807787,0.516232027654902,1,30
"1x31",0.272325440206368,0.262456491376777,0.465218068416855,1,31
"1x32",0.279323217039984,0.27150029614428,0.449176486815736,1,32
