"","E","M","S"
"10x52",0.000379963172845771,0.709218382987014,0.319732518178942
"11x27",0.0390736430102657,0.000379963172845787,1.28966256116782
"25x57",0.00424369604078438,0.953594905432369,0.000265974220985405
"67x27",0.000542804532636814,0.784018636856588,0.210913189443932
"30x46",0.00026597422099204,0.604626180653731,0.404374310576562
"43x23",0.51921367901822,0.00054280453263678,0.868309636116425
"66x48",0.000542804532630061,0.78105622102765,0.191301210516577
"54x34",0.000542804532636818,0.861103132814439,0.185183412593177
"40x18",0.000265974220992043,0.136785021895498,1.0878819723589
"87x49",0.000186181954702406,0.860591436092526,0.000186181954689788
"93x61",0.164467799837386,0.0007754350466241,0.995192748418268
"80x54",0.000379963172845771,0.534020617470062,0.382665418229415
"43x65",0.000379963172817022,0.83469310733069,0.0923702432465366
"95x47",0.000542804532636827,0.249234209494967,0.784185343602238
"84x56",0.000379963172845771,0.0630350938321099,0.760954004629317
"83x51",0.000542804532636818,0.687501724749255,0.271617878949977
"5x25",0.0806165576792856,0.000542804532636828,1.13198356440936
"99x61",0.413268130477599,0.000775435046624,0.63135250648646
"79x41",0.000186181954713183,0.756261590173196,0.000186181954699738
"6x34",0.0591036782041167,0.000541523943207405,1.03218564175277
"36x40",0.000379963172845772,0.31191566843543,0.758422618222852
"80x32",0.00514595033522471,0.927964397889658,0.000379963172836293
"35x51",0.00276687169308347,0.912887170539866,0.000265974220985405
"29x25",0.239756498370091,0.00037996317284584,1.01972962523162
"93x45",0.000542804532641239,0.707882216865342,0.127964289609787
"71x39",0.00988652601916258,0.893646866857527,0.000542804532632248
"66x32",0.00771194217040675,0.98642735185678,0.000379963172846895
"68x32",0.00885968877011003,0.992504074250503,0.000379963172841373
"67x65",0.000379963172845773,0.000379963172845735,1.23967654989791
"98x34",0.000542804532641208,0.923490413928616,0.0511186584249346
"4x66",0.0141994438872313,0.881573441914676,0.026221194831052
"83x35",0.00559513839394761,0.998756201045354,0.000265974221005593
"36x66",0.000542804532675133,0.938472226201222,0.0267604380380354
"5x17",0.181003979138273,0.000277682927025469,1.04351184579302
"50x66",0.000265974220928956,0.933749067676942,0.00829082399282099
"35x77",0.000542804532652273,0.792048487581169,0.0951273574888077
"9x55",0.000379963172845772,0.56762831845749,0.356478584018598
"47x33",0.0297017055990438,0.000419302009169536,1.11368267994898
"22x44",0.00037996317284577,0.140819290552203,0.564277067438823
"95x37",0.000379963172809412,0.935232894440872,0.0536693908307053
"68x46",0.00507554708617598,0.95720569251763,0.052603798897089
"16x62",0.013418217631223,0.839333756544589,0.0240598540460995
"54x18",0.000542804532623253,0.613824762174347,0.198893387484173
"91x41",0.000186181954684152,0.940333892459961,0.000186181954692106
"38x42",0.00646467851878666,0.426005600490953,0.643116990470345
"65x55",0.000542804532663269,0.69531215611832,0.0843211050112432
"85x19",0.000542804532636817,0.985662898114769,0.072266101926359
"58x58",0.000379963172856508,0.793582319736006,0.0119384446337172
"8x56",0.000379963172845784,0.0485085533579405,0.706695237427423
"57x47",0.000775435046624023,0.598288003602288,0.294217124130179
"41x45",0.000542804532636817,0.614733728809302,0.476824054332573
"84x30",0.0113603287285291,1.00491303927021,0.000542804532636395
"43x55",0.00823529012319171,0.915592638809173,0.00569047482861166
"12x28",0.0984816168514981,0.000534631346342417,1.2532234747061
"24x42",0.00054280453263681,0.438337382302363,0.522153756570902
"54x28",0.0155175207232089,0.759059089624371,0.162321538540946
"50x28",0.0126822851322675,0.473863765048869,0.302769193699144
"8x48",0.000542804532636811,0.788214950565882,0.317717127947055
"50x64",0.000379963172778787,0.894349031150301,0.027201853156537
"41x31",1.3606891587676,9.12291578002635e-05,0.000171387694811333
"44x48",0.000542804532636818,1.01570937367354,0.0889306233788096
"34x38",0.000286131006914263,0.000293673941035576,1.56919208527175
"90x60",0.00037996317284577,0.000379963172845804,1.46174588242521
"60x30",0.000379963172841023,1.0120598667071,0.0739564322811051
"22x42",0.000542804532636816,0.621645785437329,0.388428921683182
"46x38",0.298715407057929,0.0297493425538885,0.996119445805757
"74x24",0.000542804532636815,1.06156980696881,0.0697384639836486
"20x68",0.00293816219057499,0.95971308452777,0.000542804532627509
"90x40",0.00203474690421804,0.940385245637971,0.000379963172841032
"85x35",0.00380522936104579,0.997873026609417,0.000265974220998692
"38x68",0.000265974221007223,0.83793838855195,0.00471299195765724
"81x29",0.00320263952975367,0.901204698417896,0.000379963172840421
"52x54",0.00329549504756003,0.760792920202333,0.000379963172836296
"3x43",0.0309933025458296,0.000379963172845768,1.03442112536274
"76x20",0.000542804532636814,0.83022640329017,0.351555636215483
"71x51",0.000542804532636817,0.518975127804603,0.34338816299
"87x21",0.00151055143006989,0.827417623910216,0.204937689433446
"75x45",0.0120387701674683,0.861999752968053,0.000379963172849831
"34x62",0.00375404236805325,0.983300990554569,0.000379963172836293
"63x57",0.00054280453256807,0.775992244435569,0.0452737351642923
"1x57",0.00586350218138784,1.05772708193807,0.000379963172845772
"70x20",0.000542804532636815,0.853847612668682,0.30574715776192
"82x52",0.000542804532642141,0.579955565864586,0.331262085078007
"13x45",0.0736208513039635,0.000775435046624023,0.742338814647837
"46x46",0.000420641827525566,0.923762601961171,0.0328110834311698
"32x60",0.0110377855003962,0.93036685458683,0.000379963172846119
"40x50",0.0171599373293062,0.97904503324875,0.000379963172841032
"11x21",0.203210963006553,0.000542804532636804,1.05220770870124
"67x31",0.00687290640882731,1.01942636814154,0.000265974220988725
"41x27",0.296195864833318,0.000379963172845759,1.08154850433222
"43x43",0.000265974220992042,0.474069824445063,0.480551185274452
"21x53",0.00230336003698118,1.05497205082343,0.022159584340382
"76x42",0.00769938480394583,0.997255557068808,0.000379963172840986
"90x52",0.00037996317284577,0.551059450443768,0.514982536214582
"26x70",0.0291751712654651,0.733181839444072,0.264792415866793
"95x45",0.00235787438824852,0.65984932055847,0.141518098195691
"61x57",0.00274152219969409,0.699792079777535,0.000379963172856604
"66x38",0.0157173906815218,0.969745449740582,0.000542804532636814
"26x62",0.000379963172787178,0.821200946415129,0.0136470784799911
"66x62",0.204785791416568,0.000379963172845789,0.953948240208445
"35x39",0.0484828245893748,0.000606097422098646,1.10126747295966
"18x26",0.0926184915796657,0.0886497479973342,1.27870646252693
"10x20",0.106282599094768,0.000193577437366146,1.24736640559348
"80x62",0.00037996317284577,0.000379963172845748,1.10581698925442
"20x58",0.00473119482807779,0.978889814866011,0.000379963172841032
"73x37",0.0065145732894774,0.968171896220555,0.000379963172836286
"41x29",1.06337146489358,0.000186181954694428,0.0939547371926857
"78x50",0.000542804532640152,0.747276141143093,0.219055374735901
"86x22",0.000379963172845771,0.275984975925942,0.629177404063592
"56x66",0.00313833556769347,0.797370895368031,0.000265974220999623
"58x44",0.000542804532636815,0.757713145943126,0.248741551301147
"61x39",0.000186181954698762,1.10560434067503,0.000186181954695597
"12x56",0.000379963172845772,0.613684970223305,0.306009786974902
"76x28",0.00730982940305522,1.06966658897607,0.000265974220991014
"11x49",0.000542804532640199,0.719909601615851,0.294981479594161
"38x26",0.416615278775338,0.000542804532636789,0.972441900226007
"47x55",0.000130327368295621,1.00568890539958,0.000130327368282848
"55x51",0.0134102386710497,0.804319938784626,0.000542804532632257
"82x60",0.000379963172846454,0.000379963172845801,1.10513367301136
"1x55",0.000542804532636817,0.78376300286965,0.118365463365521
"73x15",0.000542804532636817,0.72424476884683,0.167993141320314
"72x18",0.000542804532636816,0.591001814693013,0.453502310932077
"89x47",0.00201826551343029,0.877750615950591,0.000265974220985405
"25x71",0.000542804532650422,0.775596599635775,0.0356956095813569
"74x52",0.000542804532636813,0.470646071101683,0.604895462402126
"5x21",0.146315772108951,0.000265974220992046,1.07065556336563
"29x37",0.0187231332523062,0.000542804532636824,0.838107971450284
"8x60",0.000542804532636815,0.956956238750051,0.163383199800876
"1x25",0.108329673821607,0.000507746573450581,1.02990127067916
"74x50",0.000379963172844604,0.881795211686461,0.145643001748405
"0x66",0.00962649614776099,0.95627111999514,0.000542804532636817
"14x36",0.000265974220992037,0.000265974220992032,1.21964438470571
"7x67",0.000957113977575693,0.954595404735461,0.000265974220988731
"91x59",0.000379963172845772,0.000379963172845593,1.30566144120344
"58x38",0.00867292491087905,1.02064745162586,0.0445104635338526
"86x34",0.00415599811355048,0.880777634267522,0.000379963172831675
"33x35",0.0699879680499305,0.000495731003156775,0.982678759926122
"79x29",0.00434943311952961,0.931228838104289,0.000379963172841717
"93x43",0.00229597371398656,0.882846317155808,0.000379963172841031
"18x30",0.000284860846295308,0.000265974220992013,1.41332207944176
"30x34",0.22254053458288,0.000542804532636815,0.894370741579916
"15x61",0.00054280453262338,0.782399864049897,0.10416858816107
"73x21",0.000379963172845774,0.193476883216552,0.766718676010311
"63x59",0.000542804532608878,0.646510284560838,0.142073288215912
"0x54",0.000542804532636815,0.891812846588172,0.204269315816077
"18x36",0.298770297694276,0.000542804532636831,0.76666987566377
"87x29",0.00410455334370199,0.89575244308637,0.000542804532630046
"59x65",0.000379963172755453,0.792535989772488,0.0332103100036052
"49x65",0.000265974220983257,0.924979179097732,0.0622294885309387
"36x24",0.411895647125563,0.000265974220992118,1.00233466305117
"2x48",0.00026597422099204,0.568587178815374,0.391459630748919
"86x44",0.000186181954719327,0.922037758383911,0.000186181954692106
"8x26",0.000379963172845771,0.000379963172845768,1.14295631992384
"44x36",0.589251786901881,0.00077543504662402,0.46659074533837
"61x49",0.000542804532652251,0.758400525094663,0.108934564760557
"43x33",0.900717450635528,0.000265974220992042,0.283187108427281
"82x24",0.000379963172845772,0.732794549407084,0.164249007908228
"56x18",0.000775435046614368,0.610719053915436,0.150660526817966
"7x63",0.000379963172849826,0.948499733434102,0.0398173325300993
"12x26",0.0689120863795561,0.000264885315750768,1.27294063773205
"22x24",0.410122070551365,0.00037996317284578,1.07212259463984
"4x36",0.000379963172845766,0.000395571805083929,1.07832179305526
"26x46",0.000265974220992039,0.273603844631015,0.510079311522585
"44x30",0.513358104596354,0.00027679862776185,1.06384703635661
"25x59",0.00703875784973779,0.841673323732315,0.000542804532630529
"76x18",0.000379963172845769,1.12412453180421,0.129616762201313
"68x30",0.000130327368260933,1.05501757120095,0.000130327368282836
"76x62",0.000379963172845765,0.000379963172845769,1.20498913441167
"28x34",0.00584492103949646,0.000379963172845787,1.23103600885664
"85x17",0.0028299626659885,1.07317078436127,0.0419223392805964
"24x24",0.307669813570056,0.000265974220991984,1.17285367248281
"58x60",0.000542804532636816,0.614750635210317,0.182115319173073
"78x34",0.00641428723042689,0.975062000437309,0.000379963172842688
"31x43",0.000379963172845771,0.583105155944411,0.297021258182475
"54x44",0.000542804532636815,0.544249747746728,0.473143298261565
"64x52",0.000542804532660718,0.719235707164886,0.177220541041263
"45x61",0.000379963172789454,0.859005761023254,0.010902647610392
"0x50",0.00037996317284577,0.28611776463675,0.564573508714278
"86x46",0.000186181954665456,0.791432720151533,0.000186181954692865
"95x77",0.000379963172845768,0.127350785470415,0.926174273790403
"15x31",0.000379963172845772,0.000379963172845766,0.914305391376146
"94x38",0.00592598234046596,0.944912696531819,0.000542804532630048
"38x58",0.00812002560965653,0.896352207232107,0.000379963172841714
"94x62",0.247707680713107,0.000775435046624732,1.11095866268966
"91x47",0.000542804532609614,0.856145315751715,0.0564047917891075
"73x61",0.00026597422099204,0.0690876966371159,0.817645360391363
"74x38",0.00681406038857166,0.94203128693267,0.000379963172836288
"64x26",0.000379963172845772,0.643171440103046,0.322849604883529
"87x51",0.000542804532623284,0.845818689853878,0.14923528004963
"18x52",0.000542804532636817,0.948403304963522,0.0820857173149156
"17x27",0.240386083748363,0.000379963172845768,0.919335308848914
"63x41",0.000542804532618447,0.941687562233722,0.103812934866051
"35x27",0.74471145582857,0.000379963172845875,0.626535543041159
"82x38",0.00941652597682676,0.965159077390075,0.000379963172841708
"20x26",0.171608352007857,0.000248456058863086,1.37896011641772
"70x46",0.000542804532663418,0.82225454896927,0.0313071698986345
"75x35",0.00146701207519137,0.915211389486237,0.00495931480130062
"86x38",0.000130327368284981,0.97456045329773,0.000130327368286364
"54x38",0.0253006244579764,0.563942143380827,0.396664294146572
"27x71",0.000542804532636056,0.717217511645912,0.231707160312409
"69x55",0.000542804532710402,0.563349015728774,0.153734573867587
"85x47",0.000542804532659833,0.800566143594403,0.0263077886496636
"7x27",0.00018618195469443,0.000440538431412611,1.21708452178018
"46x48",0.000542804532609711,0.796736662471214,0.178730808913251
"46x50",0.000186181954686065,0.973012186598887,0.000186181954692108
"12x46",0.000542804532636819,0.2658154784953,0.783818730957364
"64x46",0.000542804532630055,0.628280095839302,0.227079799181388
"44x54",0.0221290243736499,0.870608619751633,0.000477203518875185
"87x45",0.000130327368292126,0.893223376842289,0.00013032736828286
"86x50",0.00511092216717245,0.909302591579786,0.000265974220985407
"15x35",0.000379963172845769,0.000379963172845772,1.25404265713769
"68x52",0.00037996317284459,0.505805739739363,0.329641138747992
"59x61",0.00054280453260966,0.680139555879398,0.119167499688171
"9x57",0.000379963172845772,0.000379963172845783,0.707689903520116
"47x59",0.00548873828164074,0.869864961943922,0.000265974220982434
"6x68",0.000542804532636817,0.77728725373158,0.266480334144732
"72x36",0.000379963172870072,0.959466491475084,0.0132638089549865
"37x55",0.00778848843051414,0.898771738248092,0.000379963172836293
"29x29",0.665627981770259,0.000379963172845761,0.916918205583808
"90x34",0.00191555778880358,0.855209506907687,0.000265974220983745
"23x69",0.000265974220982369,0.977370876327001,0.00026597422099204
"46x60",0.00404852268946804,0.853649699684271,0.000265974220990798
"44x22",0.282082360687528,0.000542804532636736,1.22108158326658
"14x72",0.00037996317287909,0.789446232309259,0.0186330763483696
"8x62",0.00680717224758621,0.857137010861909,0.0352597844072759
"84x52",0.000265974220993699,0.5500783308112,0.346512742538453
"69x49",0.000379963172845607,0.679118967008596,0.209676437460721
"17x33",0.00188205036697561,0.000265974220992028,1.18075056378437
"80x40",0.00139870988791752,0.805097720309577,0.000265974220988723
"12x20",0.0719244839663255,0.000542804532636813,1.195077570915
"61x17",0.000379963172471045,0.750642572105405,0.000379963172845765
"41x47",0.000379963172845772,0.984927620273546,0.0487439718157131
"32x52",0.0113163226029385,1.026647897887,0.000265974220982918
"79x21",0.000775435046624025,0.538734903842981,0.307414644984428
"35x23",0.138749632939795,0.000265974220992052,1.12442413200038
"88x60",0.000379963172845773,0.000379963172845804,1.03088789231996
"50x32",0.000542804532636817,0.247792816506503,0.956665848962484
"12x62",0.0074294652785097,0.981355752244764,0.0297598910705886
"76x34",0.00434538067446545,0.897547415207367,0.000379963172840766
"10x48",0.000379963172845772,0.0617919303305116,0.638911431791768
"97x39",0.000542804532680088,0.83157972450766,0.0177282388760088
"32x44",0.000542804532636816,0.45865298986168,0.452233571120836
"78x24",0.000379963172821621,0.880278135627832,0.0753343643934658
"34x50",0.000379963172835104,0.830003412066807,0.15113425999362
"41x43",0.000265974220992041,0.362967826429538,0.493077668294727
"87x55",0.00054280453263658,0.0749438657794207,1.10082538411377
"38x44",0.00787295344585285,0.73584555265957,0.218195756241552
"90x24",0.000542804532636813,0.519268617249148,0.407973419956722
"34x48",0.0528351022743238,0.831269058810063,0.0991367662691132
"33x27",0.915337230058345,0.000265974220991991,0.315208672691403
"57x43",0.000542804532636056,0.903200125257493,0.179501237583308
"35x41",0.000542804532636818,0.923658983426362,0.301237149136087
"24x54",0.000265974220966274,0.927856975337806,0.0726523398451286
"34x36",0.284247984949699,0.071104146419529,0.554948508755414
"18x62",0.00302410183223167,0.926618202604049,0.000379963172838953
"78x62",0.000379963172845778,0.000379963172845804,1.06604732077526
"21x69",0.000542804532636816,0.921760613536604,0.064945933978937
"4x22",0.0534097140119373,0.000381513938520531,1.1637113863608
"45x53",0.00261733697797688,0.916969708514627,0.000186181954689782
"19x25",0.121596911293499,0.000277067846765575,1.19853391655586
"41x51",0.00817442808500875,0.920021536338328,0.000265974220991334
"72x22",0.000379963172845787,0.103619453479,0.67264883701157
"57x33",0.00829192534084866,0.966543187685101,0.0163509200065361
"20x22",0.163159111757818,0.000265974220992037,1.33769600906989
"24x50",0.0154475002355425,0.932408039968004,0.000542804532636816
"29x41",0.00037996317284577,0.400120344929214,0.557413828807037
"86x56",0.000542804532636817,0.407134779018164,0.580603670128373
"52x48",0.00378955960308029,0.742168540891888,0.000379963172856606
"55x17",0.000265974220992037,0.396545671133566,0.447920016798836
"82x16",0.00501336704807816,1.00426877119354,0.0337662818891959
"37x23",0.000311033532531542,0.000186181954694453,1.55951873321515
"64x68",0.000379963172845769,0.0444278774358132,0.763383020065845
"70x28",0.00249956392157383,1.00496643020709,0.00817514968856717
"76x30",0.000186181954696271,1.04628931992914,0.000186181954692103
"48x48",0.00318152883998529,0.846548146453176,0.000265974220985405
"23x53",0.00104238188743185,0.951517374847539,0.0229330129802715
"32x46",0.0103964554951177,0.909888457641945,0.110995903354247
"81x27",0.00566573276052988,0.953285375420169,0.000265974220985404
"55x35",0.0257421000129992,0.630693366164514,0.170417007315266
"1x51",0.000542804532636816,0.73096831037856,0.252521014424243
"5x53",0.00077543504662403,0.652876631383867,0.303571198976023
"90x56",0.000379963172845765,0.00038588653860414,1.24190499602697
"74x60",0.00037996317284577,0.000389517560473396,0.966216908441631
"2x60",0.000542804532636821,0.690840787488591,0.381808023677722
"60x18",0.000379963172845769,0.186461465828482,0.525528065042326
"28x50",0.00881728365262426,0.952518856342624,0.000379963172841032
"95x63",0.113639987239283,0.000265974220992073,1.15796141038685
"60x56",0.000265974221050073,0.781634615682519,0.0068805993941099
"59x51",0.000542804532675405,0.761867058968244,0.0627193040970569
"42x22",0.571717268002471,0.000265974220991946,1.09685000421792
"3x21",0.111233924511936,0.000187116156174424,1.28554458346862
"77x31",0.0141376887563675,0.889226761730806,0.0428834362912997
"42x58",0.00451010843902458,0.878517184485989,0.000379963172856606
"30x60",0.0019482433982885,0.876034707628458,0.000379963172836292
"27x45",0.000379963172844582,0.557352723162403,0.304864626226339
