"","Ductal","Cancer","mDCs","pDCs","Macrophages","Mast","T","Monocytes"
"16x15",0.0553758039102862,0.368054776960108,0.37086822747235,0.0440821391578076,0.000917580123069494,0.0181217045685961,0.0982461229482421,0.0443336448595415
"16x16",0.0112600303882827,0.584453665894588,0.152322932335882,0.0517898119495556,0.0704590231319067,0,0.109240897212335,0.0204736390874497
"16x17",0.0957993622504303,0.590052807687955,0.0840978922248627,0.0651237221112346,0.0583950295038482,0.0504436656482656,0.0110257320909092,0.0450617884824944
"16x18",0.0647326132431741,0.64212553894288,0.107428040797981,0.0543780501778044,0.00650401606477846,0.0122317412088494,0.110450010865145,0.00214998869938864
"16x19",0.0413144411061694,0.454130278282886,0.175970960237733,0.125090982586616,0.0361642556000969,0.0959172206877335,0.0714118614987651,0
"16x20",0.142711193079882,0.349811401278173,0.0965388077392894,0.0491966471253336,0.0479435601317082,0.0727824677744126,0.134164178663464,0.106851744207738
"16x21",0.0180906176952617,0.29559416145129,0.103662137414302,0.0823187918151359,0.244994470314109,0.00104106905922812,0.194474016682494,0.0598247355681795
"16x22",0.212053849650123,0.210155670769752,0.244987980494714,0.0271136240024214,0,0.00937418113014233,0.179988120687215,0.116326573265632
"16x23",0.0580880539849919,0.0762606230343398,0.379904724712481,0.0717910093922903,0.268116877642653,0.0145739968769594,0.0873492682095082,0.0439154461467759
"16x24",0.0295385286977353,0.0604380682478434,0.453281289016423,0.143278951224123,0.14401011001008,0.0316879745811715,0.030689331630794,0.107075746591829
"16x25",0.0515947572083096,0.0720481885338266,0.44126689303931,0.0489977309702399,0.138390652930585,0.125074159072278,0.111399167472209,0.0112284507732426
"16x26",0.0532710254245041,0.0573064331569542,0.301921998202884,0.0710669473064344,0.352886550954973,0.00784023840815103,0.0954819228968231,0.0602248836492765
"16x27",0.0390526659736829,0.0727674126922142,0.15752946738796,0.158524628063282,0.0314402844329345,0.0279053903353339,0.051022207773767,0.461757943340827
"16x28",0.0639269634773343,0.000918428842469609,0.268428036364969,0.107581886243413,0.0982662175614793,0.0504187553539221,0.0913901929880041,0.319069519168408
"16x29",0.0613615699295112,0.0306724452872114,0.386368578841875,0.0585983125626681,0.317001162381833,0.0881676241052421,0.0578035037314056,2.68031602541493e-05
"16x30",0.0698220729714988,0.0615169805059488,0.0995429149428224,0.168111476983277,0.189797724698558,0.0808982784981303,0.0780161981498219,0.252294353249942
"16x31",0.146440871818073,0.00280549248306442,0.171751191800942,0.080513130918705,0.271034427688816,0.0618326812239714,0.13754486500687,0.128077339059559
"16x32",0.0576208741668175,0.0225040837855482,0,0.0881767708757945,0.50858044575583,0.132573915377551,0.108964602948491,0.0815793070899681
"16x33",0.0353127230746919,0.0588704704460176,0.348133115933343,0.0527707523730151,0.0985426260220043,0.046251306373665,0.159221107856788,0.200897897920476
"16x34",0.0783432360284269,0.0497762461854042,0.347327417119611,0.0884648555294782,0.237425055645636,0.0462027649277535,0.0607105374053794,0.0917498871583113
"16x35",0.0467458626529983,0.0226542669981873,0.265732199148593,0.158787259867183,0.327111848795103,0.0741849392714762,0.0856610069457471,0.0191226163207123
"16x36",0.1173663489863,0.0227654483140457,0.257102694741885,0.112915847617209,0.227395409627839,0.0657926800107966,0.0394794352677325,0.157182135434192
"16x37",0.080526945697524,0.0735486988708876,0.102230247211771,0.0542892066111922,0.4071484082114,0.0705578427143442,0.153237736315698,0.0584609143671829
"16x38",0.208973187823796,0.0260183794395357,0.112329074661318,0.0990240882352074,0.203965505027351,0.0666953667256274,0.182955271110035,0.100039126977129
"16x39",0.0226943735616586,0.0906622691521444,0.202740009415868,0.0638424450243478,0.418973137355464,0.000426512935389567,0.200661252555127,0
"16x40",0.258663124458335,0.104169823629578,0.151090932420293,0.0343384638904681,0.227109999286583,0.0952622041523195,0.129365452162424,0
"16x41",0.0564750438006138,0.104235400622309,0.492170542735723,0.0874762775395699,0.0774762499350422,0,0.182114928592293,5.15567744487787e-05
"16x42",0.297572383155442,0.112785726466841,0.148855102760831,0.0774256371346998,0.0439048837923006,0,0.198716547884584,0.120739718805303
"16x43",0.111040911861901,0.151094580003327,0.0934175525309145,0.0693720821861739,0,0.250732145926942,0.141995182525362,0.182347544965378
"16x44",0.0923256796693842,0.292312436986343,0.206420236097731,0.0207670522049466,0.363173659064235,0,0.024733691708808,0.0002672442685528
"16x45",0.224034910068304,0.11090583185268,0.141382539622308,0.0241885451970322,0,0.121991358867444,0.256271129245713,0.121225685146518
"16x46",0.159657535187891,0.263810222660683,0.0934561398232407,0.152874730163167,0.300711953946687,0.0268819991362856,0.00260741908204562,0
"16x47",0.202774476718837,0.134971373466202,0.185107086893162,0.141424976000651,0.0354693279090725,0.0390007182481847,0.122772808364081,0.13847923239981
"16x48",0.25715012784545,0.140347984650815,0.193763556145265,0.111973326659715,0.181739798082972,0.0516487379489542,0.0027155583368393,0.0606609103299906
"16x49",0.256829029790142,0.155644068831858,0,0.12984946460873,0.0408126066080592,0.100689744780765,0.167695415434671,0.148479669945774
"17x0",0.0831027087701168,0.639790840560479,0.042317823415949,0.0775644592476988,0.0224751107852351,0.0376200761611362,0.0909112415823627,0.00621773947702187
"17x1",0.187719609493741,0.642019815003261,0,0.0417276853179452,0,0.124281536402773,0.00425135378228063,0
"17x2",0.116307764228941,0.663391593228544,0.0618544169014879,0.129525208663517,0,0.023965473453973,0.00495554352353717,0
"17x3",0.076732796780293,0.732916912349325,0,0.0527522174462754,0,0.0391840883448837,0.0984139850792224,0
"17x4",0.102928821749805,0.623668644494839,0.0551367760181791,0.0970417154714234,0,0.0198237473867303,0.101400294879023,0
"17x5",0.0599017650274147,0.624801032952193,0.000659777645900455,0.0253795315764749,0.0122240753618875,0.0562214213127153,0.102185422113036,0.118626974010378
"17x6",0.0576991649441797,0.837851843105013,0,0.0221210506898165,0,0.0494089549942658,0.0329189862667249,0
"17x7",0.0737921496721943,0.834226094548837,0,0.0196930530977057,0,0.0187921891461777,0.0534965135350853,0
"17x8",0.0140744654371806,0.929587505308714,0,0,0,0.0360909715743888,0.0202470576797162,0
"17x9",0.0271031854956196,0.785544265323247,0,0.0733163357935398,0,0,0.0923828942297357,0.0216533191578581
"17x10",0.0350002896953483,0.799121920863289,0,0.0606791616119226,0,0.0235824024541943,0.0816162253752461,0
"17x11",0.0399392586226534,0.694962333984785,0,0.0786574795669978,0,0.020136498762224,0.16630442906334,0
"17x12",0.0400804072441441,0.803181424103703,0,0.0361531786403398,0,0.0233751379762519,0.0899447636477012,0.00726508838785977
"17x13",0.0317366406540869,0.82504464207014,0,0.0237811848639412,0,0.045917414064481,0.0601251518249028,0.0133949665224477
"17x14",0.0222770667725835,0.709312815632869,0,0.128492399380315,0,0.0144103735468631,0.0866513897674627,0.0388559548999066
"17x15",0.104910639460225,0.648229478566921,0,0.02412451430829,0,0.025322278969868,0.197413088694696,0
"17x16",0.0067990527971292,0.715914123826563,0,0.0194176663734169,0.23434604687833,0.000183442783589482,0.0233396673409709,0
"17x17",0.120605337947489,0.532227439851965,0.131594757916615,0.0813920480227387,0,0.038180450704318,0.0538136205279898,0.0421863450288842
"17x18",0.109421546997372,0.441350155593375,0.126612475379784,0.0268936998906115,0.224490349210187,0.0436414607187789,0.027590312209892,0
"17x19",0.0699678395853837,0.45178140306192,0.00831715390753001,0.0811209854449266,0.077737677493851,0.131634952618855,0.172085882265865,0.00735410562166815
"17x20",0.0561694704991047,0.340333129096286,0.158865105957453,0.105589664339158,0.0598154580732963,0.0567311522682105,0.11022535155851,0.112270668207982
"17x21",0.167237399396711,0.178544168347038,0.198003625331271,0.147828685230773,0.150464625896874,0.0207394370454483,0.0901057575243528,0.047076301227532
"17x22",0.148681539192854,0.245787498529807,0.0674808314894298,0.085038194037455,0.110305459629652,0.0936875520672543,0.123855410920971,0.125163514132577
"17x23",0.0782404577364521,0.0434651463342029,0.264787369737176,0.126089123264945,0.245240198728028,0.190877725621872,0.0467991211246628,0.00450085745266208
"17x24",0.0828084748814726,0.00254071807067142,0.240848287905285,0.14450105215308,0.0815851832058579,0.278396070381829,0.071570081435522,0.0977501319662826
"17x25",0.0512326184719592,0.042529432252548,0.441409597800998,0.11683248444345,0.265514390671992,0.0247297645648682,0.00221583647851197,0.0555358753156726
"17x26",0.148492293702552,0.0186906156763101,0.278207404802195,0.11245411759046,0.174405785339264,0.0608420310789122,0.122432310149118,0.0844754416611884
"17x27",0.0145817020867661,0.0334016075187593,0.370832559207359,0.0849121668128724,0.119767473095519,0.0913971005148447,0.171353118047439,0.11375427271644
"17x28",0.0991214260735427,0.0195033928847129,0.150523391706301,0.027046405690085,0.302834654819946,0.146592318195263,0.1259457978651,0.12843261276505
"17x29",0.0767766998295356,0.0337331968834251,0.240506369225096,0.0258150191587365,0.385158621171486,0.121451335441763,0.0904126868918755,0.0261460713980829
"17x30",0.0314122449435142,0.0311995381149893,0.393433086546692,0.0903776871589543,0.300596639178106,0.00340517321509282,0.0849898079084042,0.0645858229342466
"17x31",0.058662585767727,0.0111423948644395,0.378158728011778,0.0811720355543124,0.116999922141981,0.0957573682696607,0.0988636489753679,0.159243316414734
"17x32",0.0472447506402459,0.0424840986168876,0.126780798097286,0.0606806025611403,0.492771043251539,0.081470458987201,0.105693971474518,0.0428742763711819
"17x33",0.0394535568046524,0.0396617175656298,0.125468496306913,0.116237222488553,0.463050042590427,0.0153337692123362,0.117717557837259,0.0830776371942298
"17x34",0.0623779341040094,0.012048965017577,0.0114824449229912,0.145923901268861,0.347044527144939,0.236912264775123,0.0636636056550111,0.120546357111489
"17x35",0.0430560792444096,0.042870467427485,0.153053648435511,0.0936501772361267,0.385144975508489,0.0190316912888463,0.21803789362528,0.0451550672338516
"17x36",0.035856681260041,0.0131561464409395,0.204329207758644,0.15871725838904,0.448552807568165,0.0789683877709026,0.0604195108122673,0
"17x37",0.0466360157202782,0.0495280025162862,0.275492874938701,0.0372941825039361,0.394731835259519,0.00707453841984693,0.146856871746793,0.0423856788946393
"17x38",0.0858950492788608,0.181506278767413,0.278582101020911,0.156296668213728,0.0428998499444562,0.0713667736380271,0.0285309787119479,0.154922300424656
"17x39",0.096001779911226,0.193124552756818,0.248155323695652,0.171265465732618,0.00179659221383299,0.102690103791394,0.0566048829601295,0.13036129893833
"17x40",0.183571422607975,0.121612765861219,0.207834290367555,0.0794024674912682,0.128877995686064,0.0816908913955749,0.102209456264934,0.0948007103254097
"17x41",0.192842213516824,0.141332881554086,0.192144968073915,0.113267845553874,0.132845287491856,0.0254274386815009,0.0892415173338152,0.11289784779413
"17x42",0.180495146682102,0.160098654883997,0.121886818144793,0.0721568583672664,0.0977954214676631,0.104188620170294,0.218629809973519,0.0447486703103654
"17x43",0.268848897543089,0.0582905207470575,0.164447842295557,0.0975792053450013,0.0963252219272753,0.0721630925572369,0.179942311290216,0.0624029082945662
"17x44",0.112360834638786,0.277808747925755,0.113251128274646,0.121404967075955,0.162196883096273,0.0859568082800047,0.00419233686020318,0.122828293848377
"17x45",0.224573056991221,0.256288631602827,0.00247787836413814,0.144552727348088,0,0.119874392401393,0.00360395773354555,0.248629355558787
"17x46",0.175135972710887,0.133009810003088,0.110011933066472,0.0804547197508883,0.0841137757576552,0.191305859576642,0.0737048131263641,0.152263116008005
"17x47",0.133256086538153,0.278445256002539,0.111440672702817,0.147500267404911,0.245320258360861,0.0399512501515504,0.0361361781856007,0.00795003065356831
"17x48",0.243041696345738,0.263685279304116,0.117637256441878,0.110811691769511,0.170128142244447,0.0713802645607197,0.0233156693335903,0
"17x49",0.220609848066594,0.328916045935426,0.0197176207774459,0.0578582114925104,0.139917855727674,0.0278473271220403,0.0625511399091531,0.142581950969156
"18x0",0.174710512815487,0.48241611514682,0,0.0501356479878224,0.0369746096028653,0.0119953155047155,0.118728820936609,0.125038978005681
"18x1",0.0664902426326216,0.607124914185494,0.0618559566238008,0.0206996011430434,0.098948550220939,0.0400731645435313,0.0853010958223884,0.0195064748281813
"18x2",0.0762810133239746,0.484018107575488,0.132495236669593,0.146943632020037,0,0.0554150708658815,0.0467830374944095,0.0580639020506156
"18x3",0.0555322094133539,0.613397654956904,0,0.0887453542717175,0,0.00628218005556468,0.116431508738018,0.119611092564443
"18x4",0.035174535077714,0.815823870901659,0,0.055333489552313,0,0.00310899146085194,0.0905591130074616,0
"18x5",0.185610453156354,0.678019952082149,0,0.0705105102434513,0,0.0606888217170843,0.00517026280096182,0
"18x6",0.109470949366696,0.769011681303505,0,0.0474280325251049,0.0095425881773211,0.0276163445627001,0.0369304040646726,0
"18x7",0.00809007468207242,0.756851600320173,0,0.0323032563121768,0,0.0204083221977441,0.182346746487834,0
"18x8",0.0515512738548523,0.683305213481009,0,0.0654421537757461,0,0,0.199701358888393,0
"18x9",0.0579487734977394,0.83041877945095,0,0.0221017337439001,0,0.0205575154147775,0.0689731978926325,0
"18x10",0.028620816175615,0.724126364447317,0,0,0,0.0658851829335587,0.181367636443509,0
"18x11",0.102676473103343,0.80086300203287,0,0.0245577957452666,0,0.020548333239754,0.0445805101362635,0.00677388574250298
"18x12",0.0454272068659649,0.779327573539101,0,0.0412771684127136,0,0.0675075763843087,0.0664604747979123,0
"18x13",0.0821990957221257,0.704876359255289,0,0.069590957076971,0,0.038664774587065,0.0990597871381634,0.00560902622038591
"18x14",0.0660821414096943,0.720816323014109,0,0.0418397495925104,0,0.019145037308802,0.152116748674884,0
"18x15",0.104356274416993,0.70721978268402,0,0.0446758913447757,0,0.0404210613551386,0.103326990199073,0
"18x16",0.109115755782909,0.581452405541031,0,0.0363231135334139,0,0.122650750306104,0.150213664832182,0.000244310004361361
"18x17",0.0112934835102565,0.71830658491738,0.0280933664175967,0.00188814932022426,0.0862372010032373,0,0.148564530408643,0.00561668442266193
"18x18",0.311464788636557,0.373515880489815,0.0252950104586261,0.0818038674529982,0,0.0207254149181515,0.0558733029218382,0.131321735122015
"18x19",0.0293362582603362,0.339011441133971,0.232102055328376,0.0689028868991427,0.072105993554017,0.00484776294514609,0.181507606527486,0.0721859953515246
"18x20",0.0276154757750456,0.260545265030585,0.0514399710327486,0.222253578776804,0,0.0289974849365758,0.0532984345549315,0.355849789893309
"18x21",0.0226744135924285,0.285967937640122,0.354676131734522,0.146055677174271,0.0801585578325519,0.0273197532026022,0.0493752543436913,0.0337722744798112
"18x22",0.448767890465981,0.147805337578584,0.0674360933866337,0.109911477160616,0.104604377071944,0.0564788432677301,0.0468311957076561,0.0181647853608546
"18x23",0.062654657773469,0.0202289832535056,0.248885440474635,0.0547812098232503,0.4228752247281,0.0479164963222207,0.0937563740764132,0.0489016135484056
"18x24",0.0481028817471142,0.0130269071263444,0.324833249662063,0.132621136336349,0.0856159205634239,0.238567567101301,0.112430701792525,0.0448016356708794
"18x25",0.0677898727316186,0.0664024764497882,0.411458909761791,0.0378974473892339,0.247513455333173,0.0233374768050079,0.09332314474333,0.0522772167860581
"18x26",0.0288299014249784,0.0903190070965424,0.274159964071637,0.0700720866902926,0.267398743824965,0.000206084972184593,0.221352508882042,0.047661703037358
"18x27",0.0222233187132299,0.0703167055373488,0.326945933767186,0.0648302576460374,0.275152618646402,0.0152539859740003,0.210307250194727,0.0149699295210684
