,Cancer,Ductal,Macrophages,Mast,Monocytes,T,mDCs,pDCs
46x13,0.07969788,0.7179051,4.0436982e-13,5.0884227e-14,0.02316027,0.023250295,0.12548591,0.030500652000000003
46x14,0.14065342,0.7562741999999999,1.6264292e-13,7.7015597e-14,0.103072405,3.1469478e-12,1.3889023e-13,5.238085e-13
46x15,0.29963017,0.5522505999999999,2.4269383999999996e-12,6.6969345e-14,5.0613684e-12,2.2251775e-12,0.14811924,2.7178178e-13
46x16,0.13447592,0.7408798000000001,0.04208738,5.4851671999999997e-14,1.2234615e-12,0.008154747,0.07440215,1.2797134000000002e-13
46x17,0.075677335,0.746009,0.17831370000000002,2.7539333e-14,7.0336356e-14,7.988508e-14,2.684242e-12,7.896885e-14
46x18,0.01763909,0.8161243,0.040096253,4.525591e-14,0.062182907,0.03133441,0.010691473,0.021931654
46x19,0.60814583,0.37525442,1.6247252000000001e-13,3.3780107999999995e-14,0.014376442,0.0022232987,1.1234218e-13,1.0899154000000001e-13
46x20,0.13549007,0.85324526,1.8185612e-13,3.8787034999999995e-14,7.914396e-14,0.006914370699999999,0.00045726987,0.0038930646
46x21,0.09593061,0.7722458000000001,2.4193318e-13,0.12090816,0.00050034025,1.1136847e-12,2.293795e-13,0.010415033
46x22,0.16182381,0.771782,6.649783e-13,5.6205742e-14,0.053145282,2.0223641e-13,0.0008817550999999999,0.012367206
46x23,0.27614737,0.7238526999999999,9.457527e-14,3.8487697e-14,1.0546669999999999e-13,8.259345e-14,5.8291364e-14,9.713656999999999e-14
46x24,0.013994267,0.90805405,0.07535428,5.725067e-14,2.0464399e-13,5.516563e-13,4.1131974e-13,0.0025974174
46x25,2.0603094999999997e-13,0.98168534,2.2908216000000003e-13,4.738924e-14,6.828424999999999e-14,1.6722585e-13,0.018314712,2.8384722e-13
46x26,0.09416106,0.9058389000000001,8.972535e-14,3.4061102e-14,4.8626674e-14,2.8802782e-13,5.6138305000000003e-14,2.2944137999999996e-13
46x27,6.622227e-13,1.0,1.1275637500000001e-13,3.84856e-14,9.821514400000001e-14,9.217576e-14,1.2271637000000002e-13,3.8777329999999996e-13
46x28,4.7807336e-13,1.0,8.0817955e-14,3.0815072000000005e-14,4.5119709999999997e-14,8.6429765e-14,9.295776e-14,5.897139e-13
46x29,1.2949958999999999e-12,0.9099763000000001,0.033670478,9.320476e-14,0.016219132,0.028042322,3.0609742e-12,0.012091758999999999
46x30,0.040135846,0.9577306999999999,4.2349340000000004e-13,2.9008412e-14,6.526070999999999e-14,1.4489116000000002e-12,0.0021334253,1.6188976e-13
46x31,1.8504995e-13,1.0,4.6719468e-14,2.8237353999999998e-14,4.5283703e-14,6.547885999999999e-14,3.8663822e-14,5.0585695e-14
46x32,3.4985783999999997e-13,0.9894648000000001,0.002376344,5.2173105999999996e-14,1.5192921e-13,3.0958935e-13,3.021083e-12,0.00815888
46x33,5.7112924e-13,0.921053,4.0015926e-13,4.5350882999999996e-14,0.07894706,1.0369704e-12,1.4419821e-13,1.94975e-11
46x34,0.019877136,0.969464,4.0532140000000003e-13,3.4620723e-14,0.003396396,0.007262444,1.4799757999999998e-13,1.374693e-13
46x35,0.10252444,0.8918101,1.7335367000000002e-13,4.3374595999999995e-14,1.154137e-13,4.677282999999999e-13,1.186382e-13,0.005665506999999999
46x36,0.08359639,0.9139488000000001,1.1673803e-13,2.7623091e-14,3.0819559999999997e-13,1.4233028e-12,0.002454844,2.6149436e-13
46x37,0.04939808,0.8723273000000001,1.8376011e-13,5.705862599999999e-14,0.06527381,3.8645315999999997e-13,2.6636153e-13,0.01300086
46x38,0.07216842,0.9278315999999999,1.0177741e-13,5.4903544e-14,6.618615999999999e-14,1.7848563e-13,8.2607105e-14,8.199427e-14
46x39,2.1963418000000002e-13,0.859942,7.644041e-13,6.5824496e-14,0.007164884399999999,1.9108336e-13,0.13289306,4.0137696e-13
46x40,0.151657,0.8483430000000001,6.256971e-14,3.3651874e-14,3.4456610000000004e-14,2.5599737e-13,6.064221e-14,1.202897e-13
46x41,0.22107618,0.7665951999999999,8.1204764e-14,5.1364386e-14,6.6323554e-14,0.012328616,1.07842005e-13,8.776013000000001e-13
46x42,0.0036566257,0.9881700000000001,9.6517236e-14,3.716248e-14,0.0019885907,0.0061847563,7.1560996e-14,1.3533013e-13
46x43,0.091916524,0.8500565000000001,1.9153681999999998e-13,5.790878999999999e-14,1.4016232e-13,0.0036810159999999996,0.054345912999999996,3.7173997e-13
46x44,0.05609104,0.8206485,2.5432225e-13,0.11622888599999999,3.6876212e-13,0.0070316306999999995,1.03843265e-13,1.4999704999999998e-13
46x45,2.0643463000000002e-13,0.88606066,1.5938649e-13,4.1732347999999996e-14,8.341349e-14,0.018683853,0.0782852,0.016970301
46x46,0.20724367,0.6610166000000001,0.056017537,0.075722165,2.9806739e-12,1.582061e-12,1.4290432e-13,2.139368e-13
46x47,0.09819781,0.7113925,0.060401465999999994,0.12644686,2.7655132e-13,0.0035612772,1.1033063600000001e-13,3.7411613e-13
46x48,0.007654254300000001,0.9202139000000001,0.016891792,3.8995296e-14,1.1612150999999998e-13,0.006001278299999999,0.049238738,4.5175265e-13
46x49,0.18464093,0.43950602,0.13006486,0.1191624,7.255968e-14,9.479248e-14,0.12662585,9.287094e-14
47x0,0.13661402,0.64401823,0.013348441,6.660472e-14,0.054313377,7.8325107e-13,0.15170585,7.6035136e-13
47x1,0.42561755,0.41900519999999997,1.2739541999999998e-13,0.05716796,0.042185365999999995,0.0011323567,0.03500415,0.019887477
47x2,0.35518137,0.51934767,1.3237220000000003e-13,4.2013647e-14,0.043858007000000004,0.02669704,0.054915868,1.1301169e-12
47x3,0.22802263,0.5416733,0.1599094,6.898334999999999e-14,1.0558000999999999e-13,1.6899463e-13,0.062354865999999995,0.008039749
47x4,0.3280378,0.46491832,0.057551875999999995,9.0406564e-14,0.095898926,0.03759608,8.758549000000001e-13,0.015996981
47x5,0.19832107,0.71710414,0.036081776,3.981025e-14,6.918938e-14,2.3509191999999997e-13,0.048493035,2.6382938e-13
47x6,0.2543971,0.5925438000000001,0.083478816,5.230548e-14,0.043562874,0.00996146,3.0651797e-13,0.016056037
47x7,0.30560973,0.29178336,0.16243415,0.12158492,0.012860783,0.036487373999999996,0.041129593,0.028110014
47x8,0.09845299,0.76496714,0.13657981,7.5733934e-14,9.2192055e-14,1.0583716e-12,1.2989942e-12,8.709382e-13
47x9,0.17166758,0.45376948,0.11929054,8.356533599999999e-14,4.3483000000000003e-13,0.01589692,0.18484773,0.05452778
47x10,0.19302912,0.7219684000000001,7.501358299999999e-14,0.06559659,6.007895599999999e-14,0.013840179,5.983777e-14,0.0055657066
47x11,0.17961346,0.61121374,0.06442146,6.655752e-14,4.686948e-13,0.041802537,0.10294891,2.0938602e-12
47x12,0.02613075,0.8846311,0.02214814,6.273634e-14,1.7337141999999999e-12,0.067090064,1.1614007999999998e-13,3.5845724e-13
47x13,0.13992919,0.66301864,3.1366332e-13,6.416315e-14,0.054371777999999996,2.0314377999999998e-13,0.06145197,0.081228435
47x14,0.2116277,0.7061701,0.021573402000000002,5.3816363999999996e-14,6.013657500000001e-13,0.008135332,0.021243757999999998,0.031249749
47x15,0.046363994000000006,0.8871022,4.5370226000000005e-13,5.752795e-14,0.06653378,7.464693e-13,8.3227153e-14,2.224172e-12
47x16,0.13718113,0.8628189,9.7035085e-14,4.5509542000000007e-14,1.04377824e-13,2.1349032000000003e-13,1.3558034e-13,1.1093323e-13
47x17,0.024281101,0.8702155,0.047587432,6.532853e-14,0.044373802999999996,0.011445238,1.3834402e-13,0.0020970076
47x18,0.0390351,0.8589085999999999,0.10205624,5.4288025000000004e-14,9.936933e-14,4.563279599999999e-13,2.6125273999999997e-12,5.327226e-13
47x19,0.10138406,0.8867716999999998,1.0045574e-13,4.0780388e-14,6.505448e-14,2.6930566e-13,1.1304284e-13,0.011844228
47x20,0.00974086,0.8971165000000001,0.027975809,5.1447612000000005e-14,1.6852075999999999e-13,2.1633128000000002e-13,0.0651669,7.053699499999999e-13
47x21,0.060769316,0.78599584,0.06300507,0.002958298,0.059991326,3.0367928e-13,0.010679079,0.016601156000000002
47x22,4.3024386999999996e-13,1.0,7.6395975e-14,3.3090264e-14,8.424726000000001e-14,1.8987331999999999e-13,6.834011600000001e-14,9.2344684e-14
47x23,3.2008799e-12,0.9528603999999999,2.1992453999999998e-13,3.4415013e-14,0.016591323999999998,0.027075842000000003,8.5066435e-14,0.0034723645
47x24,0.2874791,0.593623,0.0026026526,0.002669022,9.958843e-13,3.2958582000000002e-12,0.09679952,0.016826687
47x25,0.005163278,0.9076595,0.016701568,8.985025000000001e-14,0.0042246375,0.021520692999999997,0.044730417,5.1741955e-13
47x26,0.43589836,0.5395718,4.8787146e-13,2.047778e-14,0.021383243,0.0030741903,7.236430000000001e-05,3.4590269999999995e-12
47x27,3.2818920000000003e-13,0.8166308000000001,1.2722274e-13,5.3085834999999997e-14,0.04888139,2.7992109999999996e-13,0.11817216,0.01631568
47x28,0.09227314,0.84471667,0.058246963,4.042882e-14,0.0042616270000000005,1.5800095e-13,1.5090739000000001e-13,0.0005016072
47x29,0.2741955,0.595897,9.808986e-13,0.11896817,5.1670506e-13,4.5183925e-13,9.421091e-13,0.010939371000000002
47x30,0.04084155,0.95746124,8.2045746e-14,4.426897e-14,5.6788734e-14,0.0016972239000000002,4.6644760000000005e-14,9.332569e-14
47x31,0.04051695,0.9019676999999999,0.024126355,5.2913454e-14,1.5964237e-13,0.021539101,2.2427809e-13,0.011849853999999998
47x32,0.08902329,0.8395844000000001,1.6983198e-13,5.3428382e-14,1.07384364e-13,0.01292806,0.0346111,0.023853138
47x33,0.14349364,0.84867567,6.226031e-14,3.1275532999999997e-14,4.5691058e-14,1.6432905e-13,9.4179954e-14,0.00783067
47x34,5.4585226e-13,0.8982268,0.07392760000000001,8.6983514e-14,2.3268850000000003e-13,0.0072945426,0.020551074,7.445932399999999e-13
47x35,0.09124684,0.735925,0.07481081,4.741408e-14,0.00660784,0.03730953,0.05410005,1.2297415e-12
47x36,4.0206664e-13,0.8495074,6.447755e-13,4.4056815999999996e-14,0.034991483999999996,2.6235133999999997e-13,0.08940348,0.026097724
47x37,0.07649926,0.917549,8.039029000000001e-14,3.6674385e-14,8.565552e-14,3.413023e-13,7.200395999999999e-14,0.0059517715
47x38,0.21582189,0.7620045999999999,9.194936e-14,0.0022137784,6.190025e-14,9.177835e-14,2.4023339999999997e-13,0.019959725
47x39,0.06581867,0.8371265,4.742386499999999e-13,4.4626266e-14,0.02972981,0.027067162000000002,0.01668645,0.023571456
47x40,0.049451235999999996,0.68671256,0.07468259,5.662983799999999e-14,0.0010213419,0.018556458999999997,0.15701589999999999,0.012559976
47x41,0.13936554,0.7169298000000001,2.62404e-13,6.920981e-14,5.325321999999999e-13,0.011480538,0.13222416,2.3335412999999997e-12
47x42,1.9539481000000002e-13,0.8131691,1.18933e-13,5.058447599999999e-14,1.5546857e-13,6.4781416e-13,0.15891804,0.027912796
47x43,0.34761915,0.5933728,0.044996947,3.1271382e-14,0.014011186,4.817988e-13,2.2328252000000003e-13,2.308308e-13
47x44,0.07061769,0.75244397,0.035267506000000004,0.1111145,0.015080099,0.015476216999999999,9.512919e-13,1.5127236e-12
47x45,0.19777887,0.7983323,8.7112956e-13,1.3187558e-13,0.0016496253,0.0022391623,2.7731726e-13,2.0544143e-13
47x46,0.017330129,0.8189232,1.3658485e-13,0.14112784,7.059828000000001e-13,0.022618841,9.977239e-14,1.1333263999999999e-13
47x47,0.11865925,0.6855967,0.042729992,5.2512082e-14,0.02738899,0.026005326000000002,0.099619746,1.1851043e-12
47x48,2.0296219e-13,0.7732675999999999,0.030869099999999997,0.06661599,2.1599607e-13,1.7020738999999999e-12,0.1292473,8.955777e-13
47x49,0.08730624,0.7805430999999999,0.039312564,9.55803e-14,0.024889063,0.015481954,0.052467115,1.0271872e-12
48x0,0.43238616,0.34354126,0.117984824,7.598864999999999e-14,2.3105460000000004e-13,0.007028213,0.0890843,0.009975273
48x1,0.31369716,0.42531037,0.057059832000000005,0.19979079,8.937238e-14,0.0041417979999999995,1.7643653000000002e-12,1.7542238e-13
48x2,0.3814754,0.46336818,0.06871219,5.966431e-14,0.060081005,0.0043185507,0.02204467,5.524695e-13
48x3,0.35243452,0.4872072,0.15804999,5.5011065999999995e-14,3.2589704999999997e-13,0.0023082893,1.5556154e-13,6.1785554e-13
48x4,0.69718105,0.16861686,0.064066865,4.2245927e-14,0.014349325,0.013886167,0.04189965,1.2658432e-13
48x5,0.11395076,0.6452763000000001,0.23448814,8.1680715e-14,0.005149709000000001,6.684109e-13,0.0011350887,1.0026212e-12
48x6,1.2327399e-12,0.7926350000000001,0.082773186,1.0249929e-13,0.12459181,1.4696219999999999e-12,6.994168e-13,2.570628e-12
48x7,0.18569122,0.5532406999999999,0.027335478,5.5508366e-14,0.07366971,0.019772394,0.14029051,5.4946423e-13
48x8,0.47128573,0.40822786,6.1110145e-13,8.231394e-14,0.0033457538,6.202585999999999e-13,0.11714069999999999,2.7575776999999996e-13
48x9,0.0697855,0.62671375,2.0436652e-12,4.2970832e-14,0.0040021483,0.04343938,0.19604069,0.060018387
48x10,0.35972092,0.5136317,0.060096199999999995,3.8626136000000003e-14,0.060429774000000006,0.006121498,1.2075071e-13,1.0543299999999999e-13
48x11,9.910217e-13,0.86364293,0.02863618,0.0988695,0.006821790699999999,0.0011769617999999999,0.0008525892599999999,9.27868e-12
48x12,0.24333572,0.5049308,0.16466254,5.165431e-14,0.0014834992000000002,0.009657802,0.07592963400000001,2.0226093e-12
48x13,0.0777448,0.8318165000000001,0.017647101999999998,3.8399279999999996e-14,1.6038015e-13,0.0045915125,0.061359662999999995,0.0068405340000000005
48x14,0.1434758,0.75796515,3.8570682e-13,0.08686009,8.8666806e-14,0.007110486700000001,2.7521304e-13,0.0045885155
48x15,0.20160902,0.6932470000000001,1.5263141000000001e-13,3.8293062000000004e-14,5.908589e-14,0.005169812,0.09862243400000001,0.0013517748
48x16,0.22227728,0.6583959,2.0053211e-13,4.2922822000000005e-14,1.4988138e-13,3.6708182999999997e-13,0.10708065,0.012246254
48x17,0.20990147,0.6093648,0.012372076499999999,0.12902963,0.005874774,2.5616648e-13,0.007047099,0.026410107999999998
48x18,0.10385166,0.8542656,2.8469726e-13,4.520427e-14,0.004718532,0.032935325,1.3628356000000002e-13,0.0042288494
48x19,2.014585e-13,0.9357744,0.038365494,8.35766e-14,1.4554257e-12,2.7761398e-13,1.4458270000000002e-13,0.025860123
48x20,0.14741634,0.8261884,1.6157804e-13,8.884009e-14,2.892045e-13,0.026395283999999998,1.1629354e-13,6.163338e-13
48x21,0.14461388,0.74051887,2.0671801999999998e-13,3.84626e-14,7.52975e-14,2.8458312000000003e-13,0.10335831,0.011508945
48x22,0.017799105,0.85749114,0.12470969999999999,5.9230995e-14,1.0834753e-13,6.9913373e-13,1.0754276000000002e-12,4.9182793e-13
48x23,3.0745575e-13,0.94766915,4.871817500000001e-13,4.2635449999999994e-14,0.0017721701999999998,1.7819238e-13,0.05055873,2.9999744e-13
48x24,0.02179626,0.6934416,0.053178805999999995,0.21878722,0.004870922,0.007925204,5.1876087e-13,6.095243000000001e-13
48x25,0.06763704,0.8600123,5.4251184e-13,5.3051567e-14,9.351959000000002e-13,2.2518195999999998e-13,0.07235074,3.4452725e-13
48x26,0.1192244,0.5272668,0.017072845,0.25246382,1.348188e-13,0.017017063,0.06695504,1.3886917e-12
48x27,0.14943764,0.60199034,0.003928781,0.13948153,1.1445924e-13,4.054304e-13,0.10516171,2.7904475e-13
48x28,0.16649947,0.82035977,6.955893e-14,3.0767309999999996e-14,6.757047e-14,3.5438785e-13,9.6397994e-14,0.013140673
48x29,0.33794767,0.6147745,0.02572954,4.1554786e-14,1.7489212e-13,0.003907275,0.0051959944,0.012445
48x30,0.015027869,0.8011513000000001,0.03067285,1.0643484000000001e-13,0.12877962,0.0008463397,2.0980072e-13,0.023522016
48x31,0.03538953,0.8232678,3.7883647e-13,4.0408069999999996e-14,8.718434e-14,0.033938684,0.10740395,4.953368e-13
48x32,0.07353551,0.8352226,0.08050064,5.3136254000000007e-14,0.00756076,8.940674999999999e-13,1.5298462999999998e-13,0.0031804652
48x33,0.25864056,0.74135953,9.6573255e-14,3.2522636e-14,5.5324767e-14,1.0830224e-13,7.63953e-14,1.4493742e-13
48x34,1.8611408e-13,0.8512868,9.3986335e-14,0.07482255,0.037533022,0.03198223,9.816431e-14,0.0043753386
48x35,0.009771013,0.85111094,4.679574000000001e-13,5.264906999999999e-14,0.004799755,0.019728403999999998,0.09619066,0.018399244
48x36,0.12293210000000002,0.83251554,1.5430893e-13,3.3620425e-14,0.034430683,1.6579546e-13,6.058114500000001e-14,0.010121682
48x37,0.06966149,0.69635075,0.026010783,6.2446264e-14,0.062335134,3.9794782e-13,0.12720579,0.01843603
48x38,2.1555223000000002e-13,0.6949058000000001,0.14922164,0.056063995,0.003087737,1.06545625e-13,0.096720785,1.3074925e-13
48x39,0.16714348,0.83013004,1.4577146e-13,2.5117856e-14,1.0154713e-13,8.561616e-11,1.785559e-13,0.0027264417
48x40,0.03622309,0.8595798000000001,0.043112595,6.175297000000001e-14,1.6495719e-13,2.5813379999999995e-13,0.04293051,0.018153932
48x41,0.00719456,0.98955375,7.948796e-14,3.5070979999999996e-14,6.684104e-14,0.002026792,1.4723978999999999e-13,0.0012249332000000002
48x42,2.8497465e-13,0.87307197,1.5784029999999998e-13,0.12692809,4.714237e-13,3.73411e-12,1.7446053e-13,2.6956578e-13
48x43,0.14447904,0.59042555,0.14895509,3.975445e-14,1.7030908999999998e-13,0.0020143602,0.1141259,3.1820293e-13
48x44,0.18533017,0.68206453,6.249069e-13,6.006586e-14,1.8232506e-13,2.1536314000000002e-13,0.13260527,2.432434e-12
48x45,0.15234469,0.80218846,0.029293744,7.556586e-14,0.016173154,2.705173e-13,1.4130143e-13,1.1540812e-12
48x46,1.6443292e-13,0.7541765,4.4118742e-13,0.10226004,1.0903837499999999e-13,3.6682334999999996e-13,0.14356345,1.2715409e-13
48x47,0.1984167,0.7076047,1.1397543e-12,5.440591599999999e-14,3.6129669e-13,0.0044829035,0.089495674,1.8691103e-12
48x48,0.0061278143,0.7572675,2.8846158e-13,5.4835148000000006e-14,2.1425364e-13,0.001517185,0.22944786,0.0056396965
48x49,0.19696616,0.59078884,0.100320585,1.3545297e-13,3.2940417e-12,0.02171754,0.08982809,0.00037880559999999995
49x0,0.48551239999999996,0.32872513,3.5098175000000004e-13,4.9086613e-14,2.3923192e-13,0.0050841914,0.18067831,1.0133147e-11
49x1,0.21678719,0.49730545,0.09306896,0.08148009,3.4883690000000003e-13,1.2286063999999999e-12,0.111358345,9.140037e-13
49x2,0.41216147,0.35646700000000003,0.05099701,0.16511106,4.1817165999999995e-13,0.0037040808,9.680463e-13,0.011559382
49x3,0.32735264,0.4411023,0.17608634,1.5941278e-13,0.023639657,2.2748058000000003e-13,0.031819033999999996,1.0465244e-12
49x4,0.3102533,0.49319409999999997,3.5794e-13,5.5968752000000004e-14,1.3101219e-12,0.0046779294,0.16257016,0.02930449
49x5,0.24268207,0.5077582,0.11437687,4.266031e-14,1.2120175e-13,5.444571e-13,0.11851213,0.016670747
49x6,0.05601457,0.7582724000000001,0.04462379,6.889149999999999e-14,0.013656751000000002,2.4011307999999997e-13,0.12743244,2.509099e-12
49x7,0.3092355,0.5517852,0.057805385,6.020846e-14,0.009590835,0.035056856000000004,0.017508531,0.019017724
49x8,0.30821973,0.63759696,0.022715986,4.2353264e-14,0.006266651,0.02520067,1.4130834999999999e-13,1.6873159e-12
49x9,0.39539587,0.37914749999999997,0.008570972,7.168355000000001e-14,0.015801532,1.8235169e-13,0.20108409,4.3001442e-13
49x10,0.08656098,0.62807024,0.12502111,4.6872665e-14,0.038474414,3.3820491e-13,0.12187324,1.6618339999999997e-13
49x11,0.15633833,0.7088688,0.057158638,5.0289305000000005e-14,0.042923592,0.02283183,0.011878874,1.9093867e-13
49x12,0.40138245,0.40752265,0.0050263363,0.11980048,1.02200536e-13,0.0049059446999999996,0.061362232999999995,2.8822709999999997e-13
49x13,0.2903344,0.5605838000000001,1.8511764e-13,0.14908189,1.3108468e-13,2.4464875e-12,1.1655088e-13,4.3812849999999996e-13
49x14,0.21099341,0.6104175999999999,1.440537e-13,0.07399196,0.09978818,0.0048088053999999995,1.7027013e-13,3.8748776e-13
49x15,0.23643114,0.68437374,0.07683931,4.693717e-14,0.0023557863,9.4360866e-14,2.0590073000000002e-13,1.0847164e-13
49x16,0.28488088,0.61370605,0.049283772999999996,5.6250019999999997e-14,1.1438817e-13,0.03212696,0.003054696,0.016947653
49x17,4.990162500000001e-13,0.83776826,0.0046338596999999995,0.06323304,1.1791639999999999e-12,0.008958608,0.08540628,5.495191999999999e-13
49x18,0.5269278000000001,0.30037785,0.002732677,0.063932195,0.010306394,0.03421831,0.06150483,1.2106676e-13
49x19,0.013861621000000001,0.83501023,0.03380913,5.3792359999999995e-14,5.064114000000001e-13,3.2764740000000004e-13,0.09684094,0.020478103
49x20,0.1414829,0.783747,0.02974993,4.5823513e-14,0.045020125999999994,7.236152e-13,3.0737782e-13,1.4442234e-11
49x21,0.268866,0.7295590999999999,1.0268386599999998e-13,4.0620760000000003e-14,7.4362134e-14,5.093520000000001e-13,7.7802084e-14,0.0015748126
49x22,0.102485776,0.64407474,3.5574413e-13,3.5779900000000005e-14,0.0015633511,0.013668693999999999,0.23820747,5.649095e-13
49x23,2.479116e-13,0.900393,0.053390596,6.033037e-14,0.028465677,1.3040231000000001e-12,1.1188461000000002e-12,0.017750762
49x24,0.07113704,0.8409969999999999,3.5873027000000004e-13,5.9120345e-14,0.014308813,3.8068756e-13,0.055008184,0.018548962
49x25,4.0291772e-13,0.6345359,0.010712466,0.17729520000000001,2.4046149999999997e-13,0.014489182,0.13146563,0.03150176
49x26,0.14391567,0.7714099,5.29188e-13,5.106212400000001e-14,0.041156307,0.026357181,0.0044490523,0.012711907
49x27,0.14630589,0.7702931,2.6194539e-13,0.07865751,1.0667086400000001e-13,0.0047434475,1.1835572e-13,1.7317132e-13
49x28,3.4400342e-13,0.6827679,0.037362400000000004,0.27986965,2.2017267999999998e-13,2.3951234e-12,6.334799e-13,1.484943e-13
