"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes","pDCs","T"
"18x8",0.937762066068292,6.98182330104309e-05,6.98182326925735e-05,6.98182341877321e-05,6.9818233083194e-05,6.98182330069411e-05,6.98182330104126e-05,6.98182330642566e-05
"18x9",0.949723094271142,0.000404111603073959,6.981823301041e-05,6.98182331578115e-05,6.98182329995342e-05,6.98182330121727e-05,6.98182330104106e-05,0.000947627956286069
"18x10",0.938963945462032,4.88844002545797e-05,4.88727631072873e-05,4.88727625400972e-05,4.88727631093999e-05,4.8872763107672e-05,4.88727631072867e-05,0.0082323163983722
"18x11",0.978389970637201,0.00613996894034425,6.981823301041e-05,6.98182335185807e-05,0.000139437572749563,0.00162066939234546,0.0031029259043975,6.98182330104108e-05
"18x12",0.900012324169023,0.020215684949017,6.98182330104088e-05,6.9818231562776e-05,6.98182330326677e-05,6.98182337985001e-05,6.98182329429657e-05,6.98182330104115e-05
"18x13",0.93765106639106,0.00051353410388685,0.00292508838532679,6.98182325398547e-05,6.98182330052465e-05,6.98182330009848e-05,6.98182330104107e-05,6.98182330104105e-05
"18x14",0.962722857268535,7.11729637641656e-05,6.98182330104087e-05,6.98182319489369e-05,6.98182330121978e-05,6.98182330182299e-05,6.98182330104105e-05,0.00113224651117056
"18x15",0.880213209995302,0.0594374941883894,6.98182330103985e-05,6.9818227602188e-05,6.98182330149206e-05,6.98182324885989e-05,6.98182330104108e-05,6.98182251439566e-05
"18x16",0.729266209181809,0.0904291367297892,9.97403328720143e-05,0.119475043134582,9.97403328749484e-05,0.00209564447100887,9.97403328720148e-05,0.00325535843726336
"18x17",0.824127521732337,9.97403328720172e-05,0.0824649596794315,9.97403307657063e-05,0.0282683914635877,0.0041708540603093,0.0101078038533461,9.9740332872015e-05
"18x18",0.473284380508336,0.346245680812187,9.97403328720151e-05,9.97403353892888e-05,0.057536283027612,0.0726224651788385,9.97403328720147e-05,9.97403328720137e-05
"18x19",0.470812153567313,0.00956510471355264,0.125641791561658,0.000142486190871295,0.351699892121498,0.00320419588596673,0.000142486189817164,0.000142486190012482
"18x20",0.416598433905538,0.000142486189817164,0.0376395232589714,0.000142486192703781,0.142262891545602,0.356195180057485,0.0178984998738831,0.000142486190012633
"18x21",0.334134341990565,0.000142486189817165,0.0672364674637323,0.00014248619084239,0.542584757793022,0.0201119570169138,0.00441100914838745,0.000142486189817168
"18x22",0.163499898937423,0.479869608167629,0.140670000238542,0.0753650078455495,0.0604882966857754,0.00221564705340603,0.0172379203489928,0.000142486189817164
"18x23",9.97403328720148e-05,9.97403328720149e-05,0.524038789406453,9.97403353745886e-05,0.360925334629608,0.0387177248351442,0.00142486470743256,9.97403328720167e-05
"18x24",0.000203551699738805,0.00220167039887688,0.149787381717792,0.366494351342596,0.441861788824398,0.000203551699738806,0.00101762290831636,0.000203551699706218
"18x25",0.00678408839701985,0.020834106307645,0.31420098891724,9.97403357243275e-05,0.572337705284943,0.0220344758401584,9.97403328720148e-05,0.00535618545218791
"18x26",9.9740332872015e-05,0.00051705593356435,0.449180538700527,9.97403331843387e-05,0.434515162871802,0.0296345148696678,0.00547217875779238,9.97403328724192e-05
"18x27",0.0302825376666434,0.0130802039025705,0.338990973138523,9.97403353708462e-05,0.491826774770555,0.00533440634127366,0.0195871045415497,9.97403328720146e-05
"18x28",0.000203551699738806,0.00864541158536506,0.307788599718917,0.182875106805529,0.406932251074695,0.0382753882409841,0.000203551699738806,0.00410871971147451
"18x29",0.000203551699738807,0.000394881561794262,0.220124667213627,0.157493829195452,0.422346871800023,0.0472245989331624,0.0635950430665244,0.000203551699738804
"18x30",0.000142486189817164,0.00174078959119026,0.367885291525206,0.121627268324806,0.45967497369067,0.0222103393617003,0.000142486189817164,0.000142486189817184
"18x31",0.00559966514585852,0.00251500217432984,0.389793606551216,0.0796998760916183,0.432289795477179,0.0114275603150809,0.0106449055733417,0.00462867702756049
"18x32",0.000142486189817165,0.000142486189817164,0.279621962760992,0.170308022315915,0.429210740641157,0.0756344195724393,0.000752594716421604,0.000142486190012681
"18x33",0.000203551699738806,0.00635792037319196,0.139402488562625,0.207897850768505,0.466983102315699,0.110567599336733,0.000203551699738806,0.00457251072081185
"18x34",0.00413271811561446,0.00135214790393694,0.0631455374030257,0.389751827536813,0.43823405247095,0.043206279534433,0.00157345430014827,0.000142486190012614
"18x35",0.000203551699738806,0.000432739593424339,0.447780336598378,0.121651812547635,0.336235775941912,0.0147210387566916,0.00287814774764958,0.00427866261276121
"18x36",0.000142486189817164,0.000142486189817154,0.28646931828973,0.115417548204922,0.527939142990641,0.000142486189817161,0.0135044519451773,0.000142486189817164
"18x37",9.97403328720149e-05,9.97403328720075e-05,0.212382311187197,0.092343583462714,0.664410844216847,9.97403328720152e-05,9.9740332872015e-05,9.9740332872015e-05
"18x38",0.000142486189817165,0.105513538875207,0.329612833885283,0.000142486182153197,0.400599629874435,0.0413619543546726,0.0267269389925394,0.000142486189817159
"18x39",0.241482687625617,0.186037424944009,0.194585786571957,0.000203551699549704,0.161690952854335,0.201618868470203,0.000945319448238224,0.000203551699738803
"18x40",0.0200803060989378,0.12813610086411,0.259438201870406,0.180782501090912,0.213378698442955,0.0452521061735668,0.0593448379046869,0.0053062459587161
"18x41",0.000290788142484009,0.217911468002832,0.176064939408727,0.208526198434792,0.164461999792967,0.173345795069699,0.000290788142484009,0.00029078814248401
"18x42",0.0715163562916267,0.263813071682648,0.0578165629671226,0.331670759663315,0.21877401248183,0.0280242709661972,0.00280887309789487,0.000203551699738806
"18x43",0.207154045284737,0.0568719534251652,0.0903712856152004,0.199794775014265,0.246580121893083,0.145715989000537,0.00029078814248401,0.000290788142484011
"18x44",0.382536853778585,0.0824539104846497,0.105260561771606,0.0863195696076138,0.278047945758951,0.0272940108425216,0.0123399378568076,0.000203551699738808
"18x45",0.174939214945807,0.255081235665663,0.047534098406613,0.000203551699206555,0.362910691461402,0.0615199663975049,0.0432036840275925,0.000203551699738803
"18x46",0.227000161618339,0.24642991378909,0.000203551699738808,0.000203551703889366,0.31339710971817,0.074376587754635,0.0689764723649578,0.000203551699738806
"18x47",0.271383097721094,0.304770398358538,0.0357380153322342,0.165045289991854,0.117256659831434,0.0747162830311077,0.000203551699738806,0.000203551699738807
"18x48",0.112495844985586,0.210897823538808,0.349004558744221,0.000142486190534074,0.279150045245192,0.000142486189817164,0.000142486189817164,0.000142486189817164
"18x49",0.141425786981211,0.329356952570788,0.237853856039255,0.168061733300256,0.0109573257738894,0.0544989413176521,0.00295758164779685,0.000203551699738806
"19x0",0.713867009966403,0.194638522395613,0.00416849490126697,9.97403330614098e-05,0.0326943917657276,9.97403328720153e-05,9.97403328720154e-05,9.97403328720152e-05
"19x1",0.78089063476824,0.135542608618838,0.00185459961334216,6.98182335581917e-05,0.0397739475371337,6.98182330104088e-05,6.98182330104101e-05,6.98182330104109e-05
"19x2",0.770281033679621,0.0981630070849574,9.97403328720142e-05,9.97403353692571e-05,0.0503052701486196,0.0098678200439056,0.00369126527226407,9.9740332872015e-05
"19x3",0.600624135312836,0.362913553801929,6.98182330104106e-05,6.98182328871329e-05,0.000731106019816157,6.98182330011555e-05,6.98182330104149e-05,6.98182330104102e-05
"19x4",0.691672119583655,0.157918222868347,9.97403328720158e-05,9.97403315487429e-05,0.0547882886492355,9.97403328720151e-05,9.97403328720144e-05,0.0248355982589837
"19x5",0.779782453504656,0.116900202156927,6.9818233010407e-05,6.98182329706343e-05,6.98182330059315e-05,0.0257435648818041,6.98182330104138e-05,6.98182330104107e-05
"19x6",0.761243613164906,0.0992345950091957,0.0147198905054251,6.98182332595467e-05,0.0648152952901765,6.98182330104105e-05,6.98182330104107e-05,6.98182330104093e-05
"19x7",0.689460178949372,0.149728002290409,9.97403328720153e-05,0.131706393757772,9.97403328728753e-05,9.97403328720148e-05,9.9740332872015e-05,9.97403328720152e-05
"19x8",0.844063789556559,7.14385562203858e-05,6.98182330104056e-05,6.9818233563542e-05,6.98182330123864e-05,0.058795531684753,6.98182330104105e-05,0.0133539423852774
"19x9",0.720556722825351,0.20656800198795,0.0103705939031651,9.97403353770258e-05,0.0303835061799034,0.000616649190943855,0.00952465575013514,9.97403328720146e-05
"19x10",0.898186397649993,0.0264872853136614,6.98182330104099e-05,6.98182329742853e-05,6.98182328875887e-05,6.98182330104058e-05,6.98182330104105e-05,6.98182330104097e-05
"19x11",0.884080386383684,0.0983679916173895,6.98182330104154e-05,6.98182317608414e-05,6.98182330137743e-05,6.98182330104104e-05,6.98182329430538e-05,6.9818232714136e-05
"19x12",0.903226624963361,0.0452862053071439,6.98182330104094e-05,6.98182355426134e-05,6.98182330206178e-05,6.98182330125884e-05,6.98182330104102e-05,6.98182331382979e-05
"19x13",0.799800805341438,0.107789116145319,6.98182330104106e-05,6.98182327581377e-05,0.000689310283498403,0.0450333287325418,6.9818233010413e-05,6.98182330104097e-05
"19x14",0.766583182734202,0.0590793744342781,0.0158254767274062,9.97403374613793e-05,0.0400383939515357,0.0374207898802473,9.97403328720152e-05,9.97403328720147e-05
